corner_id,corner,temp_c,vin_v,cout,esr_ohm,rload_ohm,t_v04,t_v14,t_startup,vout_max_en,vout_settled,icap_peak_ma,isup_peak_ma,dvout_max,dvout_min,ssr_end,hg_end,vout_pp_late,vout_off_tran,pg_off_tran,ssr_off_tran,hg_off_tran,slope_vpms,t_startup_ms
res_ss_27c_3.30v_1u_0.1_36,res_ss,27,3.30,1u,0.1,36,0.00031901,0.000926417,0.00105537,1.79938,1.79938,200.677,203.139,236.565,-306.596,2.261,3.3,5.23561e-06,9.58221e-09,3.29998,-1.10391e-08,6.62506e-06,1.64634,1.05537
res_ss_27c_3.63v_1u_0.1_36,res_ss,27,3.63,1u,0.1,36,0.000349613,0.000950608,0.00109794,1.79929,1.79929,185.223,187.261,215.326,-218.154,2.34039,3.63,1.15812e-05,2.66458e-08,3.62993,-3.712e-08,1.10332e-05,1.66391,1.09794
sf_-40c_2.97v_1u_0.1_36,sf,-40,2.97,1u,0.1,36,0.000268938,0.000817232,0.000921401,1.79948,1.79948,306.504,312.213,340.782,-459.398,2.18107,2.97,1.17325e-05,9.26853e-09,2.96997,2.8538e-08,1.12785e-05,1.82384,0.921401
sf_-40c_3.30v_1u_0.1_36,sf,-40,3.30,1u,0.1,36,0.000298817,0.000838582,0.000940353,1.79944,1.79944,308.258,313.555,357.9,-928.617,2.26255,3.3,1.88016e-06,1.21366e-08,3.29998,1.96604e-09,1.29282e-05,1.85266,0.940353
sf_-40c_3.63v_1u_0.1_36,sf,-40,3.63,1u,0.1,36,0.000327808,0.000862112,0.00099229,1.79933,1.79932,259.427,263.663,324.428,-531.961,2.3397,3.63,1.18646e-05,1.08975e-08,3.63003,4.51189e-08,1.09404e-05,1.87159,0.99229
sf_125c_2.97v_1u_0.1_36,sf,125,2.97,1u,0.1,36,0.000228964,0.000673993,0.000750317,1.79914,1.79914,191.022,196.692,202.654,-86.8426,2.00869,2.97,3.08525e-06,3.26644e-06,2.96999,-4.78934e-08,2.25521e-06,2.24704,0.750317
sf_125c_3.30v_1u_0.1_36,sf,125,3.30,1u,0.1,36,0.000253996,0.000694458,0.000875756,1.79889,1.79889,162.813,166.561,140.495,-40.5034,2.08859,3.3,4.34945e-09,3.66515e-06,3.3,1.46905e-08,1.11987e-06,2.27034,0.875756
sf_125c_3.63v_1u_0.1_36,sf,125,3.63,1u,0.1,36,0.000281577,0.000798013,0.00104908,1.79721,1.79721,159.586,161.833,143.464,-19.3666,2.1646,3.63,2.75222e-07,4.14572e-06,3.63001,-1.57292e-07,1.87263e-06,1.93635,1.04908
sf_27c_2.97v_1u_0.1_36,sf,27,2.97,1u,0.1,36,0.000248772,0.000743451,0.000827544,1.79938,1.79938,272.046,277.036,313.094,-613.652,2.11132,2.97,3.86553e-06,3.16397e-09,2.97002,4.78454e-08,4.35945e-06,2.02151,0.827544
sf_27c_3.30v_1u_0.1_36,sf,27,3.30,1u,0.1,36,0.000275451,0.000761926,0.000851425,1.79933,1.79933,267.204,271.745,318.75,-624.286,2.19209,3.3,1.63134e-05,1.44133e-08,3.29999,2.92848e-08,4.71902e-06,2.0556,0.851425
sf_27c_3.63v_1u_0.1_36,sf,27,3.63,1u,0.1,36,0.000300817,0.000792079,0.000988488,1.79918,1.79917,224.261,228.319,255.923,-380.34,2.26873,3.63,5.41658e-06,3.09767e-08,3.62997,-1.46374e-08,4.28035e-06,2.03557,0.988488
ss_-40c_2.97v_0.33u_0.001_36,ss,-40,2.97,0.33u,0.001,36,0.000167952,0.00105184,0.00124217,2.36531,1.59536,168.241,218.214,459.655,-192.753,2.34765,2.96981,0.733581,1.20955e-09,2.97,8.49261e-09,6.08053e-06,1.13137,1.24217
ss_-40c_2.97v_0.33u_0.5_36,ss,-40,2.97,0.33u,0.5,36,0.000168273,0.00105184,0.00124217,1.79948,1.79948,140.448,147.939,477.056,-413.808,2.34765,2.97,1.97483e-08,1.78703e-09,2.97,-1.90955e-08,1.02441e-06,1.13178,1.24217
ss_-40c_2.97v_1u_0.1_1e9,ss,-40,2.97,1u,0.1,1e9,0.000282045,0.00105174,0.00124206,1.80095,1.79948,180.008,180.035,182.552,-200.333,2.34765,2.97,8.74309e-06,1.79768,2.97,-5.14814e-09,2.95064e-06,1.29922,1.24206
ss_-40c_2.97v_1u_0.1_36,ss,-40,2.97,1u,0.1,36,0.000279985,0.00105184,0.00124217,1.79948,1.79948,174.758,179.745,173.548,-233.912,2.34765,2.97,3.66767e-06,1.06101e-08,2.96995,1.7536e-07,1.12393e-05,1.29558,1.24217
ss_-40c_2.97v_4.7u_0.001_36,ss,-40,2.97,4.7u,0.001,36,0.000279965,0.00105183,0.00124214,1.79958,1.79948,180.212,186.955,37.2566,-1.94433,2.34765,2.97,5.04011e-08,0.0088289,2.97001,-1.27232e-08,1.31331e-05,1.29556,1.24214
ss_-40c_2.97v_4.7u_0.5_36,ss,-40,2.97,4.7u,0.5,36,0.000279967,0.00105183,0.00124213,1.7997,1.79948,179.51,187.248,297.581,-2184.18,2.34765,2.97,2.23429e-05,0.00936483,2.97002,-4.42054e-08,1.5399e-05,1.29557,1.24213
ss_-40c_3.30v_1u_0.1_36,ss,-40,3.30,1u,0.1,36,0.000322081,0.0010788,0.00126287,1.79946,1.79946,236.839,241.251,249.504,-219.864,2.43766,3.3,1.42972e-06,1.24435e-08,3.29995,1.17472e-08,1.57657e-05,1.32149,1.26287
ss_-40c_3.63v_0.33u_0.001_36,ss,-40,3.63,0.33u,0.001,36,0.000360611,0.00110687,0.00128724,2.77524,1.80176,311.333,365,828.217,-230.033,2.52275,3.62952,1.06303,8.71096e-09,3.62999,2.02592e-08,1.81288e-06,1.34002,1.28724
ss_-40c_3.63v_0.33u_0.5_36,ss,-40,3.63,0.33u,0.5,36,0.00036061,0.00110686,0.00128724,1.7994,1.79939,247.611,255.725,1064.3,-994.341,2.52275,3.63,1.87745e-05,-8.13574e-08,3.63008,1.70846e-08,1.8314e-05,1.34003,1.28724
ss_-40c_3.63v_1u_0.1_1e9,ss,-40,3.63,1u,0.1,1e9,0.000360507,0.0011068,0.00128713,1.80042,1.79939,308.427,308.47,374.934,-461.406,2.52275,3.63,1.70253e-05,1.7976,3.62996,9.33483e-09,7.93828e-06,1.33996,1.28713
ss_-40c_3.63v_1u_0.1_36,ss,-40,3.63,1u,0.1,36,0.000360608,0.00110687,0.00128723,1.79939,1.79939,306.797,310.165,368.126,-540.568,2.52275,3.63,9.0225e-07,2.8707e-08,3.6299,3.1153e-08,1.66072e-05,1.34001,1.28723
ss_-40c_3.63v_4.7u_0.001_36,ss,-40,3.63,4.7u,0.001,36,0.000360592,0.00110686,0.00128721,1.79939,1.79939,338.491,341.279,71.9773,-1.26946,2.52275,3.63,6.13527e-09,0.00882504,3.62995,-1.5082e-09,1.65375e-05,1.34,1.28721
ss_-40c_3.63v_4.7u_0.5_36,ss,-40,3.63,4.7u,0.5,36,0.000360592,0.00110686,0.00128721,1.79944,1.7994,316.817,323.459,506.617,-1968.82,2.52275,3.63,1.70043e-06,0.00936134,3.62995,1.04153e-08,1.77574e-05,1.34,1.28721
ss_125c_2.97v_0.33u_0.001_36,ss,125,2.97,0.33u,0.001,36,0.000247069,0.000862332,0.000995388,1.79923,1.79923,117.988,124.377,355.767,-27.6355,2.17711,2.97,2.36577e-08,4.82844e-08,2.96999,8.78509e-08,1.96107e-06,1.62532,0.995388
ss_125c_2.97v_0.33u_0.5_36,ss,125,2.97,0.33u,0.5,36,0.000159216,0.000862331,0.000995388,1.79923,1.79923,94.3986,101.245,216.343,-38.8852,2.17711,2.97,3.65401e-07,4.88014e-08,2.97,2.37546e-08,4.13242e-06,1.42224,0.995388
ss_125c_2.97v_1u_0.1_1e9,ss,125,2.97,1u,0.1,1e9,0.000164536,0.000862189,0.000995171,1.80191,1.79927,180.006,180.031,170.823,-69.5341,2.17711,2.97001,8.18131e-05,1.79747,2.97,8.41865e-09,1.41617e-06,1.43338,0.995171
ss_125c_2.97v_1u_0.1_36,ss,125,2.97,1u,0.1,36,0.000247064,0.00086233,0.000995378,1.79923,1.79923,170.289,175.23,153.149,-31.4503,2.17711,2.97,2.20468e-06,4.86164e-08,2.97,5.32439e-09,1.81847e-06,1.62531,0.995378
ss_125c_2.97v_4.7u_0.001_36,ss,125,2.97,4.7u,0.001,36,0.000247129,0.000862322,0.000995322,1.79959,1.79923,189.003,195.641,39.6104,-2.00547,2.17711,2.97,7.11586e-09,0.00882369,2.96997,5.011e-08,3.45246e-06,1.62551,0.995322
ss_125c_2.97v_4.7u_0.5_36,ss,125,2.97,4.7u,0.5,36,0.000246987,0.000862325,0.00099533,1.79969,1.79923,181.829,188.487,264.46,-653.336,2.17711,2.97,1.0077e-05,0.00935937,2.97,8.19878e-09,4.15319e-06,1.62512,0.99533
ss_125c_3.30v_1u_0.1_36,ss,125,3.30,1u,0.1,36,0.000278998,0.000883048,0.00101177,1.79919,1.79919,151.449,156.321,131.635,-9.40519,2.26496,3.3,8.20171e-07,5.15764e-08,3.30003,-3.72078e-08,4.01579e-06,1.65549,1.01177
ss_125c_3.63v_0.33u_0.001_36,ss,125,3.63,0.33u,0.001,36,0.000307538,0.000903808,0.00104369,1.79908,1.79908,88.8125,92.6537,174.795,-25.178,2.34843,3.63,1.27686e-08,6.63986e-08,3.63,-5.00454e-09,3.77007e-06,1.67709,1.04369
ss_125c_3.63v_0.33u_0.5_36,ss,125,3.63,0.33u,0.5,36,0.000307539,0.000903809,0.00104369,1.79908,1.79908,80.3217,84.8632,256.114,-24.6642,2.34843,3.63,1.23663e-06,7.12899e-08,3.62999,1.22524e-08,4.67449e-06,1.67709,1.04369
ss_125c_3.63v_1u_0.1_1e9,ss,125,3.63,1u,0.1,1e9,0.000313095,0.000903699,0.0010428,1.79919,1.79908,159.826,159.864,158.279,-98.6229,2.34843,3.63,2.77012e-06,1.79728,3.63001,3.31225e-08,9.87278e-07,1.69318,1.0428
ss_125c_3.63v_1u_0.1_36,ss,125,3.63,1u,0.1,36,0.000307533,0.000903808,0.00104363,1.79908,1.79908,145.653,148.967,125.208,-8.57052,2.34843,3.63,2.07045e-06,6.76992e-08,3.62999,-2.96944e-08,4.12759e-06,1.67708,1.04363
ss_125c_3.63v_4.7u_0.001_36,ss,125,3.63,4.7u,0.001,36,0.00030751,0.000903801,0.0010433,1.79908,1.79908,258.56,261.194,52.6724,-1.47453,2.34843,3.63,2.09885e-08,0.00882039,3.62999,-6.71105e-08,1.83294e-06,1.67703,1.0433
ss_125c_3.63v_4.7u_0.5_36,ss,125,3.63,4.7u,0.5,36,0.000307511,0.000903801,0.00104329,1.79908,1.79908,227.729,232.093,354.64,-2034.87,2.34843,3.63,1.71095e-07,0.00935615,3.63001,-2.44283e-10,3.23239e-06,1.67704,1.04329
ss_27c_2.97v_1u_0.1_36,ss,27,2.97,1u,0.1,36,0.000261852,0.000954745,0.00111615,1.79939,1.79939,168.06,173.383,166.385,-98.2442,2.2787,2.97,3.46542e-06,-1.40436e-10,2.97001,2.77224e-08,3.36251e-06,1.44322,1.11615
ss_27c_3.30v_1u_0.1_36,ss,27,3.30,1u,0.1,36,0.000298558,0.000978376,0.00113437,1.79936,1.79936,227.89,233.021,241.225,-208.61,2.36777,3.3,9.16695e-06,2.65031e-09,3.3,1.51527e-08,1.28118e-05,1.47098,1.13437
ss_27c_3.63v_1u_0.1_36,ss,27,3.63,1u,0.1,36,0.000331673,0.00100238,0.00115543,1.79928,1.79928,237.877,240.627,287.517,-445.5,2.45215,3.63,1.94415e-06,6.69886e-09,3.63001,1.41736e-09,7.01557e-06,1.49096,1.15543
tt_-40c_2.97v_0.33u_0.001_36,tt,-40,2.97,0.33u,0.001,36,0.000266493,0.000815912,0.000922093,1.79947,1.79947,130.925,135.9,373.463,-17.5465,2.25312,2.97,3.37361e-08,1.83145e-09,2.96993,3.14577e-08,1.07108e-05,1.8201,0.922093
tt_-40c_2.97v_0.33u_0.5_36,tt,-40,2.97,0.33u,0.5,36,0.00015106,0.000815917,0.000922084,1.79949,1.79947,265.177,275.532,785.242,-2078.38,2.25312,2.97,3.50312e-05,5.82711e-08,2.96994,-1.6316e-08,5.58082e-06,1.50408,0.922084
tt_-40c_2.97v_1u_0.1_1e9,tt,-40,2.97,1u,0.1,1e9,0.000268038,0.000815852,0.000922007,1.80079,1.79948,265.625,265.66,260.149,-346.955,2.25312,2.97,2.68797e-06,1.79768,2.97,1.05497e-08,3.71077e-06,1.82544,0.922007
tt_-40c_2.97v_1u_0.1_36,tt,-40,2.97,1u,0.1,36,0.00026649,0.000815912,0.000922089,1.79947,1.79947,269.918,274.951,257.803,-614.499,2.25312,2.97,2.22182e-06,-4.14555e-09,2.97003,9.47992e-10,1.22164e-05,1.82009,0.922089
tt_-40c_2.97v_4.7u_0.001_36,tt,-40,2.97,4.7u,0.001,36,0.000266472,0.000815904,0.00092206,1.7995,1.79947,255.053,260.671,54.1461,-1.52809,2.25312,2.97,4.74579e-08,0.00882488,2.97003,-1.22832e-08,5.99462e-06,1.82006,0.92206
tt_-40c_2.97v_4.7u_0.5_36,tt,-40,2.97,4.7u,0.5,36,0.00026647,0.000815914,0.00092206,1.79968,1.79946,275.471,284.172,477.119,-4396.85,2.25312,2.97,3.81478e-05,0.00936207,2.97001,5.45555e-09,1.18553e-05,1.82002,0.92206
tt_-40c_3.30v_1u_0.1_36,tt,-40,3.30,1u,0.1,36,0.000296229,0.000837229,0.000940148,1.79944,1.79944,272.42,275.062,351.707,-486.205,2.33774,3.3,2.27817e-07,-6.34627e-09,3.30005,-9.7277e-09,8.59996e-06,1.84843,0.940148
tt_-40c_3.63v_0.33u_0.001_36,tt,-40,3.63,0.33u,0.001,36,0.000324993,0.00085988,0.00096139,1.79937,1.79937,71.0784,74.2784,206.18,-19.4299,2.41779,3.63,2.1844e-08,1.40421e-08,3.63008,-1.38001e-08,1.39005e-05,1.86955,0.96139
tt_-40c_3.63v_0.33u_0.5_36,tt,-40,3.63,0.33u,0.5,36,0.000324994,0.00085988,0.00096139,1.79937,1.79937,56.1286,59.4637,238.837,-13.7566,2.41779,3.63,5.44332e-08,8.95295e-08,3.62993,1.20083e-08,7.02944e-06,1.86956,0.96139
tt_-40c_3.63v_1u_0.1_1e9,tt,-40,3.63,1u,0.1,1e9,0.000324931,0.000859833,0.000961305,1.79954,1.79937,107.605,107.653,110.786,-36.1294,2.41779,3.63,6.71177e-07,1.79758,3.63003,5.72328e-08,7.7287e-06,1.8695,0.961305
tt_-40c_3.63v_1u_0.1_36,tt,-40,3.63,1u,0.1,36,0.000324992,0.000859881,0.000961384,1.79937,1.79937,253.391,256.179,299.648,-420.386,2.41779,3.63,5.73518e-08,1.35908e-08,3.63,3.83718e-08,1.59407e-06,1.86955,0.961384
tt_-40c_3.63v_4.7u_0.001_36,tt,-40,3.63,4.7u,0.001,36,0.000324977,0.000859875,0.000961349,1.79937,1.79937,351.913,353.616,74.3484,-0.951361,2.41779,3.63,1.23447e-07,0.00882326,3.63002,1.79985e-08,1.48274e-05,1.86952,0.961349
tt_-40c_3.63v_4.7u_0.5_36,tt,-40,3.63,4.7u,0.5,36,0.000324974,0.00085988,0.000961358,1.79938,1.79936,307.505,313.052,542.823,-4913.84,2.41779,3.63,2.10977e-05,0.00935911,3.63006,-2.11281e-08,1.341e-05,1.86949,0.961358
tt_125c_2.97v_0.33u_0.001_36,tt,125,2.97,0.33u,0.001,36,0.000238038,0.000676657,0.000742817,1.7992,1.7992,96.1621,100.892,287.353,-28.0558,2.08262,2.97,6.52807e-09,5.08863e-07,2.97003,-1.47415e-08,4.16295e-06,2.27988,0.742817
tt_125c_2.97v_0.33u_0.5_36,tt,125,2.97,0.33u,0.5,36,0.00023804,0.000676657,0.000742816,1.7992,1.79919,131.489,138.054,390.585,-421.565,2.08262,2.97,6.23855e-06,5.09108e-07,2.97,2.2219e-08,2.02229e-06,2.27989,0.742816
tt_125c_2.97v_1u_0.1_1e9,tt,125,2.97,1u,0.1,1e9,0.000243431,0.00067656,0.000742644,1.79939,1.7992,143.815,143.851,133.339,-9.7946,2.08262,2.97,6.84333e-06,1.79741,2.97,1.79336e-08,2.47303e-07,2.30878,0.742644
tt_125c_2.97v_1u_0.1_36,tt,125,2.97,1u,0.1,36,0.000238031,0.000676655,0.000742802,1.7992,1.7992,146.092,150.935,97.2859,-8.88925,2.08262,2.97,1.12863e-07,5.08054e-07,2.97,3.00525e-08,1.57675e-06,2.27986,0.742802
tt_125c_2.97v_4.7u_0.001_36,tt,125,2.97,4.7u,0.001,36,0.000238002,0.000676649,0.000742734,1.7992,1.7992,226.373,229.599,46.8912,-1.72766,2.08262,2.97,4.93657e-08,0.00882172,2.97001,4.76931e-08,1.90501e-06,2.27974,0.742734
tt_125c_2.97v_4.7u_0.5_36,tt,125,2.97,4.7u,0.5,36,0.000238023,0.000676646,0.000742746,1.79921,1.79919,221.26,226.739,340.13,-2873.57,2.08262,2.97,2.76219e-05,0.00935702,2.97,1.04297e-08,1.52681e-06,2.27986,0.742746
tt_125c_3.30v_1u_0.1_36,tt,125,3.30,1u,0.1,36,0.000260331,0.000692734,0.000777358,1.79915,1.79915,175.437,177.617,203.43,-268.206,2.16543,3.3,4.04487e-06,5.67352e-07,3.30002,1.41103e-07,3.01013e-06,2.31266,0.777358
tt_125c_3.63v_0.33u_0.001_36,tt,125,3.63,0.33u,0.001,36,0.000281404,0.000718072,0.000911455,1.79895,1.79895,88.8076,96.5112,214.729,-32.5128,2.24416,3.63,7.90569e-09,6.46731e-07,3.62998,1.82175e-07,3.32434e-06,2.29007,0.911455
tt_125c_3.63v_0.33u_0.5_36,tt,125,3.63,0.33u,0.5,36,0.000281404,0.000718072,0.000911455,1.79895,1.79895,75.527,82.9605,180.162,-26.0757,2.24416,3.63,8.23735e-07,6.28862e-07,3.63002,-1.17341e-07,2.60528e-06,2.29007,0.911455
tt_125c_3.63v_1u_0.1_1e9,tt,125,3.63,1u,0.1,1e9,0.000281291,0.000717975,0.000910981,1.79915,1.79895,108.125,108.175,67.6753,-0.00073966,2.24416,3.63,1.7626e-06,1.79716,3.63,-1.05374e-07,4.89027e-08,2.28999,0.910981
tt_125c_3.63v_1u_0.1_36,tt,125,3.63,1u,0.1,36,0.000281399,0.000718069,0.000911438,1.79895,1.79895,103.163,104.956,64.0959,-5.21203,2.24416,3.63,1.86333e-07,6.44721e-07,3.63001,2.09386e-07,2.53607e-06,2.29006,0.911438
tt_125c_3.63v_4.7u_0.001_36,tt,125,3.63,4.7u,0.001,36,0.000281382,0.000718049,0.000911347,1.79895,1.79895,210.658,212.437,37.3188,-1.12678,2.24416,3.63,6.61743e-08,0.00881863,3.62998,5.92302e-08,2.85037e-06,2.29007,0.911347
tt_125c_3.63v_4.7u_0.5_36,tt,125,3.63,4.7u,0.5,36,0.000281383,0.00071804,0.000911319,1.79897,1.79897,181.147,185.972,369.343,-1065.37,2.24416,3.63,4.39652e-05,0.00935425,3.62999,2.84179e-08,2.72552e-06,2.29013,0.911319
tt_27c_2.97v_1u_0.1_36,tt,27,2.97,1u,0.1,36,0.000249941,0.000743299,0.000829059,1.79938,1.79938,232.653,237.283,240.305,-86.4644,2.18417,2.97,9.15639e-07,4.2981e-09,2.96999,-1.4998e-08,5.09475e-06,2.02693,0.829059
tt_27c_3.30v_1u_0.1_36,tt,27,3.30,1u,0.1,36,0.000275654,0.0007617,0.000844829,1.79934,1.79934,230.238,234.229,263.861,-321.3,2.26799,3.3,3.81049e-06,2.84278e-09,3.30002,6.65892e-08,6.91564e-06,2.05742,0.844829
tt_27c_3.63v_1u_0.1_36,tt,27,3.63,1u,0.1,36,0.000300143,0.000781075,0.000879014,1.79925,1.79925,202.896,204.984,177.188,-44.0934,2.34746,3.63,1.78274e-06,9.37834e-09,3.63003,5.81161e-09,1.13282e-05,2.0793,0.879014
