corner_id,corner,temp_c,vin_v,cout,esr_ohm,rload_ohm,t_v04,t_v14,t_startup,vout_max_en,vout_settled,icap_peak_ma,isup_peak_ma,dvout_max,dvout_min,ssr_end,clg_end,vout_pp_late,vout_off_tran,pg_off_tran,ssr_off_tran,clg_off_tran,slope_vpms,t_startup_ms
res_ss_125c_3.63v_4.7u_0.5_36,res_ss,125,3.63,4.7u,0.5,36,0.00132947,0.00355521,0.00425747,1.80499,1.79924,12.7082,52.2345,2.71619,-0.972489,2.21848,3.62924,8.31251e-10,0.00935466,3.62998,3.24896e-08,-1.92035e-05,0.449289,4.25747
res_ss_27c_2.97v_1u_0.1_36,res_ss,27,2.97,1u,0.1,36,0.00130771,0.00381969,0.00461181,1.81157,1.7995,7.6985,57.7472,6.84325,-7.39911,1.97903,2.96984,2.23059e-08,3.69241e-09,2.96999,1.65747e-08,-6.97015e-06,0.398092,4.61181
res_ss_27c_3.30v_1u_0.1_36,res_ss,27,3.30,1u,0.1,36,0.00135089,0.00388632,0.00469759,1.80941,1.79948,6.43537,56.4507,5.7187,-6.21411,1.9796,3.29983,4.99541e-09,5.0749e-09,3.3,1.27054e-08,1.826e-06,0.39441,4.69759
res_ss_27c_3.63v_1u_0.1_36,res_ss,27,3.63,1u,0.1,36,0.00138928,0.00393906,0.00476012,1.80786,1.79941,5.43859,55.4856,4.90502,-5.18743,1.97994,3.62981,7.01483e-09,1.20827e-08,3.63001,1.37882e-08,9.76996e-06,0.392191,4.76012
sf_-40c_2.97v_1u_0.1_36,sf,-40,2.97,1u,0.1,36,0.00116497,0.00344982,0.00416551,1.81154,1.79956,9.70257,59.7643,8.29947,-8.41068,2.17084,2.9699,8.06884e-09,-3.43069e-09,2.97002,4.49176e-09,1.90907e-05,0.437665,4.16551
sf_-40c_3.30v_1u_0.1_36,sf,-40,3.30,1u,0.1,36,0.00119696,0.0034985,0.00422797,1.80936,1.79952,8.02104,58.0623,6.7962,-6.96488,2.19473,3.29989,4.13102e-09,8.17512e-09,3.29999,1.43144e-08,-5.77216e-06,0.434492,4.22797
sf_-40c_3.63v_1u_0.1_36,sf,-40,3.63,1u,0.1,36,0.00122507,0.00353664,0.00427304,1.80754,1.79944,6.73827,56.7695,5.59098,-5.84165,2.1964,3.62988,7.70243e-10,6.76644e-09,3.63003,1.23864e-09,3.57949e-05,0.432606,4.27304
sf_125c_2.97v_1u_0.1_36,sf,125,2.97,1u,0.1,36,0.00105858,0.0028141,0.00334278,1.8192,1.78091,14.3918,64.4652,12.7595,-12.9009,2.00868,2.96323,0.0391563,3.26256e-06,2.97001,1.71302e-08,7.89822e-06,0.569632,3.34278
sf_125c_3.30v_1u_0.1_36,sf,125,3.30,1u,0.1,36,0.00109018,0.00285835,0.00339548,1.80525,1.79925,4.44784,54.4692,3.9221,-3.86343,2.08859,3.29983,3.3238e-05,3.67299e-06,3.29996,3.67278e-08,-3.73071e-05,0.565556,3.39548
sf_125c_3.63v_1u_0.1_36,sf,125,3.63,1u,0.1,36,0.00111955,0.00289658,0.00343897,1.80343,1.79909,3.58894,53.179,3.58413,-2.78488,2.16459,3.62981,2.03196e-08,4.14588e-06,3.63001,1.91769e-08,6.79609e-06,0.562737,3.43897
sf_27c_2.97v_1u_0.1_36,sf,27,2.97,1u,0.1,36,0.00109736,0.00311563,0.00373693,1.81171,1.79948,9.74446,59.7568,8.37467,-8.31093,2.11132,2.96991,5.91111e-06,2.07735e-09,2.97002,3.55979e-09,1.99241e-05,0.495474,3.73693
sf_27c_3.30v_1u_0.1_36,sf,27,3.30,1u,0.1,36,0.00112966,0.00316297,0.00379547,1.80933,1.79943,7.76039,57.7501,6.64691,-6.84124,2.19209,3.2999,1.61159e-08,1.79664e-08,3.29998,2.15311e-08,-2.32062e-05,0.491809,3.79547
sf_27c_3.63v_1u_0.1_36,sf,27,3.63,1u,0.1,36,0.00115885,0.00320173,0.00384047,1.80725,1.79932,6.32738,56.346,5.34654,-5.51517,2.26869,3.62989,3.53873e-09,3.51749e-08,3.62996,2.93962e-08,-3.99093e-05,0.489505,3.84047
ss_-40c_2.97v_0.33u_0.001_36,ss,-40,2.97,0.33u,0.001,36,0.00146351,0.0045485,0.00550142,2.31192,2.03997,120.291,172.383,329.724,-167.946,1.5978,3.51737,0.947017,1.08263e-09,2.97,7.83289e-09,1.03362e-06,0.32415,5.50142
ss_-40c_2.97v_0.33u_0.5_36,ss,-40,2.97,0.33u,0.5,36,0.00146351,0.0045485,0.00550142,1.81097,1.79956,1.6961,51.725,5.12431,-6.4801,1.59773,2.9697,4.95726e-09,4.16143e-08,2.96997,1.83226e-08,-3.2262e-05,0.32415,5.50142
ss_-40c_2.97v_1u_0.1_1e9,ss,-40,2.97,1u,0.1,1e9,0.00136364,0.00474508,0.00526496,1.80305,1.80001,5.88772,5.89685,5.8765,-0.00125034,1.59771,2.96941,0.000497678,1.79809,2.96999,1.26645e-08,-6.30573e-06,0.295732,5.26496
ss_-40c_2.97v_1u_0.1_36,ss,-40,2.97,1u,0.1,36,0.0014635,0.0045485,0.00550144,1.81542,1.79956,7.66577,57.6655,7.15997,-8.80637,1.59773,2.9697,7.32685e-09,2.15014e-09,2.97,1.37711e-08,-4.20026e-06,0.324149,5.50144
ss_-40c_2.97v_4.7u_0.001_36,ss,-40,2.97,4.7u,0.001,36,0.00144446,0.00454852,0.00550153,1.85384,1.76268,95.9784,146.101,19.6644,-10.6985,1.59772,3.28487,0.108085,0.00898601,2.97003,3.76336e-09,3.42778e-05,0.322159,5.50153
ss_-40c_2.97v_4.7u_0.5_36,ss,-40,2.97,4.7u,0.5,36,0.0014632,0.00454851,0.00550153,1.81124,1.79956,15.367,52.9345,3.29428,-2.49292,1.59773,2.9697,1.83324e-09,0.00936552,2.97,1.35749e-08,-4.05488e-06,0.324117,5.50153
ss_-40c_3.30v_1u_0.1_36,ss,-40,3.30,1u,0.1,36,0.00151947,0.00465494,0.00567244,1.81085,1.79954,6.21356,56.2713,5.65735,-6.5581,1.5982,3.29966,8.65952e-09,1.13496e-08,3.29997,1.85857e-08,-3.08343e-05,0.318931,5.67244
ss_-40c_3.63v_0.33u_0.001_36,ss,-40,3.63,0.33u,0.001,36,0.00156525,0.00472559,0.00576412,1.96905,1.71156,94.5255,144.491,268.849,-162.562,1.5987,3.24358,0.345863,8.55525e-09,3.62998,1.60911e-08,-1.84624e-05,0.316422,5.76412
ss_-40c_3.63v_0.33u_0.5_36,ss,-40,3.63,0.33u,0.5,36,0.00156525,0.00472559,0.00576411,1.80732,1.79949,1.65469,51.3493,4.98944,-3.88224,1.59873,3.62963,2.97964e-09,1.7328e-08,3.62999,1.38953e-08,-6.33876e-06,0.316422,5.76411
ss_-40c_3.63v_1u_0.1_1e9,ss,-40,3.63,1u,0.1,1e9,0.00172822,0.00466463,0.00588053,1.84375,1.8413,5.67357,5.6854,5.65964,-0.00129518,1.59878,3.62956,0.00051387,1.83933,3.63,9.18376e-09,4.72809e-06,0.340552,5.88053
ss_-40c_3.63v_1u_0.1_36,ss,-40,3.63,1u,0.1,36,0.00156524,0.00472559,0.00576412,1.80861,1.79949,5.13815,55.2094,4.70816,-5.45481,1.59873,3.62963,9.92331e-09,5.99861e-09,3.63001,9.26601e-09,9.01389e-06,0.316421,5.76412
ss_-40c_3.63v_4.7u_0.001_36,ss,-40,3.63,4.7u,0.001,36,0.00154991,0.00472697,0.00576549,1.81486,1.80839,27.0828,77.0913,5.5248,-5.3984,1.59845,3.50537,0.0278581,0.00888136,3.62998,1.91915e-08,-1.80421e-05,0.314756,5.76549
ss_-40c_3.63v_4.7u_0.5_36,ss,-40,3.63,4.7u,0.5,36,0.00156647,0.00472687,0.0057654,1.80805,1.79949,14.9196,52.4717,3.20219,-1.85153,1.59847,3.62963,1.76939e-09,0.00936125,3.63001,7.8033e-09,9.59208e-06,0.316416,5.7654
ss_125c_2.97v_0.33u_0.001_36,ss,125,2.97,0.33u,0.001,36,0.00129495,0.00367335,0.00441058,2.14224,1.78062,88.6263,139.641,245.428,-158.35,2.05679,2.23121,0.670923,4.81506e-08,2.96998,3.39479e-08,-2.44805e-05,0.420451,4.41058
ss_125c_2.97v_0.33u_0.5_36,ss,125,2.97,0.33u,0.5,36,0.00129495,0.00367335,0.00441058,1.80793,1.79936,1.02631,51.0179,3.10486,-3.06452,2.0568,2.96976,1.11195e-08,1.52878e-09,2.97005,9.56695e-09,5.30473e-05,0.420451,4.41058
ss_125c_2.97v_1u_0.1_1e9,ss,125,2.97,1u,0.1,1e9,0.00136924,0.00352326,0.00431821,1.82044,1.81684,4.29674,4.30827,4.29236,-0.00104911,2.05681,2.96975,0.000416489,1.81492,2.96997,3.98048e-08,-3.14849e-05,0.464248,4.31821
ss_125c_2.97v_1u_0.1_36,ss,125,2.97,1u,0.1,36,0.00129492,0.00367334,0.00441057,1.81149,1.79936,5.89166,55.8775,5.53832,-5.90367,2.0568,2.96976,4.72495e-08,4.03461e-08,2.97004,1.47048e-08,4.40558e-05,0.420447,4.41057
ss_125c_2.97v_4.7u_0.001_36,ss,125,2.97,4.7u,0.001,36,0.00128659,0.00367342,0.00441061,1.82749,1.78802,34.4946,84.5231,7.19209,-6.83771,2.0568,3.20071,0.0502088,0.0087018,2.97009,5.81106e-09,9.49689e-05,0.418966,4.41061
ss_125c_2.97v_4.7u_0.5_36,ss,125,2.97,4.7u,0.5,36,0.00129025,0.00367335,0.00441062,1.80926,1.79936,12.8504,53.1698,2.74442,-1.52047,2.05681,2.96976,3.05776e-09,0.00935989,2.96998,2.59801e-08,-1.9619e-05,0.419622,4.41062
ss_125c_3.30v_1u_0.1_36,ss,125,3.30,1u,0.1,36,0.00134784,0.0037567,0.00451829,1.80947,1.79933,5.13633,55.1572,4.76572,-5.02764,2.05859,3.29974,1.45866e-08,3.78287e-08,3.30009,1.07833e-08,8.97735e-05,0.415134,4.51829
ss_125c_3.63v_0.33u_0.001_36,ss,125,3.63,0.33u,0.001,36,0.0013938,0.0038215,0.00459585,1.93777,1.71648,57.9539,108.507,163.523,-124.963,2.05923,3.81849,0.255491,6.60774e-08,3.63009,2.59575e-09,9.09195e-05,0.411913,4.59585
ss_125c_3.63v_0.33u_0.5_36,ss,125,3.63,0.33u,0.5,36,0.0013938,0.0038215,0.00459585,1.80532,1.79925,1.01583,50.7437,3.07269,-2.16425,2.05925,3.62972,5.29926e-09,-9.99922e-09,3.63007,4.43913e-09,7.55457e-05,0.411913,4.59585
ss_125c_3.63v_1u_0.1_1e9,ss,125,3.63,1u,0.1,1e9,0.00139587,0.0037035,0.00473645,1.83265,1.82945,4.20135,4.21609,4.19686,-0.00105818,2.05922,3.62971,0.000419671,1.82752,3.62995,3.97202e-08,-4.77441e-05,0.433345,4.73645
ss_125c_3.63v_1u_0.1_36,ss,125,3.63,1u,0.1,36,0.00139394,0.00382166,0.00459601,1.80767,1.79925,4.28059,54.285,3.97118,-4.26541,2.05921,3.62972,1.07046e-08,6.04004e-08,3.63003,1.44594e-08,2.86584e-05,0.411909,4.59601
ss_125c_3.63v_4.7u_0.001_36,ss,125,3.63,4.7u,0.001,36,0.00141447,0.00382162,0.00459603,1.81644,1.79324,23.6128,73.6281,4.91223,-4.86602,2.05921,3.45317,0.0305236,0.00874809,3.6301,-3.51944e-09,0.000106865,0.415429,4.59603
ss_125c_3.63v_4.7u_0.5_36,ss,125,3.63,4.7u,0.5,36,0.00139628,0.00382166,0.00459602,1.80687,1.79925,12.6886,52.571,2.7105,-1.22929,2.05921,3.62972,2.58304e-09,0.0093567,3.63011,-5.04236e-09,0.000113108,0.412307,4.59602
ss_27c_2.97v_1u_0.1_36,ss,27,2.97,1u,0.1,36,0.00136198,0.00409106,0.00493909,1.81437,1.79949,7.48559,57.4808,6.99478,-7.9269,1.79986,2.96978,1.19712e-08,1.44171e-08,2.96994,2.94098e-08,-6.22885e-05,0.366424,4.93909
ss_27c_3.30v_1u_0.1_36,ss,27,3.30,1u,0.1,36,0.00141696,0.00418648,0.00507483,1.81115,1.79947,6.29887,56.3079,5.78065,-6.23579,1.80042,3.29976,6.00012e-09,-4.68981e-09,3.30003,7.72166e-09,3.45813e-05,0.361073,5.07483
ss_27c_3.63v_1u_0.1_36,ss,27,3.63,1u,0.1,36,0.00146365,0.00425553,0.00516088,1.80902,1.7994,5.29754,55.3218,4.82075,-5.29379,1.80089,3.62974,4.14808e-09,5.31503e-09,3.63001,1.13669e-08,1.38427e-05,0.358182,5.16088
tt_-40c_2.97v_0.33u_0.001_36,tt,-40,2.97,0.33u,0.001,36,0.00113643,0.00340796,0.00411076,2.31042,2.08413,118.849,170.28,337.635,-178.731,2.1934,2.12129,0.94374,1.64744e-09,2.96999,9.63445e-09,-1.49303e-05,0.440232,4.11076
tt_-40c_2.97v_0.33u_0.5_36,tt,-40,2.97,0.33u,0.5,36,0.00113643,0.00340796,0.00411076,1.80873,1.79955,2.09983,52.0021,6.33481,-5.92178,2.19336,2.9699,5.92986e-10,2.79243e-08,2.96998,1.22684e-08,-1.91735e-05,0.440232,4.11076
tt_-40c_2.97v_1u_0.1_1e9,tt,-40,2.97,1u,0.1,1e9,0.00102153,0.00327709,0.00423911,1.8442,1.84029,6.92039,6.93206,6.89456,-0.00114895,2.1934,2.9699,0.000439897,1.83834,2.96999,1.11271e-08,-1.01537e-05,0.443349,4.23911
tt_-40c_2.97v_1u_0.1_36,tt,-40,2.97,1u,0.1,36,0.0011364,0.00340796,0.00411076,1.81331,1.79955,10.7497,60.8126,9.23896,-9.59542,2.19336,2.9699,2.40261e-09,1.1123e-08,2.96997,1.95733e-08,-3.4471e-05,0.440226,4.11076
tt_-40c_2.97v_4.7u_0.001_36,tt,-40,2.97,4.7u,0.001,36,0.00110718,0.00340789,0.0041108,1.83154,1.78387,65.5771,115.616,13.252,-10.1148,2.19336,2.63856,0.0590892,0.00892659,2.96998,1.70647e-08,-1.59834e-05,0.434648,4.1108
tt_-40c_2.97v_4.7u_0.5_36,tt,-40,2.97,4.7u,0.5,36,0.00113762,0.00340796,0.00411077,1.80945,1.79955,18.0686,52.718,3.88708,-2.46675,2.19336,2.9699,5.28241e-10,0.00936242,2.96998,1.69721e-08,-2.6061e-05,0.440463,4.11077
tt_-40c_3.30v_1u_0.1_36,tt,-40,3.30,1u,0.1,36,0.00117191,0.00346594,0.00418995,1.81046,1.79953,8.77288,58.8243,7.30311,-7.6937,2.19556,3.29989,3.01146e-09,4.44903e-09,3.3,9.07769e-09,1.89697e-06,0.435914,4.18995
tt_-40c_3.63v_0.33u_0.001_36,tt,-40,3.63,0.33u,0.001,36,0.00120458,0.00351128,0.00424465,1.99231,1.89348,107.273,158.171,316.485,-159.185,2.19565,3.80863,0.286416,1.39474e-08,3.63,9.57752e-09,1.5778e-06,0.43352,4.24465
tt_-40c_3.63v_0.33u_0.5_36,tt,-40,3.63,0.33u,0.5,36,0.00120458,0.00351128,0.00424465,1.80656,1.79947,2.07861,51.6073,6.24616,-3.97394,2.19562,3.62988,2.84717e-09,-3.57243e-08,3.63003,1.04998e-09,3.30941e-05,0.43352,4.24465
tt_-40c_3.63v_1u_0.1_1e9,tt,-40,3.63,1u,0.1,1e9,0.00129181,0.00361137,0.00413593,1.83488,1.83122,6.77948,6.79479,6.74561,-0.00109342,2.19563,3.62988,0.000433059,1.82928,3.63,1.21972e-08,-2.91358e-06,0.431116,4.13593
tt_-40c_3.63v_1u_0.1_36,tt,-40,3.63,1u,0.1,36,0.00120459,0.00351128,0.00424465,1.80867,1.79947,7.29877,57.2752,6.21556,-6.67438,2.19562,3.62988,1.14871e-08,1.53345e-08,3.63,1.33489e-08,-4.55817e-06,0.433522,4.24465
tt_-40c_3.63v_4.7u_0.001_36,tt,-40,3.63,4.7u,0.001,36,0.00119609,0.00351114,0.0042447,1.81733,1.79649,42.3579,92.3747,8.95116,-7.38794,2.19562,3.4055,0.0337465,0.00888113,3.62999,1.50761e-08,-7.06691e-06,0.431956,4.2447
tt_-40c_3.63v_4.7u_0.5_36,tt,-40,3.63,4.7u,0.5,36,0.00120435,0.00351128,0.00424466,1.80726,1.79947,17.7911,52.363,3.83294,-2.041,2.19562,3.62988,1.27596e-09,0.00935959,3.63,1.15454e-08,-1.69751e-06,0.433477,4.24466
tt_125c_2.97v_0.33u_0.001_36,tt,125,2.97,0.33u,0.001,36,0.00102173,0.00276934,0.00329171,2.04266,1.63396,84.3721,135.598,251.028,-161.94,2.08258,2.98982,0.477798,5.08712e-07,2.97,2.19384e-08,-2.36717e-07,0.57221,3.29171
tt_125c_2.97v_0.33u_0.5_36,tt,125,2.97,0.33u,0.5,36,0.00102173,0.00276934,0.00329171,1.80527,1.79934,1.25891,50.9421,3.80679,-2.78152,2.08262,2.96946,7.0967e-10,5.33957e-07,2.96997,2.98581e-08,-2.65841e-05,0.57221,3.29171
tt_125c_2.97v_1u_0.1_1e9,tt,125,2.97,1u,0.1,1e9,0.00106646,0.00282295,0.00334074,1.83245,1.82887,5.02636,5.04108,5.0181,-0.00081194,2.08262,2.96946,0.000321064,1.82697,2.97,2.14597e-08,1.44161e-06,0.569317,3.34074
tt_125c_2.97v_1u_0.1_36,tt,125,2.97,1u,0.1,36,0.00102176,0.00276934,0.00329172,1.81223,1.80267,9.28795,59.3147,8.198,-7.99217,2.08262,2.9656,0.00777185,5.04546e-07,2.97002,1.39513e-08,2.17403e-05,0.57222,3.29172
tt_125c_2.97v_4.7u_0.001_36,tt,125,2.97,4.7u,0.001,36,0.00105128,0.00276895,0.00329185,1.82992,1.77457,45.9837,96.115,9.53098,-8.4957,2.08261,3.04051,0.052985,0.00869995,2.97,2.10409e-08,7.18009e-07,0.582184,3.29185
tt_125c_2.97v_4.7u_0.5_36,tt,125,2.97,4.7u,0.5,36,0.00102957,0.00276934,0.00329175,1.8071,1.79934,15.3675,52.9497,3.28733,-1.38856,2.08262,2.96946,3.10624e-10,0.00935619,2.96997,2.96795e-08,-2.77852e-05,0.574789,3.29175
tt_125c_3.30v_1u_0.1_36,tt,125,3.30,1u,0.1,36,0.00105656,0.00282018,0.00335399,1.80841,1.7993,6.71073,56.7079,5.90127,-5.88952,2.16543,3.29942,1.06333e-05,5.76396e-07,3.29997,3.02783e-08,-3.27148e-05,0.567016,3.35399
tt_125c_3.63v_0.33u_0.001_36,tt,125,3.63,0.33u,0.001,36,0.0010879,0.00286212,0.00340259,1.96593,1.84411,76.6571,127.185,217.504,-152.705,2.24417,3.31344,0.26312,6.46424e-07,3.63003,1.41031e-08,3.12734e-05,0.563628,3.40259
tt_125c_3.63v_0.33u_0.5_36,tt,125,3.63,0.33u,0.5,36,0.0010879,0.00286212,0.00340259,1.80331,1.7992,1.24058,50.6505,3.75066,-1.83197,2.24416,3.6294,6.06043e-10,6.62318e-07,3.62999,2.62818e-08,-1.48441e-05,0.563628,3.40259
tt_125c_3.63v_1u_0.1_1e9,tt,125,3.63,1u,0.1,1e9,0.0010935,0.00294185,0.00340002,1.82155,1.81811,4.91593,4.93469,4.90858,-0.000789258,2.24416,3.6294,0.000312536,1.81623,3.63001,1.86376e-08,1.37394e-05,0.541023,3.40002
tt_125c_3.63v_1u_0.1_36,tt,125,3.63,1u,0.1,36,0.00108779,0.00286212,0.00340259,1.80629,1.7992,5.18307,55.2127,4.52817,-4.60511,2.24416,3.6294,1.17684e-08,6.45193e-07,3.63001,1.27948e-08,6.29583e-06,0.563593,3.40259
tt_125c_3.63v_4.7u_0.001_36,tt,125,3.63,4.7u,0.001,36,0.00109684,0.00286161,0.00340262,1.82085,1.80091,41.0077,91.0179,7.80668,-7.03461,2.24416,3.90266,0.0412941,0.00886689,3.63001,1.08475e-08,1.34612e-05,0.566646,3.40262
tt_125c_3.63v_4.7u_0.5_36,tt,125,3.63,4.7u,0.5,36,0.00108975,0.00286212,0.0034026,1.80516,1.7992,15.1443,52.7734,3.24141,-1.12264,2.24416,3.6294,2.05835e-10,0.00935402,3.62997,2.60687e-08,-3.41092e-05,0.564216,3.4026
tt_27c_2.97v_1u_0.1_36,tt,27,2.97,1u,0.1,36,0.00106517,0.00307165,0.00368318,1.81373,1.79948,10.9892,61.0611,9.52343,-9.54378,2.18417,2.9699,8.71196e-07,6.37232e-10,2.97001,9.24476e-09,6.53788e-06,0.498385,3.68318
tt_27c_3.30v_1u_0.1_36,tt,27,3.30,1u,0.1,36,0.00110091,0.00312704,0.0037547,1.8108,1.79945,8.62144,58.6229,7.39707,-7.79976,2.26795,3.2999,5.98603e-10,1.09731e-08,3.29998,2.53396e-08,-2.24261e-05,0.493552,3.7547
tt_27c_3.63v_1u_0.1_36,tt,27,3.63,1u,0.1,36,0.00113343,0.00317142,0.00380726,1.80876,1.79937,7.34032,57.3295,6.27718,-6.41126,2.34691,3.62989,9.1463e-10,1.29454e-08,3.63001,1.17284e-08,6.47535e-06,0.49068,3.80726
