corner_id,corner,temp_c,vin_v,cout,esr_ohm,rload_ohm,t_v04,t_v14,t_startup,vout_max_en,vout_settled,icap_peak_ma,isup_peak_ma,dvout_max,dvout_min,ssr_end,clg_end,vout_pp_late,vout_off_tran,pg_off_tran,ssr_off_tran,clg_off_tran,slope_vpms,t_startup_ms
res_ss_27c_3.63v_1u_0.1_36,res_ss,27,3.63,1u,0.1,36,0.00139568,0.00394581,0.00476714,1.85816,1.78953,126.437,176.757,168.577,-294.984,1.97994,3.63314,0.145143,1.01867e-08,3.63002,8.64135e-09,2.22692e-05,0.392137,4.76714
sf_-40c_2.97v_1u_0.1_36,sf,-40,2.97,1u,0.1,36,0.00116982,0.00345538,0.00417172,1.89764,1.83085,105.902,155.542,166.21,-83.0132,2.17085,3.01739,0.189457,1.7649e-09,2.97,1.02322e-08,1.08525e-06,0.43753,4.17172
sf_-40c_3.30v_1u_0.1_36,sf,-40,3.30,1u,0.1,36,0.00120172,0.00350361,0.00423338,1.8908,1.77122,125.419,174.627,191.448,-175.724,2.19472,2.58136,0.200774,8.24692e-09,3.29999,1.3506e-08,-9.874e-06,0.434426,4.23338
sf_-40c_3.63v_1u_0.1_36,sf,-40,3.63,1u,0.1,36,0.00122976,0.00354155,0.00427811,1.87464,1.75927,138.221,188.042,221.939,-531.142,2.19639,4.29922,0.16456,1.26245e-08,3.63002,5.58799e-09,2.62677e-05,0.432565,4.27811
sf_125c_2.97v_1u_0.1_36,sf,125,2.97,1u,0.1,36,0.00106625,0.00282241,0.0033516,1.85418,1.80792,79.5128,128.718,99.3316,-49.9416,2.00869,2.39357,0.124286,3.26131e-06,2.97002,1.32922e-08,2.42605e-05,0.569424,3.3516
sf_125c_3.30v_1u_0.1_36,sf,125,3.30,1u,0.1,36,0.00109775,0.00286633,0.00340377,1.85372,1.77168,85.87,135.053,126.885,-53.781,2.08858,2.82474,0.118323,3.66131e-06,3.30002,1.59901e-08,2.4633e-05,0.565425,3.40377
sf_125c_3.63v_1u_0.1_36,sf,125,3.63,1u,0.1,36,0.00112726,0.0029044,0.00344698,1.84378,1.77069,98.6475,149.045,150.582,-147.781,2.16459,3.82906,0.112994,4.14655e-06,3.63,2.06249e-08,5.14123e-06,0.562702,3.44698
sf_27c_2.97v_1u_0.1_36,sf,27,2.97,1u,0.1,36,0.00110321,0.00312217,0.00374405,1.8993,1.81088,95.6278,144.965,138.962,-69.7908,2.11133,3.02098,0.208397,6.60289e-09,2.97,1.33212e-08,1.4726e-06,0.495305,3.74405
sf_27c_3.30v_1u_0.1_36,sf,27,3.30,1u,0.1,36,0.00113545,0.00316911,0.00380191,1.86986,1.79984,112.632,162.38,161.185,-130.78,2.19209,2.58807,0.175115,8.39159e-09,3.30002,8.82727e-09,2.20816e-05,0.491724,3.80191
sf_27c_3.63v_1u_0.1_36,sf,27,3.63,1u,0.1,36,0.00116455,0.00320767,0.00384659,1.86209,1.79137,120.086,171.044,188.462,-246.354,2.26868,3.07756,0.168169,2.34629e-08,3.63,1.25486e-08,5.05669e-06,0.489448,3.84659
ss_-40c_2.97v_0.33u_0.001_36,ss,-40,2.97,0.33u,0.001,36,0.00147,0.00455759,0.00551489,2.03665,1.68481,104.542,151.454,264.386,-161.938,1.5977,2.01969,0.580114,1.08399e-09,2.97,1.11172e-08,-3.06872e-07,0.323877,5.51489
ss_-40c_2.97v_0.33u_0.5_36,ss,-40,2.97,0.33u,0.5,36,0.00147,0.00455759,0.00551489,2.03279,1.9674,110.677,160.531,638.819,-447.91,1.5978,2.1339,0.596977,5.11102e-09,2.97,1.0454e-08,-3.68049e-06,0.323877,5.51489
ss_-40c_2.97v_1u_0.1_1e9,ss,-40,2.97,1u,0.1,1e9,0.00149541,0.00456637,0.00551675,1.81028,1.80756,5.26859,5.27793,5.25458,-0.00134198,1.59771,2.96969,0.000501062,1.80563,2.97,9.86476e-09,1.18131e-06,0.325631,5.51675
ss_-40c_2.97v_1u_0.1_36,ss,-40,2.97,1u,0.1,36,0.00146998,0.00455759,0.0055149,1.9342,1.76451,111.543,160.488,132.23,-69.0627,1.59772,3.92758,0.246786,-2.77497e-09,2.97002,7.4506e-09,2.30614e-05,0.323875,5.5149
ss_-40c_2.97v_4.7u_0.001_36,ss,-40,2.97,4.7u,0.001,36,0.00147043,0.0045576,0.00551498,1.84529,1.79161,128.829,178.554,21.726,-10.8086,1.59773,2.22935,0.0708792,0.00883698,2.97,1.08877e-08,-1.91874e-06,0.323921,5.51498
ss_-40c_2.97v_4.7u_0.5_36,ss,-40,2.97,4.7u,0.5,36,0.00146991,0.0045576,0.00551497,1.87724,1.79119,161.776,213.86,378.881,-290.76,1.59772,2.85049,0.114497,0.00934041,2.97001,1.06909e-08,7.12754e-06,0.323867,5.51497
ss_-40c_3.30v_1u_0.1_36,ss,-40,3.30,1u,0.1,36,0.00152553,0.00466214,0.00568072,1.90359,1.75544,111.214,159.852,147.054,-102.43,1.59818,2.82031,0.185663,3.01524e-09,3.3,1.05734e-08,4.51434e-07,0.318816,5.68072
ss_-40c_3.63v_0.33u_0.001_36,ss,-40,3.63,0.33u,0.001,36,0.0015711,0.00473205,0.00577105,2.02263,1.97975,134.83,180.271,356.009,-166.652,1.59884,3.32443,0.659136,8.53256e-09,3.62999,1.52016e-08,-1.5409e-05,0.316361,5.77105
ss_-40c_3.63v_0.33u_0.5_36,ss,-40,3.63,0.33u,0.5,36,0.0015711,0.00473205,0.00577105,2.0283,1.94002,121.965,172.227,793.466,-645.063,1.59879,3.17744,0.436467,1.95057e-08,3.62999,1.21019e-08,-1.13119e-05,0.316361,5.77105
ss_-40c_3.63v_1u_0.1_1e9,ss,-40,3.63,1u,0.1,1e9,0.00165152,0.00473357,0.00576859,1.80743,1.80508,5.09888,5.11109,5.08254,-0.00129397,1.59877,3.62962,0.000497684,1.80315,3.62998,1.4443e-08,-1.93742e-05,0.324459,5.76859
ss_-40c_3.63v_1u_0.1_36,ss,-40,3.63,1u,0.1,36,0.00157109,0.00473205,0.00577105,1.91561,1.82692,146.22,194.963,188.84,-199.067,1.59875,2.64936,0.242586,9.66011e-09,3.62999,8.78644e-09,-5.70433e-06,0.31636,5.77105
ss_-40c_3.63v_4.7u_0.001_36,ss,-40,3.63,4.7u,0.001,36,0.00157278,0.00473339,0.00577239,1.82268,1.79131,150.463,200.163,28.8392,-10.7413,1.59846,3.34006,0.0453442,0.00887627,3.62998,1.53188e-08,-1.99053e-05,0.316395,5.77239
ss_-40c_3.63v_4.7u_0.5_36,ss,-40,3.63,4.7u,0.5,36,0.00157228,0.0047333,0.0057723,1.8952,1.83617,188.08,240.712,711.819,-519.551,1.59848,3.00989,0.128964,0.00933637,3.63001,1.0633e-08,1.32921e-05,0.316354,5.7723
ss_125c_2.97v_0.33u_0.001_36,ss,125,2.97,0.33u,0.001,36,0.00130446,0.00368459,0.00442341,1.99504,1.59511,83.2456,128.928,201.641,-155.454,2.05674,2.20567,0.441514,4.81277e-08,2.97,1.95627e-08,4.00092e-06,0.420145,4.42341
ss_125c_2.97v_0.33u_0.5_36,ss,125,2.97,0.33u,0.5,36,0.00130446,0.00368459,0.00442341,2.01403,1.82496,92.8095,141.566,429.179,-257.394,2.0568,2.18453,0.4487,8.01814e-08,2.96995,3.33588e-08,-5.12454e-05,0.420145,4.42341
ss_125c_2.97v_1u_0.1_1e9,ss,125,2.97,1u,0.1,1e9,0.00130504,0.00366586,0.0044127,1.80862,1.80522,4.04502,4.05752,4.04155,-0.00105601,2.05681,2.96975,0.000411289,1.80331,2.97,2.06251e-08,-4.98077e-06,0.423582,4.4127
ss_125c_2.97v_1u_0.1_36,ss,125,2.97,1u,0.1,36,0.00130441,0.00368458,0.0044234,1.90764,1.72204,85.9178,135.494,90.9303,-55.0882,2.05678,4.0814,0.209786,4.41245e-08,2.97003,1.44092e-08,3.0634e-05,0.420138,4.4234
ss_125c_2.97v_4.7u_0.001_36,ss,125,2.97,4.7u,0.001,36,0.00129913,0.00368458,0.00442344,1.81918,1.79335,97.7924,147.443,16.6147,-10.6172,2.0568,2.19609,0.0358553,0.00888509,2.96996,2.83633e-08,-3.69239e-05,0.419208,4.42344
ss_125c_2.97v_4.7u_0.5_36,ss,125,2.97,4.7u,0.5,36,0.00130271,0.00368458,0.00442344,1.85314,1.84156,110.278,161.707,334.406,-127.393,2.05682,2.14383,0.0863278,0.00938423,2.97,1.90989e-08,5.09257e-06,0.419838,4.42344
ss_125c_3.30v_1u_0.1_36,ss,125,3.30,1u,0.1,36,0.00135703,0.00376687,0.00452924,1.87758,1.76306,106.138,154.716,117.344,-77.0005,2.05858,3.81654,0.161501,4.95292e-08,3.30003,1.40288e-08,3.38618e-05,0.414965,4.52924
ss_125c_3.63v_0.33u_0.001_36,ss,125,3.63,0.33u,0.001,36,0.00140285,0.00383113,0.00460594,1.98276,1.88393,109.3,156.688,264.749,-160.654,2.05928,3.96936,0.44769,6.6162e-08,3.63002,1.46812e-08,2.57008e-05,0.411814,4.60594
ss_125c_3.63v_0.33u_0.5_36,ss,125,3.63,0.33u,0.5,36,0.00140285,0.00383114,0.00460594,1.96532,1.63402,109.551,158.053,554.323,-701.388,2.05919,4.4441,0.384759,5.10617e-08,3.63002,1.72973e-08,1.9981e-05,0.411812,4.60594
ss_125c_3.63v_1u_0.1_1e9,ss,125,3.63,1u,0.1,1e9,0.00134482,0.00384078,0.00459096,1.80546,1.80231,3.98922,4.00462,3.98541,-0.00102465,2.05921,3.62972,0.000407544,1.80041,3.62999,2.38006e-08,-8.74123e-06,0.400647,4.59096
ss_125c_3.63v_1u_0.1_36,ss,125,3.63,1u,0.1,36,0.00140298,0.00383129,0.0046061,1.85865,1.81063,106.695,156.92,130.52,-123.246,2.05921,2.82247,0.137455,6.4691e-08,3.63001,1.98853e-08,1.24245e-05,0.411809,4.6061
ss_125c_3.63v_4.7u_0.001_36,ss,125,3.63,4.7u,0.001,36,0.00140548,0.00383129,0.0046061,1.81201,1.80422,115.361,165.285,19.9609,-10.6812,2.05921,2.89455,0.0291101,0.00879797,3.63,2.03038e-08,7.23718e-07,0.412233,4.6061
ss_125c_3.63v_4.7u_0.5_36,ss,125,3.63,4.7u,0.5,36,0.00140291,0.00383129,0.0046061,1.86211,1.77577,126.856,178.53,484.294,-283.801,2.0592,4.12319,0.0921204,0.00940105,3.63,2.1426e-08,-3.80559e-06,0.411797,4.6061
ss_27c_2.97v_1u_0.1_36,ss,27,2.97,1u,0.1,36,0.00136959,0.00410084,0.00495145,1.92827,1.73135,98.5371,147.279,125.074,-55.0144,1.79984,3.04826,0.262232,2.4988e-09,2.96999,1.35075e-08,-7.27076e-06,0.366133,4.95145
ss_27c_3.30v_1u_0.1_36,ss,27,3.30,1u,0.1,36,0.00142418,0.00419479,0.00508408,1.90675,1.77309,107.508,157.286,123.341,-84.0376,1.80041,2.37988,0.203711,2.65137e-09,3.3,1.45144e-08,2.85381e-06,0.360931,5.08408
ss_27c_3.63v_1u_0.1_36,ss,27,3.63,1u,0.1,36,0.00147068,0.00426318,0.00516901,1.88607,1.8352,131.675,181.313,173.015,-205.189,1.8009,3.42832,0.194328,-5.50916e-09,3.63007,9.39157e-10,7.63191e-05,0.358102,5.16901
tt_-40c_2.97v_0.33u_0.001_36,tt,-40,2.97,0.33u,0.001,36,0.00114136,0.0034139,0.00411783,1.99909,1.77218,106.246,153.453,271.147,-161.529,2.19335,3.82681,0.536908,1.59915e-09,2.97002,3.00207e-09,2.07137e-05,0.440036,4.11783
tt_-40c_2.97v_0.33u_0.5_36,tt,-40,2.97,0.33u,0.5,36,0.00114136,0.0034139,0.00411783,2.06748,1.80946,111.382,162.385,829.28,-501.768,2.19335,2.11263,0.481779,3.04215e-08,2.96997,1.80232e-08,-3.1743e-05,0.440036,4.11783
tt_-40c_2.97v_1u_0.1_1e9,tt,-40,2.97,1u,0.1,1e9,0.00109323,0.00341321,0.00411575,1.80878,1.80497,6.16924,6.1817,6.14657,-0.00106683,2.19339,2.9699,0.00042404,1.80306,2.97001,5.93927e-09,8.42374e-06,0.431038,4.11575
tt_-40c_2.97v_1u_0.1_36,tt,-40,2.97,1u,0.1,36,0.00114134,0.0034139,0.00411783,1.89906,1.78782,104.636,153.648,207.491,-98.5236,2.19336,3.79618,0.193595,6.6933e-09,2.96997,8.64985e-09,-2.79253e-05,0.440032,4.11783
tt_-40c_2.97v_4.7u_0.001_36,tt,-40,2.97,4.7u,0.001,36,0.00114418,0.0034139,0.00411784,1.84177,1.80374,143.025,192.931,24.7458,-10.8339,2.19336,2.09781,0.063409,0.00875121,2.96996,1.88269e-08,-4.10553e-05,0.440583,4.11784
tt_-40c_2.97v_4.7u_0.5_36,tt,-40,2.97,4.7u,0.5,36,0.0011414,0.0034139,0.00411784,1.8831,1.7874,162.921,215.147,700.118,-557.272,2.19335,3.8231,0.109477,0.00939959,2.97003,3.55508e-09,2.84473e-05,0.440044,4.11784
tt_-40c_3.30v_1u_0.1_36,tt,-40,3.30,1u,0.1,36,0.00117667,0.0034712,0.00419564,1.89339,1.79364,128.534,178.09,210.798,-201.107,2.19556,2.43941,0.224661,3.9514e-10,3.30002,4.23582e-09,2.37466e-05,0.435819,4.19564
tt_-40c_3.63v_0.33u_0.001_36,tt,-40,3.63,0.33u,0.001,36,0.0012092,0.00351619,0.00424978,2.02385,1.7807,145.84,193.067,374.221,-163.786,2.19563,4.59926,0.509793,1.39479e-08,3.63,1.00555e-08,2.05074e-06,0.433465,4.24978
tt_-40c_3.63v_0.33u_0.5_36,tt,-40,3.63,0.33u,0.5,36,0.0012092,0.00351619,0.00424978,2.03144,1.74053,128.934,179.064,1139.79,-1239.25,2.1956,4.29328,0.507987,2.17495e-08,3.62999,1.28665e-08,-7.67874e-06,0.433465,4.24978
tt_-40c_3.63v_1u_0.1_1e9,tt,-40,3.63,1u,0.1,1e9,0.00122762,0.00351431,0.00424871,1.8067,1.80307,6.07848,6.09427,6.05352,-0.00105763,2.19564,3.62988,0.000420456,1.80116,3.62999,1.13183e-08,-1.16344e-05,0.437313,4.24871
tt_-40c_3.63v_1u_0.1_36,tt,-40,3.63,1u,0.1,36,0.00120918,0.00351619,0.00424978,1.87751,1.83698,145.848,195.604,296.358,-424.639,2.19565,2.92216,0.160504,9.77212e-09,3.63002,3.57359e-09,1.99966e-05,0.433461,4.24978
tt_-40c_3.63v_4.7u_0.001_36,tt,-40,3.63,4.7u,0.001,36,0.00120866,0.00351618,0.00424978,1.81488,1.8009,159.236,209.251,30.0482,-10.7171,2.19564,4.13621,0.0295826,0.008805,3.62995,2.08268e-08,-5.4588e-05,0.433366,4.24978
tt_-40c_3.63v_4.7u_0.5_36,tt,-40,3.63,4.7u,0.5,36,0.00120912,0.00351618,0.00424978,1.89312,1.87653,185.654,238.264,1350.87,-796.727,2.19565,2.74244,0.123294,0.00937641,3.62998,1.25112e-08,-2.63116e-05,0.433452,4.24978
tt_125c_2.97v_0.33u_0.001_36,tt,125,2.97,0.33u,0.001,36,0.00102922,0.00277766,0.00330074,1.96341,1.74426,83.7335,129.993,196.532,-159.695,2.08261,3.78511,0.343918,5.08729e-07,2.96998,2.66316e-08,-1.89837e-05,0.571938,3.30074
tt_125c_2.97v_0.33u_0.5_36,tt,125,2.97,0.33u,0.5,36,0.00102922,0.00277766,0.00330074,1.9623,1.75819,88.4781,137.028,900.123,-274.871,2.08261,2.27253,0.283173,5.06351e-07,2.97,2.22981e-08,3.17989e-06,0.571938,3.30074
tt_125c_2.97v_1u_0.1_1e9,tt,125,2.97,1u,0.1,1e9,0.00102476,0.00277081,0.00330606,1.80776,1.80433,4.75332,4.76872,4.74702,-0.000796337,2.08262,2.96946,0.000310096,1.80245,2.97003,1.60646e-08,3.1153e-05,0.572721,3.30606
tt_125c_2.97v_1u_0.1_36,tt,125,2.97,1u,0.1,36,0.00102918,0.00277766,0.00330074,1.87384,1.83489,83.3888,132.533,116.314,-50.5939,2.08263,2.78807,0.138148,5.08784e-07,2.97,2.18872e-08,-3.12835e-07,0.571925,3.30074
tt_125c_2.97v_4.7u_0.001_36,tt,125,2.97,4.7u,0.001,36,0.0010406,0.00277766,0.00330076,1.81515,1.79831,95.3724,145.11,15.7784,-10.6415,2.08262,2.31261,0.0307238,0.00883237,2.96998,2.53787e-08,-2.01743e-05,0.575685,3.30076
tt_125c_2.97v_4.7u_0.5_36,tt,125,2.97,4.7u,0.5,36,0.00103126,0.00277766,0.00330076,1.85403,1.80307,108.41,159.867,385.81,-197.776,2.08262,2.89059,0.0849155,0.00936999,2.96998,2.6147e-08,-2.19965e-05,0.572607,3.30076
tt_125c_3.30v_1u_0.1_36,tt,125,3.30,1u,0.1,36,0.00106389,0.00282803,0.00336223,1.86065,1.75836,100.943,151.353,139.555,-102.45,2.16542,3.28748,0.118964,5.7495e-07,3.29997,3.17125e-08,-3.24941e-05,0.566848,3.36223
tt_125c_3.63v_0.33u_0.001_36,tt,125,3.63,0.33u,0.001,36,0.00109525,0.00286974,0.00341045,1.96406,1.72212,105.64,154.019,270.205,-158.313,2.24414,3.94129,0.356204,6.46482e-07,3.62999,2.62575e-08,-1.33558e-05,0.563542,3.41045
tt_125c_3.63v_0.33u_0.5_36,tt,125,3.63,0.33u,0.5,36,0.00109525,0.00286974,0.00341045,1.93358,1.87341,100.275,150.436,706.121,-504.822,2.24419,3.44423,0.329224,6.46378e-07,3.63,2.24284e-08,1.36294e-07,0.563542,3.41045
tt_125c_3.63v_1u_0.1_1e9,tt,125,3.63,1u,0.1,1e9,0.00106122,0.00287647,0.00340272,1.80464,1.80134,4.69062,4.71063,4.68284,-0.000768108,2.24416,3.6294,0.000305099,1.79947,3.63002,1.17464e-08,2.0994e-05,0.550888,3.40272
tt_125c_3.63v_1u_0.1_36,tt,125,3.63,1u,0.1,36,0.00109522,0.00286974,0.00341045,1.85325,1.80311,110.679,161.147,152.539,-144.637,2.24416,2.95489,0.136309,6.45637e-07,3.63,2.2476e-08,4.11174e-06,0.563533,3.41045
tt_125c_3.63v_4.7u_0.001_36,tt,125,3.63,4.7u,0.001,36,0.00109948,0.00286974,0.00341046,1.81154,1.80734,110.764,160.808,19.4141,-10.6669,2.24416,3.26797,0.0221772,0.00882834,3.63,2.22479e-08,-3.90432e-06,0.564889,3.41046
tt_125c_3.63v_4.7u_0.5_36,tt,125,3.63,4.7u,0.5,36,0.00109657,0.00286974,0.00341046,1.8585,1.81099,120.13,171.731,617.712,-229.149,2.24416,3.43706,0.0872661,0.00934286,3.63003,1.98268e-08,2.76744e-05,0.563962,3.41046
tt_27c_2.97v_1u_0.1_36,tt,27,2.97,1u,0.1,36,0.00107099,0.00307845,0.00369088,1.89996,1.83765,96.3215,145.555,160.586,-69.6548,2.18418,2.34576,0.196126,6.55854e-10,2.97001,9.11838e-09,9.71312e-06,0.498142,3.69088
tt_27c_3.30v_1u_0.1_36,tt,27,3.30,1u,0.1,36,0.00110663,0.00313325,0.00376132,1.88011,1.82508,117.547,166.529,179.516,-175.122,2.26796,3.43732,0.170241,3.1423e-09,3.30002,8.6699e-09,1.71489e-05,0.493432,3.76132
tt_27c_3.63v_1u_0.1_36,tt,27,3.63,1u,0.1,36,0.00113899,0.00317732,0.0038134,1.87763,1.77678,133.792,183.93,209.035,-285.096,2.34691,2.82929,0.158781,1.27633e-08,3.63001,1.26446e-08,9.2503e-06,0.490598,3.8134
