corner_id,corner,temp_c,vin_v,cout,esr_ohm,rload_ohm,t_v04,t_v14,t_startup,vout_max_en,vout_settled,icap_peak_ma,isup_peak_ma,dvout_max,dvout_min,ssr_end,hg_end,vout_pp_late,vout_off_tran,pg_off_tran,ssr_off_tran,hg_off_tran,slope_vpms,t_startup_ms
res_ss_125c_3.63v_4.7u_0.5_36,res_ss,125,3.63,4.7u,0.5,36,0.00141318,0.00370333,0.00443698,1.79928,1.79906,2.17496,51.9811,0.465549,-0.0204023,2.15144,3.63,4.54804e-09,0.00935447,3.63,2.41079e-08,0.017371,0.436653,4.43698
res_ss_27c_2.97v_1u_0.1_36,res_ss,27,2.97,1u,0.1,36,0.00148375,0.00409964,0.00495184,1.79941,1.79941,0.429975,50.3243,0.429849,-1.43435e-05,1.90257,2.97,3.18129e-09,2.40239e-09,2.97,1.46583e-08,0.0278474,0.382279,4.95184
res_ss_27c_3.30v_1u_0.1_36,res_ss,27,3.30,1u,0.1,36,0.00150376,0.00411918,0.00497125,1.79938,1.79938,0.421522,50.3237,0.421426,-2.29705e-05,1.89779,3.3,1.4218e-09,1.35915e-08,3.29996,1.51508e-08,0.0309292,0.382348,4.97125
res_ss_27c_3.63v_1u_0.1_36,res_ss,27,3.63,1u,0.1,36,0.001522,0.00413695,0.00498888,1.79929,1.79929,0.414979,50.322,0.414902,-2.77377e-05,1.8935,3.63,2.32324e-09,1.83207e-08,3.62998,1.57644e-08,0.0340174,0.382416,4.98888
sf_-40c_2.97v_1u_0.1_36,sf,-40,2.97,1u,0.1,36,0.00129232,0.00365048,0.00440876,1.79948,1.79948,0.475983,50.3619,0.475826,-1.80629e-05,2.13256,2.97,2.87866e-09,1.25216e-08,2.96995,1.13992e-08,0.016732,0.424059,4.40876
sf_-40c_3.30v_1u_0.1_36,sf,-40,3.30,1u,0.1,36,0.00131041,0.00366818,0.00442637,1.79944,1.79944,0.476359,50.3587,0.47219,-2.77408e-05,2.13042,3.3,2.64507e-09,1.2255e-08,3.29998,1.18058e-08,0.0185729,0.42413,4.42637
sf_-40c_3.63v_1u_0.1_36,sf,-40,3.63,1u,0.1,36,0.00132692,0.00368431,0.00444239,1.79933,1.79933,0.556023,50.3599,0.50516,-3.87057e-05,2.12618,3.63,2.97875e-09,1.39563e-08,3.63002,1.23272e-08,0.02042,0.424198,4.44239
sf_125c_2.97v_1u_0.1_36,sf,125,2.97,1u,0.1,36,0.00108871,0.00291909,0.00348512,1.79916,1.79916,0.553099,50.4623,0.553019,-2.48966e-06,2.00869,2.97,3.49186e-09,3.264e-06,2.97,2.13485e-08,0.00375506,0.546335,3.48512
sf_125c_3.30v_1u_0.1_36,sf,125,3.30,1u,0.1,36,0.00110283,0.00293296,0.00349896,1.79908,1.79908,0.549628,50.4595,0.549568,-3.77721e-06,2.08859,3.3,3.91762e-09,3.66441e-06,3.3,2.16382e-08,0.00416854,0.546409,3.49896
sf_125c_3.63v_1u_0.1_36,sf,125,3.63,1u,0.1,36,0.00111586,0.00294577,0.00351171,1.79886,1.79886,0.550138,50.4586,0.550092,-3.81936e-06,2.1646,3.63,3.69677e-09,4.14709e-06,3.63,2.20899e-08,0.00457951,0.546475,3.51171
sf_27c_2.97v_1u_0.1_36,sf,27,2.97,1u,0.1,36,0.00118288,0.00327603,0.00393777,1.79938,1.79938,0.529896,50.4091,0.529735,-1.2722e-05,2.11132,2.97,2.34228e-09,1.09152e-08,2.96998,1.46561e-08,0.00868997,0.477749,3.93777
sf_27c_3.30v_1u_0.1_36,sf,27,3.30,1u,0.1,36,0.00119897,0.00329181,0.00395349,1.79932,1.79932,0.521037,50.406,0.520929,-1.84909e-05,2.19206,3.3,5.29433e-09,7.34251e-09,3.30003,1.50753e-08,0.00964143,0.47782,3.95349
sf_27c_3.63v_1u_0.1_36,sf,27,3.63,1u,0.1,36,0.00121372,0.00330625,0.00396786,1.79918,1.79918,0.514275,50.4069,0.514191,-2.09175e-05,2.26823,3.63,6.43394e-09,2.5632e-08,3.62999,1.56254e-08,0.0105961,0.47789,3.96786
ss_-40c_2.97v_0.33u_0.001_36,ss,-40,2.97,0.33u,0.001,36,0.0017296,0.00497127,0.00605152,2.31496,1.76547,146.971,196.81,364.557,-190.663,1.53656,2.97048,0.713976,1.16389e-09,2.97,1.34041e-08,0.0678986,0.308483,6.05152
ss_-40c_2.97v_0.33u_0.5_36,ss,-40,2.97,0.33u,0.5,36,0.0017296,0.00497127,0.00605144,1.79948,1.79948,0.12549,50.0525,0.466041,-1.98451e-05,1.53656,2.97,1.13571e-09,-9.3199e-09,2.97001,1.34042e-08,0.0679186,0.308483,6.05144
ss_-40c_2.97v_1u_0.1_1e9,ss,-40,2.97,1u,0.1,1e9,0.00172947,0.00497118,0.00605134,1.80058,1.79866,0.454217,0.465243,0.443121,-0.00124719,1.53656,2.96982,0.000459517,1.79769,2.97002,1.34041e-08,0.0679078,0.308479,6.05134
ss_-40c_2.97v_1u_0.1_36,ss,-40,2.97,1u,0.1,36,0.0017296,0.00497127,0.00605144,1.79948,1.79948,0.368534,50.2583,0.368385,-1.10102e-05,1.53656,2.97,3.05901e-09,-7.09417e-09,2.97004,1.3404e-08,0.0679261,0.308483,6.05144
ss_-40c_2.97v_4.7u_0.001_36,ss,-40,2.97,4.7u,0.001,36,0.0017296,0.00497127,0.00605144,1.79958,1.79948,2.68075,51.3981,0.569145,-0.0105484,1.53656,2.97,1.83283e-09,0.00882865,2.97009,1.34039e-08,0.067925,0.308483,6.05144
ss_-40c_2.97v_4.7u_0.5_36,ss,-40,2.97,4.7u,0.5,36,0.0017296,0.00497127,0.00605144,1.7996,1.79948,2.48478,51.3988,0.536395,-0.0101579,1.53656,2.97,1.94774e-09,0.00936471,2.97007,1.34039e-08,0.0679233,0.308483,6.05144
ss_-40c_3.30v_1u_0.1_36,ss,-40,3.30,1u,0.1,36,0.0017543,0.00499531,0.00607528,1.79946,1.79946,0.37581,50.2556,0.364454,-2.276e-05,1.53176,3.3,1.45028e-09,-8.8482e-09,3.30006,1.37987e-08,0.0754725,0.308546,6.07528
ss_-40c_3.63v_0.33u_0.001_36,ss,-40,3.63,0.33u,0.001,36,0.00177677,0.00501712,0.00609676,2.6784,1.79937,286.43,339.733,792.035,-221.848,1.52744,3.62996,1.0767,8.71325e-09,3.62994,1.43336e-08,0.0830114,0.308609,6.09676
ss_-40c_3.63v_0.33u_0.5_36,ss,-40,3.63,0.33u,0.5,36,0.00177677,0.00501712,0.00609689,1.7994,1.7994,0.153971,50.0517,0.605049,-9.49026e-05,1.52744,3.63,6.27575e-09,9.06749e-08,3.62992,1.43338e-08,0.0830208,0.308609,6.09689
ss_-40c_3.63v_1u_0.1_1e9,ss,-40,3.63,1u,0.1,1e9,0.00177667,0.00501705,0.00609682,1.80025,1.7995,0.678542,0.692643,0.592543,-0.00124121,1.52744,3.62996,0.000848042,1.79762,3.63002,1.43338e-08,0.0830036,0.308606,6.09682
ss_-40c_3.63v_1u_0.1_36,ss,-40,3.63,1u,0.1,36,0.00177677,0.00501712,0.00609689,1.7994,1.7994,0.419742,50.2581,0.39637,-3.59512e-05,1.52744,3.63,1.77467e-09,1.78026e-08,3.62996,1.43334e-08,0.0830199,0.308609,6.09689
ss_-40c_3.63v_4.7u_0.001_36,ss,-40,3.63,4.7u,0.001,36,0.00177677,0.00501713,0.00609689,1.79943,1.7994,2.17871,51.3945,0.462868,-0.00316036,1.52744,3.63,1.0532e-09,0.00882491,3.62996,1.43335e-08,0.0830191,0.308608,6.09689
ss_-40c_3.63v_4.7u_0.5_36,ss,-40,3.63,4.7u,0.5,36,0.00177677,0.00501713,0.00609689,1.79946,1.7994,2.0978,51.3966,0.495504,-0.00593373,1.52744,3.63,1.16307e-09,0.00935917,3.63,1.43335e-08,0.0830029,0.308608,6.09689
ss_125c_2.97v_0.33u_0.001_36,ss,125,2.97,0.33u,0.001,36,0.00144911,0.00396517,0.00478096,1.79923,1.79923,0.136057,50.0635,0.412253,-9.81066e-05,1.9768,2.97,7.59389e-09,4.82179e-08,2.97001,2.32977e-08,0.0228087,0.397447,4.78096
ss_125c_2.97v_0.33u_0.5_36,ss,125,2.97,0.33u,0.5,36,0.00144911,0.00396517,0.00478096,1.79923,1.79923,0.136056,50.0639,0.41226,-1.00879e-05,1.9768,2.97,4.30455e-09,4.07037e-08,2.97001,2.32977e-08,0.022809,0.397447,4.78096
ss_125c_2.97v_1u_0.1_1e9,ss,125,2.97,1u,0.1,1e9,0.00144889,0.00396502,0.00478082,1.80132,1.79926,0.527075,0.540322,0.527014,-0.00102601,1.9768,2.96994,0.000667968,1.79773,2.97001,2.32977e-08,0.0228029,0.397436,4.78082
ss_125c_2.97v_1u_0.1_36,ss,125,2.97,1u,0.1,36,0.00144911,0.00396517,0.00478096,1.79923,1.79923,0.422864,50.3276,0.422791,-3.38034e-06,1.9768,2.97,4.07767e-09,4.87671e-08,2.97,2.32977e-08,0.0228097,0.397447,4.78096
ss_125c_2.97v_4.7u_0.001_36,ss,125,2.97,4.7u,0.001,36,0.0014491,0.00396516,0.00478096,1.79964,1.79923,2.76453,51.7952,0.587522,-0.0480287,1.9768,2.97,2.74145e-09,0.00882361,2.97,2.32977e-08,0.0228058,0.397447,4.78096
ss_125c_2.97v_4.7u_0.5_36,ss,125,2.97,4.7u,0.5,36,0.0014491,0.00396516,0.00478096,1.79958,1.79923,2.58784,51.7972,0.555498,-0.0296059,1.9768,2.97,2.64035e-09,0.00935934,2.96999,2.32977e-08,0.0228087,0.397447,4.78096
ss_125c_3.30v_1u_0.1_36,ss,125,3.30,1u,0.1,36,0.00146834,0.003984,0.00479969,1.79919,1.79919,0.418958,50.3295,0.418895,-1.08279e-05,1.97212,3.3,9.06514e-10,5.22307e-08,3.30002,2.35732e-08,0.0253328,0.39751,4.79969
ss_125c_3.63v_0.33u_0.001_36,ss,125,3.63,0.33u,0.001,36,0.00148594,0.0040012,0.00481678,1.79908,1.79908,0.135261,50.0608,0.409853,-0.000207085,1.96781,3.63,1.00333e-08,6.63136e-08,3.63001,2.40265e-08,0.0278559,0.397573,4.81678
ss_125c_3.63v_0.33u_0.5_36,ss,125,3.63,0.33u,0.5,36,0.00148594,0.0040012,0.00481678,1.79908,1.79908,0.13526,50.0624,0.496774,-3.58338e-05,1.96781,3.63,2.21622e-09,6.10736e-08,3.63001,2.40266e-08,0.0278566,0.397573,4.81678
ss_125c_3.63v_1u_0.1_1e9,ss,125,3.63,1u,0.1,1e9,0.00148576,0.00400107,0.00481666,1.80077,1.79909,0.68478,0.701872,0.654775,-0.00101926,1.96781,3.63001,0.000233074,1.79721,3.63001,2.40267e-08,0.0278507,0.397565,4.81666
ss_125c_3.63v_1u_0.1_36,ss,125,3.63,1u,0.1,36,0.00148593,0.00400119,0.00481677,1.79908,1.79908,0.416951,50.3244,0.416891,-1.58499e-05,1.96781,3.63,4.47327e-09,6.76337e-08,3.62999,2.40266e-08,0.0278585,0.397573,4.81677
ss_125c_3.63v_4.7u_0.001_36,ss,125,3.63,4.7u,0.001,36,0.00148592,0.00400119,0.00481677,1.79932,1.79908,2.50313,51.7946,0.532046,-0.0293653,1.96781,3.63,3.62053e-09,0.00882051,3.62999,2.40267e-08,0.0278559,0.397572,4.81677
ss_125c_3.63v_4.7u_0.5_36,ss,125,3.63,4.7u,0.5,36,0.00148592,0.00400119,0.00481677,1.79931,1.79908,2.40059,51.7946,0.51475,-0.0199319,1.96781,3.63,3.03081e-09,0.00935607,3.63002,2.40266e-08,0.0278582,0.397572,4.81677
ss_27c_2.97v_1u_0.1_36,ss,27,2.97,1u,0.1,36,0.0015794,0.00445682,0.00540427,1.79939,1.79939,0.408008,50.2865,0.407889,-5.99483e-06,1.73202,2.97,1.85441e-09,8.67884e-09,2.96995,1.67684e-08,0.0420815,0.347534,5.40427
ss_27c_3.30v_1u_0.1_36,ss,27,3.30,1u,0.1,36,0.00160137,0.00447827,0.00542557,1.79936,1.79936,0.399063,50.288,0.398958,-1.76645e-05,1.72722,3.3,3.37463e-09,-4.4234e-09,3.30005,1.71672e-08,0.0467523,0.347596,5.42557
ss_27c_3.63v_1u_0.1_36,ss,27,3.63,1u,0.1,36,0.00162138,0.00449776,0.0054449,1.79928,1.79928,0.391188,50.2879,0.391116,-3.07037e-05,1.7229,3.63,1.10813e-09,-2.50779e-09,3.63007,1.77203e-08,0.0514254,0.347659,5.4449
tt_-40c_2.97v_0.33u_0.001_36,tt,-40,2.97,0.33u,0.001,36,0.00131327,0.00367142,0.00442971,1.79947,1.79947,0.170763,50.0777,0.466476,-0.000789478,2.12927,2.97,2.06659e-08,1.72178e-09,2.96998,1.07197e-08,0.0167133,0.424061,4.42971
tt_-40c_2.97v_0.33u_0.5_36,tt,-40,2.97,0.33u,0.5,36,0.00131327,0.00367142,0.00442971,1.79947,1.79947,0.158231,50.0807,0.466485,-3.1077e-05,2.12927,2.97,2.37451e-09,7.29524e-08,2.96993,1.07198e-08,0.0167146,0.424061,4.42971
tt_-40c_2.97v_1u_0.1_1e9,tt,-40,2.97,1u,0.1,1e9,0.0013132,0.00367138,0.00442966,1.80051,1.79947,0.592638,0.606212,0.566178,-0.00105728,2.12927,2.97,2.87313e-05,1.79767,2.97003,1.07197e-08,0.0167064,0.424056,4.42966
tt_-40c_2.97v_1u_0.1_36,tt,-40,2.97,1u,0.1,36,0.00131327,0.00367142,0.00442971,1.79947,1.79947,0.486621,50.3605,0.486424,-9.94513e-06,2.12927,2.97,2.01166e-09,3.31578e-09,2.96999,1.07196e-08,0.0167059,0.424061,4.42971
tt_-40c_2.97v_4.7u_0.001_36,tt,-40,2.97,4.7u,0.001,36,0.00131327,0.00367142,0.00442971,1.79953,1.79947,3.54919,51.9321,0.75263,-0.0090824,2.12927,2.97,1.07565e-09,0.00882622,2.96995,1.07197e-08,0.0167143,0.424061,4.42971
tt_-40c_2.97v_4.7u_0.5_36,tt,-40,2.97,4.7u,0.5,36,0.00131327,0.00367142,0.00442971,1.79958,1.79947,3.21646,51.927,0.699841,-0.0103986,2.12927,2.97,1.5881e-09,0.00936242,2.97002,1.07198e-08,0.0167154,0.424061,4.42971
tt_-40c_3.30v_1u_0.1_36,tt,-40,3.30,1u,0.1,36,0.00133133,0.0036891,0.00444728,1.79944,1.79944,0.473776,50.3594,0.473622,-2.86976e-05,2.12456,3.3,2.63356e-09,4.48044e-09,3.3,1.11687e-08,0.0185632,0.42413,4.44728
tt_-40c_3.63v_0.33u_0.001_36,tt,-40,3.63,0.33u,0.001,36,0.00134775,0.00370513,0.00446322,1.79937,1.79937,0.220207,50.0816,0.570449,-0.00150738,2.12027,3.63,2.65644e-09,1.40637e-08,3.63001,1.17189e-08,0.0204107,0.4242,4.46322
tt_-40c_3.63v_0.33u_0.5_36,tt,-40,3.63,0.33u,0.5,36,0.00134775,0.00370513,0.00446322,1.79937,1.79937,0.196844,50.0818,0.524539,-0.000102004,2.12027,3.63,8.82088e-10,5.53114e-08,3.62996,1.17189e-08,0.0204145,0.4242,4.46322
tt_-40c_3.63v_1u_0.1_1e9,tt,-40,3.63,1u,0.1,1e9,0.00134768,0.00370509,0.00446318,1.80018,1.79938,0.892258,0.911042,0.779221,-0.00105005,2.12027,3.63,8.8953e-06,1.79757,3.62999,1.17189e-08,0.0204052,0.424194,4.46318
tt_-40c_3.63v_1u_0.1_36,tt,-40,3.63,1u,0.1,36,0.00134775,0.00370513,0.00446322,1.79937,1.79937,0.52934,50.3648,0.492218,-3.90966e-05,2.12027,3.63,1.30531e-09,9.14101e-09,3.63002,1.17188e-08,0.0204076,0.4242,4.46322
tt_-40c_3.63v_4.7u_0.001_36,tt,-40,3.63,4.7u,0.001,36,0.00134775,0.00370514,0.00446322,1.79937,1.79937,2.91849,51.9328,0.619486,-0.000296362,2.12027,3.63,1.09003e-09,0.00882373,3.62993,1.17191e-08,0.0204121,0.424198,4.46322
tt_-40c_3.63v_4.7u_0.5_36,tt,-40,3.63,4.7u,0.5,36,0.00134775,0.00370514,0.00446322,1.79943,1.79937,2.77966,51.9339,0.600062,-0.00569321,2.12027,3.63,1.28446e-09,0.00935951,3.62994,1.17189e-08,0.0204135,0.424198,4.46322
tt_125c_2.97v_0.33u_0.001_36,tt,125,2.97,0.33u,0.001,36,0.00111961,0.00295201,0.0035188,1.7992,1.7992,0.180153,50.0998,0.54591,-3.14261e-05,2.08262,2.97,8.42775e-09,5.08814e-07,2.96999,2.27686e-08,0.00375133,0.545732,3.5188
tt_125c_2.97v_0.33u_0.5_36,tt,125,2.97,0.33u,0.5,36,0.00111961,0.00295201,0.0035188,1.7992,1.7992,0.180153,50.1002,0.545909,-1.00529e-05,2.08262,2.97,2.1062e-09,5.09519e-07,2.97,2.27686e-08,0.00375092,0.545732,3.5188
tt_125c_2.97v_1u_0.1_1e9,tt,125,2.97,1u,0.1,1e9,0.00111946,0.0029519,0.0035187,1.8012,1.79903,1.41295,1.42998,1.347,-0.000773275,2.08262,2.96998,0.000198507,1.79733,2.96999,2.27686e-08,0.00374849,0.54572,3.5187
tt_125c_2.97v_1u_0.1_36,tt,125,2.97,1u,0.1,36,0.00111961,0.00295201,0.0035188,1.7992,1.7992,0.545907,50.464,0.545904,-1.87935e-06,2.08262,2.97,2.36003e-09,5.10749e-07,2.96999,2.27686e-08,0.00375117,0.545732,3.5188
tt_125c_2.97v_4.7u_0.001_36,tt,125,2.97,4.7u,0.001,36,0.0011196,0.002952,0.0035188,1.7996,1.7992,3.22803,52.4808,0.685703,-0.0607349,2.08262,2.97,1.68159e-09,0.00882174,2.97001,2.27687e-08,0.00375081,0.545732,3.5188
tt_125c_2.97v_4.7u_0.5_36,tt,125,2.97,4.7u,0.5,36,0.0011196,0.002952,0.0035188,1.79953,1.7992,3.00089,52.4821,0.645601,-0.0330925,2.08262,2.97,1.80187e-09,0.00935729,2.97002,2.27685e-08,0.00375086,0.545732,3.5188
tt_125c_3.30v_1u_0.1_36,tt,125,3.30,1u,0.1,36,0.00113365,0.00296582,0.00353257,1.79915,1.79915,0.545972,50.4587,0.54597,-2.2419e-06,2.16543,3.3,2.23253e-09,5.73343e-07,3.29998,2.29306e-08,0.00416207,0.545801,3.53257
tt_125c_3.63v_0.33u_0.001_36,tt,125,3.63,0.33u,0.001,36,0.00114653,0.00297846,0.00354517,1.79902,1.79902,0.180197,50.0975,0.54604,-0.000107835,2.24416,3.63,7.32763e-09,6.46601e-07,3.63002,2.3282e-08,0.00457426,0.545872,3.54517
tt_125c_3.63v_0.33u_0.5_36,tt,125,3.63,0.33u,0.5,36,0.00114653,0.00297846,0.00354517,1.79902,1.79902,0.180197,50.0975,0.54604,-8.60241e-06,2.24416,3.63,3.24465e-09,6.69237e-07,3.62997,2.32823e-08,0.00457342,0.545872,3.54517
tt_125c_3.63v_1u_0.1_1e9,tt,125,3.63,1u,0.1,1e9,0.00114641,0.00297838,0.00354509,1.80064,1.799,1.67071,1.6937,1.64088,-0.000763451,2.24416,3.63,0.000113171,1.79718,3.62999,2.32823e-08,0.00457057,0.54586,3.54509
tt_125c_3.63v_1u_0.1_36,tt,125,3.63,1u,0.1,36,0.00114653,0.00297846,0.00354517,1.79902,1.79902,0.546039,50.463,0.546037,-3.6693e-06,2.24416,3.63,3.02254e-09,6.47878e-07,3.62999,2.32823e-08,0.00457425,0.545872,3.54517
tt_125c_3.63v_4.7u_0.001_36,tt,125,3.63,4.7u,0.001,36,0.00114652,0.00297846,0.00354516,1.79922,1.79902,2.93513,52.4817,0.6237,-0.0342513,2.24416,3.63,1.83462e-09,0.00881893,3.63001,2.32822e-08,0.00457276,0.545869,3.54516
tt_125c_3.63v_4.7u_0.5_36,tt,125,3.63,4.7u,0.5,36,0.00114652,0.00297846,0.00354516,1.79923,1.79902,2.80941,52.4817,0.603406,-0.021633,2.24416,3.63,2.4947e-09,0.00935434,3.62998,2.32821e-08,0.00457428,0.545869,3.54516
tt_27c_2.97v_1u_0.1_36,tt,27,2.97,1u,0.1,36,0.00120551,0.00329865,0.00396039,1.79938,1.79938,0.533784,50.4032,0.533603,-8.27221e-06,2.18414,2.97,1.98291e-09,4.00334e-09,2.96999,1.3756e-08,0.00868308,0.477751,3.96039
tt_27c_3.30v_1u_0.1_36,tt,27,3.30,1u,0.1,36,0.00122155,0.00331439,0.00397606,1.79934,1.79934,0.524476,50.4115,0.524317,-2.23077e-05,2.26748,3.3,7.60222e-10,-2.44117e-09,3.30004,1.42292e-08,0.00963051,0.47782,3.97606
tt_27c_3.63v_1u_0.1_36,tt,27,3.63,1u,0.1,36,0.00123618,0.00332871,0.00399032,1.79925,1.79925,0.517076,50.4095,0.51698,-3.12626e-05,2.34067,3.63,2.4364e-09,1.19369e-08,3.63002,1.48165e-08,0.0105927,0.47789,3.99032
