corner_id,corner,temp_c,vin_v,cout,esr_ohm,rload_ohm,t_v04,t_v14,t_startup,vout_max_en,vout_settled,icap_peak_ma,isup_peak_ma,dvout_max,dvout_min,ssr_end,clg_end,vout_pp_late,vout_off_tran,pg_off_tran,ssr_off_tran,clg_off_tran,slope_vpms,t_startup_ms
res_ss_125c_3.63v_4.7u_0.5_36,res_ss,125,3.63,4.7u,0.5,36,0.00134026,0.003564,0.00426653,1.80467,1.79907,12.4953,52.1387,2.67063,-0.478379,2.21848,3.62924,3.49545e-10,0.00935441,3.63001,2.14121e-08,8.96476e-06,0.449693,4.26653
res_ss_27c_2.97v_1u_0.1_36,res_ss,27,2.97,1u,0.1,36,0.00131443,0.0038275,0.00462065,1.80875,1.79941,3.86283,50.617,3.85552,-1.13325,1.97903,2.96984,1.91217e-09,-2.06544e-09,2.97002,3.18028e-09,2.18509e-05,0.39792,4.62065
res_ss_27c_3.30v_1u_0.1_36,res_ss,27,3.30,1u,0.1,36,0.00135738,0.00389343,0.00470517,1.80767,1.79938,3.86105,50.5755,3.8537,-1.00412,1.9796,3.29983,1.3307e-09,1.3139e-08,3.29996,2.12977e-08,-3.80334e-05,0.394314,4.70517
res_ss_27c_3.63v_1u_0.1_36,res_ss,27,3.63,1u,0.1,36,0.00139568,0.00394581,0.00476713,1.80659,1.79929,3.85662,50.5416,3.84982,-0.963778,1.97995,3.62981,2.48179e-09,1.96748e-08,3.62998,1.93847e-08,-2.40882e-05,0.392137,4.76713
sf_-40c_2.97v_1u_0.1_36,sf,-40,2.97,1u,0.1,36,0.00116982,0.00345538,0.00417172,1.80914,1.79948,5.00375,50.6748,4.98509,-1.44781,2.17084,2.9699,2.1125e-09,-2.58534e-09,2.97002,5.72985e-09,1.90284e-05,0.43753,4.17172
sf_-40c_3.30v_1u_0.1_36,sf,-40,3.30,1u,0.1,36,0.00120172,0.00350362,0.00423338,1.80803,1.79944,4.99647,50.6349,4.97751,-1.2988,2.19473,3.29989,1.64263e-09,1.65628e-08,3.29996,1.96741e-08,-4.05921e-05,0.434424,4.23338
sf_-40c_3.63v_1u_0.1_36,sf,-40,3.63,1u,0.1,36,0.00122976,0.00354156,0.00427811,1.80688,1.79933,4.9966,50.6001,4.97813,-1.25198,2.1964,3.62988,3.4063e-09,1.85202e-08,3.63,1.35211e-08,-2.25093e-06,0.432563,4.27811
sf_125c_2.97v_1u_0.1_36,sf,125,2.97,1u,0.1,36,0.00106625,0.00282241,0.00335158,1.8032,1.79916,3.52424,50.533,3.52061,-0.648815,2.00869,2.96983,2.37872e-09,3.27001e-06,2.96997,2.73809e-08,-3.1476e-05,0.569424,3.35158
sf_125c_3.30v_1u_0.1_36,sf,125,3.30,1u,0.1,36,0.00109774,0.00286632,0.00340375,1.80228,1.79908,3.51288,50.4988,3.50932,-0.651497,2.08859,3.29982,4.68971e-09,3.6655e-06,3.3,2.11774e-08,-3.49095e-06,0.565425,3.40375
sf_125c_3.63v_1u_0.1_36,sf,125,3.63,1u,0.1,36,0.00112725,0.00290439,0.00344697,1.80124,1.79886,3.49508,50.4622,3.48989,-0.647569,2.16459,3.62981,3.27701e-09,4.14023e-06,3.63004,1.43844e-08,3.90166e-05,0.562702,3.44697
sf_27c_2.97v_1u_0.1_36,sf,27,2.97,1u,0.1,36,0.00110322,0.00312217,0.00374404,1.80769,1.79938,4.36027,50.6744,4.35143,-1.11541,2.11132,2.96991,1.74183e-09,8.13513e-09,2.96999,1.3037e-08,-6.08997e-06,0.495307,3.74404
sf_27c_3.30v_1u_0.1_36,sf,27,3.30,1u,0.1,36,0.00113545,0.00316911,0.00380191,1.80661,1.79932,4.35779,50.6352,4.34785,-1.03493,2.19209,3.2999,3.52283e-10,1.20622e-08,3.3,1.44203e-08,-3.67472e-07,0.491724,3.80191
sf_27c_3.63v_1u_0.1_36,sf,27,3.63,1u,0.1,36,0.00116455,0.00320767,0.00384658,1.80546,1.79918,4.35159,50.5989,4.34032,-1.02918,2.26869,3.62989,6.14877e-09,2.64575e-08,3.62999,1.46141e-08,-9.08384e-06,0.489448,3.84658
ss_-40c_2.97v_0.33u_0.001_36,ss,-40,2.97,0.33u,0.001,36,0.00147,0.0045576,0.00551489,2.2258,1.73904,113.676,159.345,317.788,-183.419,1.59773,3.95528,0.62099,1.07359e-09,2.97001,8.26656e-09,9.04386e-06,0.323876,5.51489
ss_-40c_2.97v_0.33u_0.5_36,ss,-40,2.97,0.33u,0.5,36,0.00147,0.0045576,0.00551489,1.8115,1.79948,1.5071,50.4249,4.54878,-1.46499,1.59773,2.9697,1.42211e-09,2.8083e-09,2.97,1.19715e-08,-1.88976e-06,0.323876,5.51489
ss_-40c_2.97v_1u_0.1_1e9,ss,-40,2.97,1u,0.1,1e9,0.00149843,0.00456287,0.00551817,1.81363,1.81091,5.2752,5.28505,5.26114,-0.00126826,1.59771,2.96968,0.000502558,1.80897,2.97002,-2.22841e-09,1.91692e-05,0.326324,5.51817
ss_-40c_2.97v_1u_0.1_36,ss,-40,2.97,1u,0.1,36,0.00146999,0.0045576,0.0055149,1.81204,1.79948,4.38851,50.6834,4.37869,-1.64817,1.59773,2.9697,1.63669e-09,4.2612e-09,2.96999,1.78335e-08,-1.54788e-05,0.323875,5.5149
ss_-40c_2.97v_4.7u_0.001_36,ss,-40,2.97,4.7u,0.001,36,0.00147042,0.0045576,0.00551498,1.81273,1.79948,15.8934,52.1041,3.3788,-1.61855,1.59773,2.9697,1.36417e-09,0.00882916,2.96999,1.45309e-08,-5.32814e-06,0.32392,5.51498
ss_-40c_2.97v_4.7u_0.5_36,ss,-40,2.97,4.7u,0.5,36,0.00146992,0.0045576,0.00551498,1.81224,1.79948,14.408,52.0995,3.08734,-1.15348,1.59773,2.9697,1.08563e-09,0.00936492,2.97,7.42568e-09,5.11648e-06,0.323868,5.51498
ss_-40c_3.30v_1u_0.1_36,ss,-40,3.30,1u,0.1,36,0.00152554,0.00466214,0.00568072,1.81008,1.79946,4.31947,50.5857,4.30876,-1.32491,1.5982,3.29966,1.86797e-09,2.56957e-09,3.3,1.02533e-08,2.21184e-06,0.318817,5.68072
ss_-40c_3.63v_0.33u_0.001_36,ss,-40,3.63,0.33u,0.001,36,0.00157111,0.00473206,0.00577105,2.44453,1.64688,198.324,247.209,576.868,-203.431,1.59869,4.31179,0.479824,8.51925e-09,3.63,1.14134e-08,-1.73725e-07,0.316361,5.77105
ss_-40c_3.63v_0.33u_0.5_36,ss,-40,3.63,0.33u,0.5,36,0.0015711,0.00473206,0.00577105,1.80838,1.7994,1.47769,50.3283,4.45801,-0.944294,1.59873,3.62963,1.16927e-09,3.62453e-08,3.62998,1.66306e-08,-2.34977e-05,0.31636,5.77105
ss_-40c_3.63v_1u_0.1_1e9,ss,-40,3.63,1u,0.1,1e9,0.00165165,0.00473406,0.00576898,1.80953,1.80718,5.10825,5.12105,5.09476,-0.00125212,1.59877,3.62962,0.000498619,1.80525,3.63,1.02723e-08,2.7996e-06,0.324421,5.76898
ss_-40c_3.63v_1u_0.1_36,ss,-40,3.63,1u,0.1,36,0.00157109,0.00473206,0.00577105,1.80877,1.7994,4.29726,50.5433,4.28625,-1.16006,1.59873,3.62963,2.77475e-09,8.29132e-09,3.63,1.12345e-08,1.05312e-06,0.316359,5.77105
ss_-40c_3.63v_4.7u_0.001_36,ss,-40,3.63,4.7u,0.001,36,0.00157278,0.00473339,0.00577239,1.80941,1.7994,15.5712,51.7591,3.30989,-1.24584,1.59846,3.62963,1.59704e-09,0.00882551,3.63001,7.18277e-09,1.41841e-05,0.316395,5.77239
ss_-40c_3.63v_4.7u_0.5_36,ss,-40,3.63,4.7u,0.5,36,0.00157228,0.0047333,0.0057723,1.80902,1.7994,14.0384,51.757,3.01167,-0.862622,1.59848,3.62963,1.95477e-09,0.00936016,3.62998,1.17464e-08,-1.74988e-05,0.316354,5.7723
ss_125c_2.97v_0.33u_0.001_36,ss,125,2.97,0.33u,0.001,36,0.00130446,0.00368459,0.00442339,1.80729,1.79923,0.978424,50.3009,2.96092,-0.593017,2.0568,2.96976,5.53662e-09,4.81263e-08,2.97,2.88157e-08,3.96104e-06,0.420145,4.42339
ss_125c_2.97v_0.33u_0.5_36,ss,125,2.97,0.33u,0.5,36,0.00130446,0.00368459,0.00442339,1.80725,1.79923,0.971637,50.3012,2.9404,-0.56973,2.0568,2.96976,3.35679e-09,4.104e-08,2.97001,1.86291e-08,9.75765e-06,0.420145,4.42339
ss_125c_2.97v_1u_0.1_1e9,ss,125,2.97,1u,0.1,1e9,0.00130637,0.00367099,0.0044178,1.81121,1.80779,4.04883,4.06151,4.0455,-0.00103743,2.05681,2.96975,0.000412441,1.80588,2.97001,1.76263e-08,1.38296e-05,0.422901,4.4178
ss_125c_2.97v_1u_0.1_36,ss,125,2.97,1u,0.1,36,0.00130441,0.00368458,0.00442339,1.80836,1.79923,3.18211,50.6034,3.17947,-0.867809,2.05681,2.96976,3.35963e-09,4.41249e-08,2.97002,2.20958e-08,2.53141e-05,0.420138,4.42339
ss_125c_2.97v_4.7u_0.001_36,ss,125,2.97,4.7u,0.001,36,0.00129914,0.00368458,0.00442342,1.81011,1.79923,13.3828,52.2587,2.84632,-1.0686,2.05681,2.96976,3.00858e-09,0.00882361,2.96999,1.78966e-08,-1.33615e-05,0.41921,4.42342
ss_125c_2.97v_4.7u_0.5_36,ss,125,2.97,4.7u,0.5,36,0.00130271,0.00368458,0.00442342,1.80944,1.79923,12.4593,52.2573,2.66008,-0.782128,2.05681,2.96976,3.29773e-09,0.00935933,2.97,2.26608e-08,-2.93476e-06,0.419838,4.42342
ss_125c_3.30v_1u_0.1_36,ss,125,3.30,1u,0.1,36,0.00135703,0.00376687,0.00452922,1.80711,1.7992,3.17865,50.5541,3.17567,-0.738461,2.05859,3.29974,3.81717e-09,5.67118e-08,3.29999,2.02621e-08,-1.05903e-05,0.414965,4.52922
ss_125c_3.63v_0.33u_0.001_36,ss,125,3.63,0.33u,0.001,36,0.00140285,0.00383113,0.00460592,1.80495,1.79908,0.977757,50.232,2.95847,-0.381072,2.05925,3.62972,7.98176e-09,6.61775e-08,3.63001,2.12186e-08,7.79834e-06,0.411814,4.60592
ss_125c_3.63v_0.33u_0.5_36,ss,125,3.63,0.33u,0.5,36,0.00140285,0.00383113,0.00460592,1.80492,1.79908,0.970444,50.2325,2.93681,-0.364463,2.05925,3.62972,4.80874e-09,7.30321e-08,3.62999,2.09511e-08,-8.41839e-06,0.411814,4.60592
ss_125c_3.63v_1u_0.1_1e9,ss,125,3.63,1u,0.1,1e9,0.00134572,0.00383047,0.00459331,1.80617,1.80301,3.99341,4.00952,3.98931,-0.0010255,2.05921,3.62972,0.000407856,1.80111,3.63002,1.83932e-08,2.33868e-05,0.402455,4.59331
ss_125c_3.63v_1u_0.1_36,ss,125,3.63,1u,0.1,36,0.00140298,0.00383129,0.00460609,1.80587,1.79908,3.17611,50.5131,3.17242,-0.657597,2.05921,3.62972,5.32192e-09,6.88193e-08,3.62999,2.10214e-08,-1.42203e-05,0.411809,4.60609
ss_125c_3.63v_4.7u_0.001_36,ss,125,3.63,4.7u,0.001,36,0.00140545,0.00383129,0.00460609,1.8075,1.79908,13.3381,52.071,2.83664,-0.85568,2.05921,3.62972,4.09237e-09,0.00882062,3.62999,2.06687e-08,-1.44434e-05,0.412228,4.60609
ss_125c_3.63v_4.7u_0.5_36,ss,125,3.63,4.7u,0.5,36,0.0014029,0.00383129,0.00460609,1.8069,1.79908,12.3753,52.0702,2.64349,-0.608638,2.05921,3.62972,3.37886e-09,0.00935613,3.63001,2.07762e-08,9.78058e-06,0.411795,4.60609
ss_27c_2.97v_1u_0.1_36,ss,27,2.97,1u,0.1,36,0.00136959,0.00410085,0.00495145,1.81101,1.79939,3.83515,50.6685,3.83001,-1.36589,1.79986,2.96978,2.77387e-09,3.56152e-09,2.96999,1.65982e-08,-1.34019e-05,0.366131,4.95145
ss_27c_3.30v_1u_0.1_36,ss,27,3.30,1u,0.1,36,0.00142418,0.00419479,0.00508408,1.80945,1.79936,3.80554,50.5982,3.80052,-1.15018,1.80042,3.29976,1.64297e-09,-4.5214e-09,3.30004,6.29268e-09,3.89549e-05,0.360931,5.08408
ss_27c_3.63v_1u_0.1_36,ss,27,3.63,1u,0.1,36,0.00147068,0.00426319,0.005169,1.80813,1.79928,3.80119,50.5543,3.79407,-0.999294,1.80089,3.62974,2.79125e-09,-3.86143e-10,3.63004,8.55988e-09,4.34431e-05,0.358101,5.169
tt_-40c_2.97v_0.33u_0.001_36,tt,-40,2.97,0.33u,0.001,36,0.00114136,0.00341391,0.00411782,1.80961,1.79947,1.88829,50.4018,5.68556,-1.54769,2.19336,2.9699,2.58401e-08,1.64963e-09,2.96998,1.55324e-08,-2.12821e-05,0.440034,4.11782
tt_-40c_2.97v_0.33u_0.5_36,tt,-40,2.97,0.33u,0.5,36,0.00114136,0.00341391,0.00411782,1.80958,1.79947,1.85505,50.4019,5.57978,-1.4176,2.19336,2.9699,1.53924e-09,-8.92623e-09,2.97001,7.48962e-09,9.98966e-06,0.440034,4.11782
tt_-40c_2.97v_1u_0.1_1e9,tt,-40,2.97,1u,0.1,1e9,0.00109471,0.00341234,0.00411537,1.81131,1.80749,6.17418,6.18677,6.14905,-0.00107188,2.19339,2.9699,0.000425176,1.80558,2.96999,1.58732e-08,-8.97771e-06,0.431475,4.11537
tt_-40c_2.97v_1u_0.1_36,tt,-40,2.97,1u,0.1,36,0.00114135,0.00341391,0.00411783,1.81011,1.79947,5.30831,50.7187,5.28737,-1.69104,2.19336,2.9699,1.22987e-09,2.81558e-09,2.96999,1.41977e-08,-5.69932e-06,0.440032,4.11783
tt_-40c_2.97v_4.7u_0.001_36,tt,-40,2.97,4.7u,0.001,36,0.00114426,0.00341391,0.00411784,1.81088,1.79947,19.0566,52.4834,4.04953,-1.73918,2.19336,2.9699,6.79794e-10,0.00882557,2.97001,6.91381e-09,1.14063e-05,0.440597,4.11784
tt_-40c_2.97v_4.7u_0.5_36,tt,-40,2.97,4.7u,0.5,36,0.00114141,0.00341391,0.00411784,1.81035,1.79947,16.906,52.4775,3.63695,-1.17666,2.19336,2.9699,1.22483e-09,0.00936128,2.97,9.33237e-09,2.72448e-06,0.440044,4.11784
tt_-40c_3.30v_1u_0.1_36,tt,-40,3.30,1u,0.1,36,0.00117667,0.0034712,0.00419564,1.80888,1.79945,5.28077,50.6662,5.26337,-1.47302,2.19556,3.29989,2.70013e-09,-1.65551e-09,3.30003,3.01987e-09,2.66328e-05,0.435819,4.19564
tt_-40c_3.63v_0.33u_0.001_36,tt,-40,3.63,0.33u,0.001,36,0.0012092,0.00351619,0.00424978,1.80735,1.79937,1.8788,50.3365,5.65294,-1.12793,2.19564,3.62988,1.06719e-09,1.39454e-08,3.63,9.5801e-09,3.11677e-06,0.433465,4.24978
tt_-40c_3.63v_0.33u_0.5_36,tt,-40,3.63,0.33u,0.5,36,0.0012092,0.00351619,0.00424978,1.80732,1.79937,1.84358,50.3365,5.55526,-1.04461,2.19564,3.62988,8.32717e-10,1.09182e-08,3.63,1.00399e-08,2.40375e-06,0.433465,4.24978
tt_-40c_3.63v_1u_0.1_1e9,tt,-40,3.63,1u,0.1,1e9,0.00122942,0.00351411,0.00424868,1.80866,1.80502,6.08332,6.09934,6.06,-0.00107875,2.19564,3.62988,0.000421333,1.80311,3.63,1.06199e-08,-1.04578e-06,0.437696,4.24868
tt_-40c_3.63v_1u_0.1_36,tt,-40,3.63,1u,0.1,36,0.00120919,0.00351619,0.00424978,1.80776,1.79937,5.276,50.6303,5.25548,-1.33853,2.19564,3.62988,1.83335e-09,1.09373e-08,3.63001,5.30516e-09,1.23096e-05,0.433463,4.24978
tt_-40c_3.63v_4.7u_0.001_36,tt,-40,3.63,4.7u,0.001,36,0.00120862,0.00351619,0.00424978,1.80852,1.79937,18.9085,52.2914,4.01752,-1.41406,2.19564,3.62988,1.19395e-09,0.00882376,3.63001,5.54794e-09,1.12647e-05,0.433356,4.24978
tt_-40c_3.63v_4.7u_0.5_36,tt,-40,3.63,4.7u,0.5,36,0.00120912,0.00351619,0.00424978,1.80802,1.79937,16.6905,52.2863,3.59532,-0.931148,2.19564,3.62988,9.10368e-10,0.00935736,3.62999,1.3771e-08,-1.39399e-05,0.43345,4.24978
tt_125c_2.97v_0.33u_0.001_36,tt,125,2.97,0.33u,0.001,36,0.00102922,0.00277766,0.00330072,1.80434,1.7992,1.2067,50.2498,3.64924,-0.391222,2.08262,2.96946,4.32773e-09,5.08718e-07,2.97,2.31057e-08,1.27701e-06,0.571938,3.30072
tt_125c_2.97v_0.33u_0.5_36,tt,125,2.97,0.33u,0.5,36,0.00102922,0.00277766,0.00330072,1.80431,1.7992,1.19552,50.2505,3.61653,-0.371415,2.08262,2.96946,2.54105e-09,4.95769e-07,2.97001,1.94973e-08,1.50442e-05,0.571938,3.30072
tt_125c_2.97v_1u_0.1_1e9,tt,125,2.97,1u,0.1,1e9,0.00102563,0.00276453,0.00330355,1.81022,1.80677,4.75746,4.77306,4.75148,-0.00078389,2.08262,2.96946,0.000311195,1.80489,2.97003,1.76005e-08,3.05285e-05,0.575076,3.30355
tt_125c_2.97v_1u_0.1_36,tt,125,2.97,1u,0.1,36,0.00102918,0.00277766,0.00330073,1.8055,1.7992,3.89024,50.64,3.88406,-0.7847,2.08262,2.96946,2.45379e-09,5.11121e-07,2.96999,2.21168e-08,-1.3493e-05,0.571925,3.30073
tt_125c_2.97v_4.7u_0.001_36,tt,125,2.97,4.7u,0.001,36,0.0010407,0.00277766,0.00330075,1.80759,1.7992,16.275,52.8244,3.46085,-1.02004,2.08262,2.96946,1.67171e-09,0.00882164,2.96999,2.2874e-08,-6.76085e-06,0.575718,3.30075
tt_125c_2.97v_4.7u_0.5_36,tt,125,2.97,4.7u,0.5,36,0.00103127,0.00277766,0.00330075,1.8068,1.7992,14.9351,52.8248,3.19354,-0.68609,2.08262,2.96946,6.61201e-10,0.00935735,2.97,2.22406e-08,-2.71287e-06,0.57261,3.30075
tt_125c_3.30v_1u_0.1_36,tt,125,3.30,1u,0.1,36,0.00106389,0.00282803,0.00336222,1.80451,1.79915,3.88442,50.6002,3.87965,-0.789264,2.16543,3.29944,3.55758e-09,5.68912e-07,3.3,2.07934e-08,4.44632e-06,0.566848,3.36222
tt_125c_3.63v_0.33u_0.001_36,tt,125,3.63,0.33u,0.001,36,0.00109525,0.00286974,0.00341044,1.80247,1.79902,1.20108,50.1943,3.63147,-0.216217,2.24416,3.6294,4.37613e-09,6.46473e-07,3.63,2.21993e-08,-3.98698e-06,0.563542,3.41044
tt_125c_3.63v_0.33u_0.5_36,tt,125,3.63,0.33u,0.5,36,0.00109525,0.00286974,0.00341044,1.80244,1.79902,1.18952,50.1951,3.59646,-0.202636,2.24416,3.6294,3.19018e-09,6.81124e-07,3.62996,2.79642e-08,-3.67767e-05,0.563542,3.41044
tt_125c_3.63v_1u_0.1_1e9,tt,125,3.63,1u,0.1,1e9,0.00106181,0.00287418,0.00340353,1.80536,1.80206,4.69477,4.71506,4.68716,-0.000768991,2.24416,3.6294,0.000305424,1.80019,3.62999,2.31273e-08,-1.28604e-05,0.551764,3.40353
tt_125c_3.63v_1u_0.1_36,tt,125,3.63,1u,0.1,36,0.00109522,0.00286974,0.00341044,1.80347,1.79902,3.87311,50.5646,3.86722,-0.787745,2.24416,3.6294,2.28469e-09,6.47545e-07,3.62999,2.3006e-08,-5.56596e-06,0.563533,3.41044
tt_125c_3.63v_4.7u_0.001_36,tt,125,3.63,4.7u,0.001,36,0.00109956,0.00286973,0.00341045,1.80544,1.79902,16.2051,52.6641,3.44572,-0.811672,2.24416,3.6294,1.58697e-09,0.0088188,3.62996,3.13737e-08,-4.08412e-05,0.564917,3.41045
tt_125c_3.63v_4.7u_0.5_36,tt,125,3.63,4.7u,0.5,36,0.00109659,0.00286973,0.00341045,1.80471,1.79902,14.8113,52.6654,3.16963,-0.523663,2.24416,3.6294,3.50973e-10,0.00935441,3.63003,1.73193e-08,2.94939e-05,0.563971,3.41045
tt_27c_2.97v_1u_0.1_36,tt,27,2.97,1u,0.1,36,0.00107099,0.00307845,0.00369088,1.80901,1.79938,4.68594,50.7302,4.67639,-1.37879,2.18417,2.9699,5.6205e-10,-2.82821e-09,2.97002,2.99595e-09,2.57583e-05,0.498142,3.69088
tt_27c_3.30v_1u_0.1_36,tt,27,3.30,1u,0.1,36,0.00110663,0.00313325,0.00376132,1.80788,1.79935,4.67416,50.6828,4.66417,-1.20268,2.26795,3.2999,9.33518e-10,4.31987e-09,3.30001,1.10897e-08,5.88054e-06,0.493432,3.76132
tt_27c_3.63v_1u_0.1_36,tt,27,3.63,1u,0.1,36,0.00113899,0.00317732,0.00381339,1.80674,1.79925,4.6734,50.6448,4.66253,-1.13608,2.34691,3.62989,2.43074e-09,2.09762e-08,3.62997,1.19155e-08,-2.88245e-05,0.490598,3.81339
