corner_id,corner,temp_c,vin_v,ssr_v,fb_v,vout_v,pg_v,erramp_v,isup_a,iinj_a,in_regulation
ff_27c_3.30v,ff,27.0,3.3,1.775,1.19953,1.79923,2.15531,2.15531,0.0500027,2.1666667e-10,yes
ff_27c_3.30v,ff,27.0,3.3,1.8,1.19953,1.79925,2.15531,2.15531,0.050003,1.5e-10,yes
ff_27c_3.30v,ff,27.0,3.3,1.825,1.19953,1.79926,2.15531,2.15531,0.0500032,1.1666667e-10,yes
ff_27c_3.30v,ff,27.0,3.3,1.85,1.19953,1.79927,2.1553,2.1553,0.0500032,8.3333333e-11,yes
ff_27c_3.30v,ff,27.0,3.3,1.875,1.19953,1.79928,2.1553,2.1553,0.0500032,5e-11,yes
ff_27c_3.30v,ff,27.0,3.3,1.9,1.19953,1.79929,2.1553,2.1553,0.0500032,1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,1.925,1.19953,1.79929,2.1553,2.1553,0.0500031,1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,1.95,1.19953,1.79929,2.1553,2.1553,0.050003,1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,1.975,1.19953,1.79929,2.1553,2.1553,0.0500028,1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2,1.19953,1.7993,2.1553,2.1553,0.0500026,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.025,1.19953,1.7993,2.1553,2.1553,0.0500025,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.05,1.19953,1.7993,2.1553,2.1553,0.0500023,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.075,1.19953,1.7993,2.1553,2.1553,0.0500021,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.1,1.19953,1.7993,2.1553,2.1553,0.0500019,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.125,1.19953,1.7993,2.1553,2.1553,0.0500017,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.15,1.19953,1.7993,2.1553,2.1553,0.0500015,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.175,1.19953,1.7993,2.1553,2.1553,0.0500013,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.2,1.19953,1.7993,2.1553,2.1553,0.0500011,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.225,1.19953,1.7993,2.1553,2.1553,0.0500009,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.25,1.19953,1.7993,2.1553,2.1553,0.0500007,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.275,1.19953,1.7993,2.1553,2.1553,0.0500005,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.3,1.19953,1.7993,2.1553,2.1553,0.0500003,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.325,1.19953,1.7993,2.1553,2.1553,0.0500001,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.35,1.19953,1.7993,2.1553,2.1553,0.0499999,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.375,1.19953,1.7993,2.1553,2.1553,0.0499997,-1.6666667e-11,yes
ff_27c_3.30v,ff,27.0,3.3,2.4,1.19953,1.7993,2.1553,2.1553,0.0499995,-1.6666667e-11,yes
ff_27c_3.63v,ff,27.0,3.63,0,1.19946,0.0797381,2.99432,2.99432,0.00226377,5.7315063e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.025,1.19946,0.109807,2.97095,2.97095,0.00309875,5.6312767e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.05,1.19946,0.141123,2.95077,2.95077,0.00396834,5.52689e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.075,1.19946,0.173309,2.93276,2.93276,0.00486212,5.4196033e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.1,1.19946,0.206058,2.91635,2.91635,0.00577153,5.31044e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.125,1.19946,0.239157,2.90118,2.90118,0.00669063,5.20011e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.15,1.19946,0.272469,2.88701,2.88701,0.00761566,5.08907e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.175,1.19946,0.305912,2.87364,2.87364,0.00854433,4.9775933e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.2,1.19946,0.339435,2.86095,2.86095,0.00947523,4.86585e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.225,1.19946,0.373006,2.84883,2.84883,0.0104074,4.7539467e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.25,1.19946,0.406602,2.8372,2.8372,0.0113404,4.64196e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.275,1.19946,0.44021,2.82598,2.82598,0.0122736,4.5299333e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.3,1.19946,0.473815,2.81514,2.81514,0.0132068,4.4179167e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.325,1.19946,0.507407,2.80463,2.80463,0.0141396,4.3059433e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.35,1.19946,0.540977,2.79441,2.79441,0.0150718,4.1940433e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.375,1.19946,0.574515,2.78446,2.78446,0.0160031,4.08225e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.4,1.19946,0.608012,2.77475,2.77475,0.0169333,3.9705933e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.425,1.19946,0.641454,2.76526,2.76526,0.0178619,3.85912e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.45,1.19946,0.674831,2.75598,2.75598,0.0187888,3.7478633e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.475,1.19946,0.708128,2.74689,2.74689,0.0197134,3.6368733e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.5,1.19946,0.741328,2.73798,2.73798,0.0206353,3.5262067e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.525,1.19946,0.774414,2.72925,2.72925,0.0215541,3.41592e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.55,1.19946,0.807365,2.72068,2.72068,0.0224691,3.3060833e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.575,1.19946,0.840159,2.71227,2.71227,0.0233797,3.19677e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.6,1.19946,0.872773,2.70402,2.70402,0.0242853,3.0880567e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.625,1.19946,0.90518,2.69592,2.69592,0.0251853,2.9800333e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.65,1.19946,0.937357,2.68798,2.68798,0.0260788,2.8727767e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.675,1.19946,0.969277,2.68018,2.68018,0.0269651,2.7663767e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.7,1.19946,1.00092,2.67254,2.67254,0.0278437,2.6609e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.725,1.19946,1.03225,2.66504,2.66504,0.0287139,2.5564667e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.75,1.19946,1.06326,2.65769,2.65769,0.029575,2.4531e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.775,1.19946,1.09393,2.65048,2.65048,0.0304266,2.3508667e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.8,1.19946,1.12424,2.64341,2.64341,0.0312681,2.2498333e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.825,1.19946,1.15416,2.63649,2.63649,0.0320991,2.1501e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.85,1.19946,1.1837,2.62971,2.62971,0.0329191,2.0516333e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.875,1.19946,1.21282,2.62306,2.62306,0.0337279,1.9545667e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.9,1.19946,1.24153,2.61656,2.61656,0.034525,1.8588667e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.925,1.19946,1.2698,2.61019,2.61019,0.03531,1.7646333e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.95,1.19946,1.29762,2.60395,2.60395,0.0360826,1.6719e-06,yes
ff_27c_3.63v,ff,27.0,3.63,0.975,1.19946,1.32498,2.59786,2.59786,0.0368423,1.5807e-06,yes
ff_27c_3.63v,ff,27.0,3.63,1,1.19946,1.35186,2.5919,2.5919,0.0375888,1.4911e-06,yes
ff_27c_3.63v,ff,27.0,3.63,1.025,1.19946,1.37825,2.58608,2.58608,0.0383216,1.4031333e-06,yes
ff_27c_3.63v,ff,27.0,3.63,1.05,1.19946,1.40413,2.58039,2.58039,0.0390401,1.3168667e-06,yes
ff_27c_3.63v,ff,27.0,3.63,1.075,1.19946,1.42948,2.57485,2.57485,0.0397439,1.2323667e-06,yes
ff_27c_3.63v,ff,27.0,3.63,1.1,1.19946,1.45427,2.56945,2.56945,0.0404323,1.1497333e-06,yes
ff_27c_3.63v,ff,27.0,3.63,1.125,1.19946,1.47849,2.56419,2.56419,0.0411046,1.069e-06,yes
ff_27c_3.63v,ff,27.0,3.63,1.15,1.19946,1.5021,2.55908,2.55908,0.0417602,9.903e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.175,1.19946,1.52507,2.55413,2.55413,0.0423981,9.1373333e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.2,1.19946,1.54738,2.54933,2.54933,0.0430175,8.3936667e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.225,1.19946,1.56898,2.5447,2.5447,0.0436172,7.6736667e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.25,1.19946,1.58983,2.54023,2.54023,0.0441962,6.9786667e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.275,1.19946,1.60989,2.53595,2.53595,0.0447531,6.31e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.3,1.19946,1.62911,2.53186,2.53186,0.0452867,5.6693333e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.325,1.19946,1.64743,2.52796,2.52796,0.0457954,5.0586667e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.35,1.19946,1.6648,2.52428,2.52428,0.0462777,4.4796667e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.375,1.19946,1.68116,2.52081,2.52081,0.046732,3.9343333e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.4,1.19946,1.69646,2.51757,2.51757,0.0471566,3.4243333e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.425,1.19946,1.71063,2.51458,2.51458,0.0475501,2.952e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.45,1.19946,1.72364,2.51184,2.51184,0.047911,2.5183333e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.475,1.19946,1.73543,2.50935,2.50935,0.0482382,2.1253333e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.5,1.19946,1.74598,2.50713,2.50713,0.0485311,1.7736667e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.525,1.19946,1.7553,2.50516,2.50516,0.0487897,1.463e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.55,1.19946,1.76339,2.50346,2.50346,0.0490144,1.1933333e-07,yes
ff_27c_3.63v,ff,27.0,3.63,1.575,1.19946,1.77032,2.502,2.502,0.0492066,9.6233333e-08,yes
ff_27c_3.63v,ff,27.0,3.63,1.6,1.19946,1.77616,2.50078,2.50078,0.0493685,7.6766667e-08,yes
ff_27c_3.63v,ff,27.0,3.63,1.625,1.19946,1.78099,2.49976,2.49976,0.0495026,6.0666667e-08,yes
ff_27c_3.63v,ff,27.0,3.63,1.65,1.19946,1.78494,2.49893,2.49893,0.049612,4.75e-08,yes
ff_27c_3.63v,ff,27.0,3.63,1.675,1.19946,1.78812,2.49826,2.49826,0.0497002,3.69e-08,yes
ff_27c_3.63v,ff,27.0,3.63,1.7,1.19946,1.79066,2.49773,2.49773,0.0497703,2.8433333e-08,yes
ff_27c_3.63v,ff,27.0,3.63,1.725,1.19946,1.79265,2.49731,2.49731,0.0498255,2.18e-08,yes
ff_27c_3.63v,ff,27.0,3.63,1.75,1.19946,1.79421,2.49699,2.49699,0.0498685,1.66e-08,yes
ff_27c_3.63v,ff,27.0,3.63,1.775,1.19946,1.79541,2.49673,2.49673,0.0499017,1.26e-08,yes
ff_27c_3.63v,ff,27.0,3.63,1.8,1.19946,1.79634,2.49654,2.49654,0.0499272,9.5e-09,yes
ff_27c_3.63v,ff,27.0,3.63,1.825,1.19946,1.79704,2.49639,2.49639,0.0499466,7.1666667e-09,yes
ff_27c_3.63v,ff,27.0,3.63,1.85,1.19946,1.79758,2.49628,2.49628,0.0499614,5.3666667e-09,yes
ff_27c_3.63v,ff,27.0,3.63,1.875,1.19946,1.79799,2.49619,2.49619,0.0499725,4e-09,yes
ff_27c_3.63v,ff,27.0,3.63,1.9,1.19946,1.7983,2.49613,2.49613,0.0499808,2.9666667e-09,yes
ff_27c_3.63v,ff,27.0,3.63,1.925,1.19946,1.79853,2.49608,2.49608,0.0499869,2.2e-09,yes
ff_27c_3.63v,ff,27.0,3.63,1.95,1.19946,1.7987,2.49604,2.49604,0.0499915,1.6333333e-09,yes
ff_27c_3.63v,ff,27.0,3.63,1.975,1.19946,1.79883,2.49602,2.49602,0.0499948,1.2e-09,yes
ff_27c_3.63v,ff,27.0,3.63,2,1.19946,1.79892,2.496,2.496,0.0499972,9e-10,yes
ff_27c_3.63v,ff,27.0,3.63,2.025,1.19946,1.79899,2.49598,2.49598,0.049999,6.6666667e-10,yes
ff_27c_3.63v,ff,27.0,3.63,2.05,1.19946,1.79904,2.49597,2.49597,0.0500002,5e-10,yes
ff_27c_3.63v,ff,27.0,3.63,2.075,1.19946,1.79908,2.49596,2.49596,0.0500011,3.6666667e-10,yes
ff_27c_3.63v,ff,27.0,3.63,2.1,1.19946,1.79911,2.49596,2.49596,0.0500017,2.6666667e-10,yes
ff_27c_3.63v,ff,27.0,3.63,2.125,1.19946,1.79913,2.49595,2.49595,0.050002,2e-10,yes
ff_27c_3.63v,ff,27.0,3.63,2.15,1.19946,1.79915,2.49595,2.49595,0.0500023,1.3333333e-10,yes
ff_27c_3.63v,ff,27.0,3.63,2.175,1.19946,1.79916,2.49595,2.49595,0.0500024,1e-10,yes
ff_27c_3.63v,ff,27.0,3.63,2.2,1.19946,1.79917,2.49594,2.49594,0.0500024,6.6666667e-11,yes
ff_27c_3.63v,ff,27.0,3.63,2.225,1.19946,1.79917,2.49594,2.49594,0.0500023,6.6666667e-11,yes
ff_27c_3.63v,ff,27.0,3.63,2.25,1.19946,1.79918,2.49594,2.49594,0.0500023,3.3333333e-11,yes
ff_27c_3.63v,ff,27.0,3.63,2.275,1.19946,1.79918,2.49594,2.49594,0.0500021,3.3333333e-11,yes
ff_27c_3.63v,ff,27.0,3.63,2.3,1.19946,1.79918,2.49594,2.49594,0.050002,3.3333333e-11,yes
ff_27c_3.63v,ff,27.0,3.63,2.325,1.19946,1.79919,2.49594,2.49594,0.0500018,-4.2351647e-22,yes
ff_27c_3.63v,ff,27.0,3.63,2.35,1.19946,1.79919,2.49594,2.49594,0.0500017,-4.2351647e-22,yes
ff_27c_3.63v,ff,27.0,3.63,2.375,1.19946,1.79919,2.49594,2.49594,0.0500015,-4.2351647e-22,yes
ff_27c_3.63v,ff,27.0,3.63,2.4,1.19946,1.79919,2.49594,2.49594,0.0500013,-4.2351647e-22,yes
fs_-40c_2.97v,fs,-40.0,2.97,0,1.19964,0.232458,1.93758,1.93758,0.00648713,5.22334e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.025,1.19964,0.265044,1.92393,1.92393,0.00739204,5.11472e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.05,1.19964,0.297659,1.91103,1.91103,0.00829772,5.0060033e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.075,1.19964,0.330292,1.89874,1.89874,0.00920394,4.8972267e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.1,1.19964,0.362939,1.88698,1.88698,0.0101105,4.7884033e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.125,1.19964,0.395595,1.87566,1.87566,0.0110174,4.67955e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.15,1.19964,0.428257,1.86472,1.86472,0.0119244,4.5706767e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.175,1.19964,0.460921,1.85411,1.85411,0.0128314,4.4617967e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.2,1.19964,0.493586,1.8438,1.8438,0.0137385,4.3529133e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.225,1.19964,0.526249,1.83375,1.83375,0.0146456,4.2440367e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.25,1.19964,0.558909,1.82394,1.82394,0.0155525,4.13517e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.275,1.19964,0.591563,1.81435,1.81435,0.0164593,4.0263233e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.3,1.19964,0.624212,1.80495,1.80495,0.017366,3.9174933e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.325,1.19964,0.656852,1.79573,1.79573,0.0182724,3.8086933e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.35,1.19964,0.689483,1.78667,1.78667,0.0191785,3.6999233e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.375,1.19964,0.722103,1.77777,1.77777,0.0200844,3.59119e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.4,1.19964,0.754712,1.769,1.769,0.0209899,3.4824933e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.425,1.19964,0.787307,1.76037,1.76037,0.0218951,3.3738433e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.45,1.19964,0.819888,1.75185,1.75185,0.0227998,3.26524e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.475,1.19964,0.852454,1.74345,1.74345,0.0237042,3.1566867e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.5,1.19964,0.885003,1.73515,1.73515,0.024608,3.04819e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.525,1.19964,0.917534,1.72695,1.72695,0.0255114,2.9397533e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.55,1.19964,0.950046,1.71885,1.71885,0.0264143,2.83138e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.575,1.19964,0.982538,1.71083,1.71083,0.0273165,2.7230733e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.6,1.19964,1.01501,1.7029,1.7029,0.0282182,2.6148333e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.625,1.19964,1.04745,1.69504,1.69504,0.0291192,2.5067e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.65,1.19964,1.07987,1.68725,1.68725,0.0300196,2.3986333e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.675,1.19964,1.11227,1.67953,1.67953,0.0309192,2.2906333e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.7,1.19964,1.14464,1.67187,1.67187,0.031818,2.1827333e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.725,1.19964,1.17697,1.66428,1.66428,0.032716,2.0749667e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.75,1.19964,1.20928,1.65674,1.65674,0.0336131,1.9672667e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.775,1.19964,1.24155,1.64926,1.64926,0.0345092,1.8597e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.8,1.19964,1.27379,1.64183,1.64183,0.0354044,1.7522333e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.825,1.19964,1.30598,1.63444,1.63444,0.0362985,1.6449333e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.85,1.19964,1.33814,1.62711,1.62711,0.0371914,1.5377333e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.875,1.19964,1.37025,1.61981,1.61981,0.038083,1.4307e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.9,1.19964,1.40231,1.61256,1.61256,0.0389733,1.3238333e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.925,1.19964,1.43431,1.60534,1.60534,0.0398622,1.2171667e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.95,1.19964,1.46626,1.59816,1.59816,0.0407493,1.1106667e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,0.975,1.19964,1.49814,1.59101,1.59101,0.0416347,1.0044e-06,yes
fs_-40c_2.97v,fs,-40.0,2.97,1,1.19964,1.52995,1.5839,1.5839,0.042518,8.9836667e-07,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.025,1.19964,1.56167,1.57682,1.57682,0.043399,7.9263333e-07,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.05,1.19964,1.5933,1.56977,1.56977,0.0442772,6.872e-07,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.075,1.19964,1.6248,1.56276,1.56276,0.0451521,5.822e-07,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.1,1.19964,1.65616,1.55578,1.55578,0.0460227,4.7766667e-07,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.125,1.19964,1.6873,1.54885,1.54885,0.0468877,3.7386667e-07,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.15,1.19964,1.71815,1.54198,1.54198,0.0477442,2.7103333e-07,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.175,1.19964,1.74846,1.53523,1.53523,0.0485859,1.7e-07,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.2,1.19964,1.77749,1.52875,1.52875,0.0493921,7.3233333e-08,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.225,1.19964,1.79871,1.52401,1.52401,0.0499812,2.5e-09,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.25,1.19964,1.79946,1.52384,1.52384,0.0500021,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.275,1.19964,1.79946,1.52384,1.52384,0.0500019,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.3,1.19964,1.79946,1.52384,1.52384,0.0500017,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.325,1.19964,1.79946,1.52384,1.52384,0.0500015,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.35,1.19964,1.79946,1.52384,1.52384,0.0500013,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.375,1.19964,1.79946,1.52384,1.52384,0.0500011,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.4,1.19964,1.79946,1.52384,1.52384,0.0500009,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.425,1.19964,1.79946,1.52384,1.52384,0.0500006,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.45,1.19964,1.79946,1.52384,1.52384,0.0500004,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.475,1.19964,1.79946,1.52384,1.52384,0.0500002,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.5,1.19964,1.79946,1.52384,1.52384,0.05,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.525,1.19964,1.79946,1.52384,1.52384,0.0499998,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.55,1.19964,1.79946,1.52384,1.52384,0.0499996,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.575,1.19964,1.79946,1.52384,1.52384,0.0499994,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.6,1.19964,1.79946,1.52384,1.52384,0.0499992,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.625,1.19964,1.79946,1.52384,1.52384,0.049999,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.65,1.19964,1.79946,1.52384,1.52384,0.0499988,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.675,1.19964,1.79946,1.52384,1.52384,0.0499986,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.7,1.19964,1.79946,1.52384,1.52384,0.0499984,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.725,1.19964,1.79946,1.52384,1.52384,0.0499982,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.75,1.19964,1.79946,1.52384,1.52384,0.049998,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.775,1.19964,1.79946,1.52384,1.52384,0.0499978,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.8,1.19964,1.79946,1.52384,1.52384,0.0499976,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.825,1.19964,1.79946,1.52384,1.52384,0.0499974,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.85,1.19964,1.79946,1.52384,1.52384,0.0499972,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.875,1.19964,1.79946,1.52384,1.52384,0.049997,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.9,1.19964,1.79946,1.52384,1.52384,0.0499969,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.925,1.19964,1.79946,1.52384,1.52384,0.0499967,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.95,1.19964,1.79946,1.52384,1.52384,0.0499966,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,1.975,1.19964,1.79946,1.52384,1.52384,0.0499964,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2,1.19964,1.79946,1.52384,1.52384,0.0499963,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.025,1.19964,1.79946,1.52384,1.52384,0.0499962,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.05,1.19964,1.79946,1.52384,1.52384,0.0499961,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.075,1.19964,1.79946,1.52384,1.52384,0.049996,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.1,1.19964,1.79946,1.52384,1.52384,0.049996,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.125,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.15,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.175,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.2,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.225,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.25,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.275,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.3,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.325,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.35,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.375,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_2.97v,fs,-40.0,2.97,2.4,1.19964,1.79946,1.52384,1.52384,0.0499959,0,yes
fs_-40c_3.30v,fs,-40.0,3.3,0,1.19963,0.179069,2.29737,2.29737,0.00500889,5.4012533e-06,yes
