corner_id,corner,temp_c,vin_v,ssr_v,fb_v,vout_v,pg_v,erramp_v,isup_a,iinj_a,in_regulation
fs_125c_3.30v,fs,125.0,3.3,0.95,1.19946,1.44708,1.98818,1.98818,0.0402215,1.1737e-06,yes
fs_125c_3.30v,fs,125.0,3.3,0.975,1.19946,1.48073,1.97871,1.97871,0.0411555,1.0615333e-06,yes
fs_125c_3.30v,fs,125.0,3.3,1,1.19946,1.51429,1.9693,1.9693,0.0420869,9.4966667e-07,yes
fs_125c_3.30v,fs,125.0,3.3,1.025,1.19946,1.54771,1.95996,1.95996,0.0430146,8.3826667e-07,yes
fs_125c_3.30v,fs,125.0,3.3,1.05,1.19946,1.58095,1.95071,1.95071,0.0439371,7.2746667e-07,yes
fs_125c_3.30v,fs,125.0,3.3,1.075,1.19946,1.61394,1.94155,1.94155,0.0448529,6.175e-07,yes
fs_125c_3.30v,fs,125.0,3.3,1.1,1.19946,1.64659,1.9325,1.9325,0.0457593,5.0866667e-07,yes
fs_125c_3.30v,fs,125.0,3.3,1.125,1.19946,1.67878,1.9236,1.9236,0.0466527,4.0136667e-07,yes
fs_125c_3.30v,fs,125.0,3.3,1.15,1.19946,1.71029,1.9149,1.9149,0.0475273,2.9633333e-07,yes
fs_125c_3.30v,fs,125.0,3.3,1.175,1.19946,1.74074,1.90651,1.90651,0.0483725,1.9483333e-07,yes
fs_125c_3.30v,fs,125.0,3.3,1.2,1.19946,1.76883,1.89877,1.89877,0.0491523,1.012e-07,yes
fs_125c_3.30v,fs,125.0,3.3,1.225,1.19946,1.78519,1.89427,1.89427,0.0496062,4.6666667e-08,yes
fs_125c_3.30v,fs,125.0,3.3,1.25,1.19946,1.79022,1.89288,1.89288,0.049746,2.99e-08,yes
fs_125c_3.30v,fs,125.0,3.3,1.275,1.19946,1.79278,1.89218,1.89218,0.0498168,2.1366667e-08,yes
fs_125c_3.30v,fs,125.0,3.3,1.3,1.19946,1.79441,1.89173,1.89173,0.049862,1.5933333e-08,yes
fs_125c_3.30v,fs,125.0,3.3,1.325,1.19946,1.79554,1.89141,1.89141,0.0498935,1.2166667e-08,yes
fs_125c_3.30v,fs,125.0,3.3,1.35,1.19946,1.79637,1.89119,1.89119,0.0499165,9.4e-09,yes
fs_125c_3.30v,fs,125.0,3.3,1.375,1.19946,1.797,1.89101,1.89101,0.0499337,7.3e-09,yes
fs_125c_3.30v,fs,125.0,3.3,1.4,1.19946,1.79747,1.89088,1.89088,0.0499469,5.7333333e-09,yes
fs_125c_3.30v,fs,125.0,3.3,1.425,1.19946,1.79784,1.89078,1.89078,0.049957,4.5e-09,yes
fs_125c_3.30v,fs,125.0,3.3,1.45,1.19946,1.79812,1.8907,1.8907,0.0499649,3.5666667e-09,yes
fs_125c_3.30v,fs,125.0,3.3,1.475,1.19946,1.79835,1.89064,1.89064,0.0499711,2.8e-09,yes
fs_125c_3.30v,fs,125.0,3.3,1.5,1.19946,1.79852,1.89059,1.89059,0.0499759,2.2333333e-09,yes
fs_125c_3.30v,fs,125.0,3.3,1.525,1.19946,1.79866,1.89056,1.89056,0.0499796,1.7666667e-09,yes
fs_125c_3.30v,fs,125.0,3.3,1.55,1.19946,1.79877,1.89053,1.89053,0.0499826,1.4e-09,yes
fs_125c_3.30v,fs,125.0,3.3,1.575,1.19946,1.79885,1.8905,1.8905,0.049985,1.1333333e-09,yes
fs_125c_3.30v,fs,125.0,3.3,1.6,1.19946,1.79892,1.89048,1.89048,0.0499868,9e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.625,1.19946,1.79898,1.89047,1.89047,0.0499883,7e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.65,1.19946,1.79902,1.89046,1.89046,0.0499894,5.6666667e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.675,1.19946,1.79905,1.89045,1.89045,0.0499903,4.6666667e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.7,1.19946,1.79908,1.89044,1.89044,0.049991,3.6666667e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.725,1.19946,1.7991,1.89043,1.89043,0.0499915,3e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.75,1.19946,1.79912,1.89043,1.89043,0.0499919,2.3333333e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.775,1.19946,1.79913,1.89043,1.89043,0.0499923,2e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.8,1.19946,1.79914,1.89042,1.89042,0.0499925,1.6666667e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.825,1.19946,1.79915,1.89042,1.89042,0.0499927,1.3333333e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.85,1.19946,1.79916,1.89042,1.89042,0.0499928,1e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.875,1.19946,1.79916,1.89042,1.89042,0.0499929,1e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.9,1.19946,1.79916,1.89042,1.89042,0.049993,1e-10,yes
fs_125c_3.30v,fs,125.0,3.3,1.925,1.19946,1.79917,1.89042,1.89042,0.0499931,6.6666667e-11,yes
fs_125c_3.30v,fs,125.0,3.3,1.95,1.19946,1.79917,1.89042,1.89042,0.0499931,6.6666667e-11,yes
fs_125c_3.30v,fs,125.0,3.3,1.975,1.19946,1.79917,1.89041,1.89041,0.0499931,6.6666667e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2,1.19946,1.79917,1.89041,1.89041,0.0499931,6.6666667e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.025,1.19946,1.79918,1.89041,1.89041,0.0499931,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.05,1.19946,1.79918,1.89041,1.89041,0.0499931,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.075,1.19946,1.79918,1.89041,1.89041,0.0499931,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.1,1.19946,1.79918,1.89041,1.89041,0.0499931,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.125,1.19946,1.79918,1.89041,1.89041,0.049993,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.15,1.19946,1.79918,1.89041,1.89041,0.049993,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.175,1.19946,1.79918,1.89041,1.89041,0.049993,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.2,1.19946,1.79918,1.89041,1.89041,0.0499929,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.225,1.19946,1.79918,1.89041,1.89041,0.0499929,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.25,1.19946,1.79918,1.89041,1.89041,0.0499929,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.275,1.19946,1.79918,1.89041,1.89041,0.0499928,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.3,1.19946,1.79918,1.89041,1.89041,0.0499928,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.325,1.19946,1.79918,1.89041,1.89041,0.0499928,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.35,1.19946,1.79918,1.89041,1.89041,0.0499927,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.375,1.19946,1.79918,1.89041,1.89041,0.0499927,3.3333333e-11,yes
fs_125c_3.30v,fs,125.0,3.3,2.4,1.19946,1.79918,1.89041,1.89041,0.0499927,3.3333333e-11,yes
fs_125c_3.63v,fs,125.0,3.63,0,1.19941,0.166828,2.79494,2.79494,0.00467665,5.4409567e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.025,1.19941,0.199361,2.77339,2.77339,0.00558006,5.3325133e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.05,1.19941,0.231974,2.75373,2.75373,0.0064857,5.2238033e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.075,1.19941,0.264643,2.73551,2.73551,0.00739287,5.1149067e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.1,1.19941,0.297349,2.71842,2.71842,0.00830108,5.0058867e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.125,1.19941,0.330082,2.70226,2.70226,0.00921004,4.8967767e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.15,1.19941,0.362834,2.68685,2.68685,0.0101195,4.7876033e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.175,1.19941,0.395599,2.6721,2.6721,0.0110294,4.6783867e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.2,1.19941,0.428373,2.65789,2.65789,0.0119395,4.56914e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.225,1.19941,0.461153,2.64417,2.64417,0.0128497,4.4598733e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.25,1.19941,0.493937,2.63086,2.63086,0.0137601,4.3505933e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.275,1.19941,0.526723,2.61794,2.61794,0.0146705,4.2413067e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.3,1.1994,0.559509,2.60534,2.60534,0.0155809,4.13197e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.325,1.1994,0.592294,2.59305,2.59305,0.0164914,4.0226867e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.35,1.1994,0.625078,2.58103,2.58103,0.0174017,3.9134067e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.375,1.1994,0.657859,2.56926,2.56926,0.018312,3.8041367e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.4,1.1994,0.690638,2.55771,2.55771,0.0192222,3.6948733e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.425,1.1994,0.723414,2.54637,2.54637,0.0201324,3.58562e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.45,1.1994,0.756188,2.53522,2.53522,0.0210425,3.4763733e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.475,1.1994,0.788959,2.52425,2.52425,0.0219525,3.3671367e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.5,1.1994,0.821729,2.51345,2.51345,0.0228624,3.2579033e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.525,1.1994,0.8545,2.50279,2.50279,0.0237724,3.1486667e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.55,1.1994,0.887273,2.49227,2.49227,0.0246825,3.0394233e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.575,1.1994,0.920054,2.48188,2.48188,0.0255927,2.9301533e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.6,1.1994,0.952846,2.47161,2.47161,0.0265033,2.8208467e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.625,1.1994,0.98566,2.46145,2.46145,0.0274145,2.7114667e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.65,1.1994,1.01851,2.45139,2.45139,0.0283266,2.6019667e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.675,1.1994,1.05142,2.44141,2.44141,0.0292404,2.4922667e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.7,1.1994,1.08443,2.4315,2.4315,0.030157,2.3822333e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.725,1.1994,1.11762,2.42162,2.42162,0.0310785,2.2716e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.75,1.1994,1.1511,2.41175,2.41175,0.032008,2.16e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.775,1.1994,1.18496,2.40184,2.40184,0.032948,2.0471333e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.8,1.1994,1.21913,2.39193,2.39193,0.0338964,1.9332333e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.825,1.1994,1.25344,2.38206,2.38206,0.034849,1.8188667e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.85,1.1994,1.28781,2.37223,2.37223,0.035803,1.7043e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.875,1.1994,1.32219,2.36248,2.36248,0.0367573,1.5897e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.9,1.1994,1.35655,2.35279,2.35279,0.0377109,1.4751667e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.925,1.1994,1.39086,2.34318,2.34318,0.0386633,1.3608e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.95,1.1994,1.4251,2.33364,2.33364,0.0396137,1.2466667e-06,yes
fs_125c_3.63v,fs,125.0,3.63,0.975,1.1994,1.45923,2.32419,2.32419,0.0405611,1.1329e-06,yes
fs_125c_3.63v,fs,125.0,3.63,1,1.1994,1.49321,2.31482,2.31482,0.0415042,1.0196333e-06,yes
fs_125c_3.63v,fs,125.0,3.63,1.025,1.1994,1.52694,2.30557,2.30557,0.0424406,9.072e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.05,1.1994,1.56027,2.29647,2.29647,0.0433658,7.961e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.075,1.1994,1.59286,2.28761,2.28761,0.0442703,6.8746667e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.1,1.1994,1.62394,2.27918,2.27918,0.0451329,5.8386667e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.125,1.1994,1.65216,2.27156,2.27156,0.0459161,4.898e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.15,1.1994,1.67625,2.26507,2.26507,0.046585,4.095e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.175,1.1994,1.69613,2.25972,2.25972,0.0471366,3.4323333e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.2,1.1994,1.71248,2.25533,2.25533,0.0475904,2.8873333e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.225,1.1994,1.72606,2.25169,2.25169,0.0479674,2.4346667e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.25,1.1994,1.73747,2.24864,2.24864,0.048284,2.0543333e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.275,1.1994,1.74712,2.24605,2.24605,0.0485518,1.7326667e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.3,1.1994,1.75532,2.24386,2.24386,0.0487795,1.4593333e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.325,1.1994,1.76231,2.24199,2.24199,0.0489734,1.2263333e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.35,1.1994,1.76826,2.2404,2.2404,0.0491386,1.028e-07,yes
fs_125c_3.63v,fs,125.0,3.63,1.375,1.1994,1.77333,2.23904,2.23904,0.0492792,8.59e-08,yes
fs_125c_3.63v,fs,125.0,3.63,1.4,1.1994,1.77763,2.2379,2.2379,0.0493985,7.1566667e-08,yes
fs_125c_3.63v,fs,125.0,3.63,1.425,1.1994,1.78127,2.23692,2.23692,0.0494995,5.9433333e-08,yes
fs_125c_3.63v,fs,125.0,3.63,1.45,1.1994,1.78434,2.2361,2.2361,0.0495847,4.92e-08,yes
fs_125c_3.63v,fs,125.0,3.63,1.475,1.1994,1.78692,2.23541,2.23541,0.0496563,4.06e-08,yes
fs_125c_3.63v,fs,125.0,3.63,1.5,1.1994,1.78908,2.23484,2.23484,0.0497162,3.34e-08,yes
fs_125c_3.63v,fs,125.0,3.63,1.525,1.1994,1.79088,2.23436,2.23436,0.0497661,2.74e-08,yes
fs_125c_3.63v,fs,125.0,3.63,1.55,1.1994,1.79238,2.23396,2.23396,0.0498076,2.24e-08,yes
fs_125c_3.63v,fs,125.0,3.63,1.575,1.1994,1.79361,2.23363,2.23363,0.0498419,1.83e-08,yes
fs_125c_3.63v,fs,125.0,3.63,1.6,1.1994,1.79463,2.23336,2.23336,0.0498702,1.49e-08,yes
fs_125c_3.63v,fs,125.0,3.63,1.625,1.1994,1.79547,2.23313,2.23313,0.0498935,1.21e-08,yes
fs_125c_3.63v,fs,125.0,3.63,1.65,1.1994,1.79616,2.23295,2.23295,0.0499125,9.8e-09,yes
fs_125c_3.63v,fs,125.0,3.63,1.675,1.1994,1.79673,2.2328,2.2328,0.0499281,7.9e-09,yes
fs_125c_3.63v,fs,125.0,3.63,1.7,1.1994,1.79718,2.23268,2.23268,0.0499408,6.4e-09,yes
fs_125c_3.63v,fs,125.0,3.63,1.725,1.1994,1.79756,2.23258,2.23258,0.0499511,5.1333333e-09,yes
fs_125c_3.63v,fs,125.0,3.63,1.75,1.1994,1.79786,2.2325,2.2325,0.0499594,4.1333333e-09,yes
fs_125c_3.63v,fs,125.0,3.63,1.775,1.1994,1.7981,2.23243,2.23243,0.0499662,3.3333333e-09,yes
fs_125c_3.63v,fs,125.0,3.63,1.8,1.1994,1.7983,2.23238,2.23238,0.0499716,2.6666667e-09,yes
fs_125c_3.63v,fs,125.0,3.63,1.825,1.1994,1.79846,2.23234,2.23234,0.049976,2.1333333e-09,yes
fs_125c_3.63v,fs,125.0,3.63,1.85,1.1994,1.79859,2.2323,2.2323,0.0499795,1.7e-09,yes
fs_125c_3.63v,fs,125.0,3.63,1.875,1.1994,1.79869,2.23227,2.23227,0.0499823,1.3666667e-09,yes
fs_125c_3.63v,fs,125.0,3.63,1.9,1.1994,1.79877,2.23225,2.23225,0.0499846,1.1e-09,yes
fs_125c_3.63v,fs,125.0,3.63,1.925,1.1994,1.79884,2.23223,2.23223,0.0499864,8.6666667e-10,yes
fs_125c_3.63v,fs,125.0,3.63,1.95,1.1994,1.79889,2.23222,2.23222,0.0499878,7e-10,yes
fs_125c_3.63v,fs,125.0,3.63,1.975,1.1994,1.79894,2.23221,2.23221,0.0499889,5.3333333e-10,yes
fs_125c_3.63v,fs,125.0,3.63,2,1.1994,1.79897,2.2322,2.2322,0.0499898,4.3333333e-10,yes
fs_125c_3.63v,fs,125.0,3.63,2.025,1.1994,1.799,2.23219,2.23219,0.0499905,3.3333333e-10,yes
fs_125c_3.63v,fs,125.0,3.63,2.05,1.1994,1.79902,2.23219,2.23219,0.0499911,2.6666667e-10,yes
fs_125c_3.63v,fs,125.0,3.63,2.075,1.1994,1.79904,2.23218,2.23218,0.0499915,2e-10,yes
fs_125c_3.63v,fs,125.0,3.63,2.1,1.1994,1.79905,2.23218,2.23218,0.0499919,1.6666667e-10,yes
fs_125c_3.63v,fs,125.0,3.63,2.125,1.1994,1.79906,2.23218,2.23218,0.0499921,1.3333333e-10,yes
fs_125c_3.63v,fs,125.0,3.63,2.15,1.1994,1.79907,2.23217,2.23217,0.0499923,1e-10,yes
fs_125c_3.63v,fs,125.0,3.63,2.175,1.1994,1.79908,2.23217,2.23217,0.0499925,6.6666667e-11,yes
fs_125c_3.63v,fs,125.0,3.63,2.2,1.1994,1.79908,2.23217,2.23217,0.0499926,6.6666667e-11,yes
fs_125c_3.63v,fs,125.0,3.63,2.225,1.1994,1.79909,2.23217,2.23217,0.0499927,3.3333333e-11,yes
fs_125c_3.63v,fs,125.0,3.63,2.25,1.1994,1.79909,2.23217,2.23217,0.0499927,3.3333333e-11,yes
fs_125c_3.63v,fs,125.0,3.63,2.275,1.1994,1.79909,2.23217,2.23217,0.0499927,3.3333333e-11,yes
fs_125c_3.63v,fs,125.0,3.63,2.3,1.1994,1.79909,2.23217,2.23217,0.0499928,3.3333333e-11,yes
fs_125c_3.63v,fs,125.0,3.63,2.325,1.1994,1.7991,2.23217,2.23217,0.0499928,0,yes
fs_125c_3.63v,fs,125.0,3.63,2.35,1.1994,1.7991,2.23217,2.23217,0.0499928,0,yes
fs_125c_3.63v,fs,125.0,3.63,2.375,1.1994,1.7991,2.23217,2.23217,0.0499928,0,yes
fs_125c_3.63v,fs,125.0,3.63,2.4,1.1994,1.7991,2.23217,2.23217,0.0499927,0,yes
fs_27c_2.97v,fs,27.0,2.97,0,1.19958,0.247192,1.98672,1.98672,0.00689742,5.1739267e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.025,1.19958,0.279419,1.97171,1.97171,0.00779232,5.0665033e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.05,1.19958,0.311679,1.9575,1.9575,0.00868816,4.95897e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.075,1.19958,0.343962,1.94396,1.94396,0.00958464,4.85136e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.1,1.19958,0.37626,1.93097,1.93097,0.0104815,4.7437e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.125,1.19958,0.408569,1.91846,1.91846,0.0113787,4.6360033e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.15,1.19958,0.440883,1.90637,1.90637,0.0122761,4.52829e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.175,1.19958,0.473201,1.89464,1.89464,0.0131735,4.4205633e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.2,1.19958,0.505518,1.88323,1.88323,0.0140709,4.31284e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.225,1.19958,0.537833,1.87212,1.87212,0.0149683,4.2051233e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.25,1.19958,0.570143,1.86126,1.86126,0.0158655,4.0974233e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.275,1.19958,0.602448,1.85063,1.85063,0.0167626,3.98974e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.3,1.19958,0.634745,1.84022,1.84022,0.0176595,3.8820833e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.325,1.19958,0.667034,1.83001,1.83001,0.0185561,3.7744533e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.35,1.19958,0.699312,1.81997,1.81997,0.0194525,3.66686e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.375,1.19958,0.731579,1.8101,1.8101,0.0203485,3.5593033e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.4,1.19958,0.763834,1.80038,1.80038,0.0212442,3.4517867e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.425,1.19958,0.796074,1.79081,1.79081,0.0221395,3.34432e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.45,1.19958,0.8283,1.78136,1.78136,0.0230344,3.2369e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.475,1.19958,0.86051,1.77204,1.77204,0.0239288,3.1295333e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.5,1.19958,0.892703,1.76284,1.76284,0.0248228,3.0222233e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.525,1.19958,0.924878,1.75374,1.75374,0.0257163,2.9149733e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.55,1.19958,0.957034,1.74474,1.74474,0.0266092,2.8077867e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.575,1.19958,0.98917,1.73584,1.73584,0.0275016,2.7006667e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.6,1.19958,1.02129,1.72703,1.72703,0.0283934,2.5936e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.625,1.19958,1.05338,1.7183,1.7183,0.0292846,2.4866333e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.65,1.19958,1.08545,1.70965,1.70965,0.0301752,2.3797333e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.675,1.19958,1.1175,1.70107,1.70107,0.0310652,2.2729e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.7,1.19958,1.14952,1.69256,1.69256,0.0319545,2.1661667e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.725,1.19958,1.18153,1.68412,1.68412,0.0328432,2.0594667e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.75,1.19958,1.21351,1.67573,1.67573,0.0337313,1.9528667e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.775,1.19958,1.24547,1.6674,1.6674,0.0346188,1.8463333e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.8,1.19958,1.27742,1.65912,1.65912,0.0355059,1.7398333e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.825,1.19958,1.30936,1.65088,1.65088,0.0363928,1.6333667e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.85,1.19958,1.34131,1.64268,1.64268,0.03728,1.5268667e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.875,1.19958,1.3733,1.63451,1.63451,0.0381683,1.4202333e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.9,1.19958,1.4054,1.62634,1.62634,0.0390595,1.3132333e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.925,1.19958,1.43773,1.61813,1.61813,0.0399573,1.2054667e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.95,1.19958,1.47043,1.60986,1.60986,0.0408652,1.0964667e-06,yes
fs_27c_2.97v,fs,27.0,2.97,0.975,1.19958,1.50339,1.60155,1.60155,0.0417799,9.866e-07,yes
fs_27c_2.97v,fs,27.0,2.97,1,1.19958,1.53638,1.59325,1.59325,0.0426957,8.7663333e-07,yes
fs_27c_2.97v,fs,27.0,2.97,1.025,1.19958,1.56929,1.58498,1.58498,0.0436092,7.6693333e-07,yes
fs_27c_2.97v,fs,27.0,2.97,1.05,1.19958,1.60204,1.57676,1.57676,0.0445183,6.5776667e-07,yes
fs_27c_2.97v,fs,27.0,2.97,1.075,1.19958,1.63455,1.56861,1.56861,0.0454207,5.494e-07,yes
fs_27c_2.97v,fs,27.0,2.97,1.1,1.19958,1.6667,1.56055,1.56055,0.0463132,4.4223333e-07,yes
fs_27c_2.97v,fs,27.0,2.97,1.125,1.19958,1.69833,1.55262,1.55262,0.0471912,3.368e-07,yes
fs_27c_2.97v,fs,27.0,2.97,1.15,1.19958,1.72917,1.54488,1.54488,0.0480473,2.34e-07,yes
fs_27c_2.97v,fs,27.0,2.97,1.175,1.19958,1.75875,1.53744,1.53744,0.0488685,1.354e-07,yes
fs_27c_2.97v,fs,27.0,2.97,1.2,1.19958,1.78606,1.53057,1.53057,0.0496265,4.4366667e-08,yes
fs_27c_2.97v,fs,27.0,2.97,1.225,1.19958,1.79937,1.52721,1.52721,0.0499958,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.25,1.19958,1.79937,1.52721,1.52721,0.0499958,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.275,1.19958,1.79937,1.52721,1.52721,0.0499958,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.3,1.19958,1.79937,1.52721,1.52721,0.0499958,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.325,1.19958,1.79937,1.52721,1.52721,0.0499957,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.35,1.19958,1.79937,1.52721,1.52721,0.0499957,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.375,1.19958,1.79937,1.52721,1.52721,0.0499957,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.4,1.19958,1.79937,1.52721,1.52721,0.0499956,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.425,1.19958,1.79937,1.52721,1.52721,0.0499956,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.45,1.19958,1.79937,1.52721,1.52721,0.0499955,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.475,1.19958,1.79937,1.52721,1.52721,0.0499955,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.5,1.19958,1.79937,1.52721,1.52721,0.0499955,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.525,1.19958,1.79937,1.52721,1.52721,0.0499954,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.55,1.19958,1.79937,1.52721,1.52721,0.0499954,8.4703295e-22,yes
fs_27c_2.97v,fs,27.0,2.97,1.575,1.19958,1.79937,1.52721,1.52721,0.0499953,8.4703295e-22,yes
