corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,pm_base,pm_head,d_pm,gm_base,gm_head,d_gm,f0_base,f0_head,d_f0_pct,res_base,res_head,d_res,result_base,result_head,res_result_base,res_result_head
ff_125c_3.63v,ff,125,3.63,25,4.7,0.05,70.04,70.05,0.01,12.01,12.01,0,565513,565377,-0.024049,-0.4991,-0.04797,0.45113,PASS,PASS,PASS,PASS
ff_125c_3.63v,ff,125,3.63,25,4.7,0.2,18.15,18.13,-0.02,2.67,2.66,-0.01,1.80226e+06,1.80233e+06,0.00388401,-0.8057,-0.1351,0.6706,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,25,4.7,0.5,-26.13,-26.16,-0.03,-4.83,-4.83,0,2.79638e+06,2.7962e+06,-0.00643689,-1.725,-0.1729,1.5521,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,0.33,0.001,-87.68,-87.69,-0.01,-17.24,-17.24,0,2.18437e+06,2.18436e+06,-0.000457798,-1.276,-0.1933,1.0827,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,0.33,0.05,-76.03,-76.04,-0.01,-16.27,-16.27,0,2.20337e+06,2.20328e+06,-0.00408465,-2.28,-0.2667,2.0133,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,0.33,0.2,-55.14,-55.16,-0.02,-13.38,-13.38,0,2.44629e+06,2.44601e+06,-0.0114459,-1.772,-0.2232,1.5488,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,0.33,0.5,-53.75,-53.77,-0.02,-12.17,-12.17,0,3.13271e+06,3.13245e+06,-0.00829952,-1.371,-0.2316,1.1394,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,1,0.001,-41.15,-41.16,-0.01,-7.59,-7.59,0,1.42448e+06,1.4244e+06,-0.00561608,-1.185,-0.1705,1.0145,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,1,0.05,-21.21,-21.21,0,-4.62,-4.62,0,1.49033e+06,1.49022e+06,-0.00738092,-1.138,-0.1778,0.9602,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,1,0.2,-16.83,-16.85,-0.02,-3.11,-3.11,0,2.153e+06,2.15296e+06,-0.00185787,-1.169,-0.1891,0.9799,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,1,0.5,-41.22,-41.25,-0.03,-8.32,-8.32,0,3.08866e+06,3.08832e+06,-0.011008,-1.671,-0.1508,1.5202,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,4.7,0.001,31.4,31.41,0.01,6.11,6.11,0,564142,564054,-0.0155989,-0.7607,-0.09648,0.66422,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,4.7,0.05,60.4,60.41,0.01,9.66,9.66,0,753924,753854,-0.00928476,-0.426,-0.05057,0.37543,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,4.7,0.2,2.09,2.09,0,0.33,0.33,0,2.0888e+06,2.08881e+06,0.000478744,-0.795,-0.1007,0.6943,FAIL,FAIL,PASS,PASS
ff_125c_3.63v,ff,125,3.63,50,4.7,0.5,-36.48,-36.51,-0.03,-7.16,-7.16,0,3.0835e+06,3.08317e+06,-0.0107021,-1.705,-0.1893,1.5157,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,0.33,0.001,19.32,19.32,0,44.22,44.22,0,2439.36,2438.71,-0.0266463,-1.241,-0.1078,1.1332,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,0.33,0.05,19.34,19.33,-0.01,44.21,44.21,0,2439.36,2438.71,-0.0266463,-1.241,-0.1078,1.1332,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,0.33,0.2,19.38,19.38,0,44.18,44.17,-0.01,2439.36,2438.71,-0.0266463,-1.241,-0.1078,1.1332,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,0.33,0.5,19.47,19.46,-0.01,44.1,44.1,0,2439.36,2438.71,-0.0266463,-1.241,-0.1078,1.1332,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,1,0.001,11.25,11.25,0,44.2,44.2,0,1375.87,1375.77,-0.00726813,-0.8424,-0.1554,0.687,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,1,0.05,11.28,11.28,0,44.19,44.19,0,1375.87,1375.77,-0.00726813,-0.8424,-0.1554,0.687,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,1,0.2,11.35,11.35,0,44.15,44.15,0,1375.87,1375.77,-0.00726813,-0.8424,-0.1554,0.687,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,1,0.5,11.5,11.5,0,44.07,44.07,0,1375.87,1375.78,-0.00654132,-0.8423,-0.1553,0.687,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,4.7,0.001,5.45,5.45,0,44.19,44.19,0,630.169,630.154,-0.00238031,-0.8189,-0.1217,0.6972,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,4.7,0.05,5.5,5.5,0,44.18,44.18,0,630.169,630.153,-0.002539,-0.8189,-0.1217,0.6972,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,4.7,0.2,5.66,5.66,0,44.14,44.14,0,630.171,630.155,-0.00253899,-0.8189,-0.1217,0.6972,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0,4.7,0.5,5.98,5.98,0,44.06,44.06,0,630.183,630.167,-0.00253895,-0.8185,-0.1214,0.6971,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.001,74.29,74.3,0.01,18.76,18.76,0,152365,152349,-0.0105011,-0.7407,-0.0924,0.6483,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.05,75.18,75.18,0,19.83,19.83,0,152385,152368,-0.011156,-0.7394,-0.09129,0.64811,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.2,77.86,77.86,0,23.14,23.14,0,152678,152657,-0.0137544,-0.7202,-0.07473,0.64547,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.5,83.11,83.11,0,24.13,24.13,0,154338,154303,-0.0226775,-0.614,-0.07987,0.53413,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,1,0.001,84.98,84.99,0.01,29.02,29.02,0,44989.8,44978.5,-0.0251168,-0.4647,-0.07748,0.38722,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,1,0.05,85.77,85.78,0.01,33.07,33.07,0,44994.9,44983.6,-0.025114,-0.4638,-0.07661,0.38719,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,1,0.2,88.21,88.22,0.01,32.87,32.87,0,45072.4,45061.8,-0.0235177,-0.4491,-0.0634,0.3857,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,1,0.5,93.15,93.15,0,27.41,27.41,0,45513.2,45508.8,-0.00966753,-0.3678,-0.0741,0.2937,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,4.7,0.001,56.97,56.97,0,45.17,45.16,-0.01,10053.5,10052,-0.0149202,-0.9759,-0.07216,0.90374,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,4.7,0.05,57.8,57.8,0,41.76,41.76,0,10054.3,10052.8,-0.014919,-0.9748,-0.07121,0.90359,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,4.7,0.2,60.39,60.39,0,34.88,34.88,0,10067.3,10065.5,-0.0178797,-0.9578,-0.1221,0.8357,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,0.1,4.7,0.5,65.72,65.71,-0.01,28.3,28.3,0,10140.3,10137.1,-0.0315573,-0.8637,-0.1051,0.7586,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,0.33,0.001,2.29,2.29,0,0.43,0.43,0,830775,830765,-0.0012037,-0.6706,-0.09774,0.57286,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,0.33,0.05,6.94,6.94,0,1.4,1.4,0,832780,832770,-0.0012008,-1.299,-0.1443,1.1547,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,0.33,0.2,19.05,19.05,0,4.32,4.32,0,862511,862424,-0.0100868,-0.7512,-0.1311,0.6201,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,0.33,0.5,31.28,31.28,0,5.73,5.73,0,1.04238e+06,1.04232e+06,-0.00575606,-0.5691,-0.1154,0.4537,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,1,0.001,48.72,48.73,0.01,10.16,10.16,0,367089,367039,-0.0136207,-0.8332,-0.06514,0.76806,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,1,0.05,54.97,54.97,0,13.17,13.17,0,369227,369160,-0.018146,-0.7651,-0.06441,0.70069,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,1,0.2,71.35,71.35,0,14.83,14.83,0,404651,404558,-0.0229828,-0.6575,-0.06007,0.59743,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,1,0.5,76.88,76.88,0,9.66,9.66,0,743424,743362,-0.00833979,-0.3999,-0.0517,0.3482,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,4.7,0.001,83.61,83.61,0,24.18,24.18,0,79536.3,79534.6,-0.00213739,-0.7106,-0.0796,0.631,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,4.7,0.05,90.16,90.16,0,27.47,27.46,-0.01,80165.3,80153.7,-0.0144701,-0.6395,-0.06314,0.57636,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,4.7,0.2,110.52,110.52,0,18.22,18.22,0,91691.6,91678.8,-0.0139598,-0.5116,-0.03752,0.47408,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,1,4.7,0.5,104.86,104.85,-0.01,10.83,10.82,-0.01,628644,628662,0.00286331,-0.189,-0.03477,0.15423,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,0.33,0.001,-68.01,-68.01,0,-12.82,-12.82,0,1.73447e+06,1.73446e+06,-0.000576545,-1.124,-0.1771,0.9469,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,0.33,0.05,-58.66,-58.67,-0.01,-11.89,-11.89,0,1.74552e+06,1.74548e+06,-0.00229158,-2.068,-0.1623,1.9057,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,0.33,0.2,-40.05,-40.05,0,-9.12,-9.12,0,1.89565e+06,1.89559e+06,-0.00316514,-1.107,-0.2333,0.8737,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,0.33,0.5,-37.32,-37.33,-0.01,-7.68,-7.68,0,2.41644e+06,2.41634e+06,-0.00413832,-1.891,-0.2171,1.6739,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,1,0.001,-17.18,-17.18,0,-3.15,-3.15,0,1.04812e+06,1.04811e+06,-0.000954089,-1.499,-0.1695,1.3295,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,1,0.05,-1.48,-1.48,0,-0.32,-0.32,0,1.07998e+06,1.07987e+06,-0.0101854,-0.9572,-0.1462,0.811,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,1,0.2,8.61,8.6,-0.01,1.46,1.46,0,1.5159e+06,1.5159e+06,0,-1.302,-0.1379,1.1641,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,1,0.5,-20.36,-20.39,-0.03,-3.6,-3.6,0,2.35168e+06,2.35161e+06,-0.0029766,-1.364,-0.1689,1.1951,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,4.7,0.001,50.82,50.83,0.01,10.57,10.57,0,352647,352583,-0.0181485,-0.7586,-0.06289,0.69571,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,4.7,0.05,75.39,75.39,0,14.26,14.26,0,401152,401093,-0.0147076,-0.6815,-0.07901,0.60249,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,4.7,0.2,38.41,38.4,-0.01,5.09,5.08,-0.01,1.38915e+06,1.3892e+06,0.00359932,-0.9701,-0.1174,0.8527,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,10,4.7,0.5,-13.96,-13.99,-0.03,-2.38,-2.38,0,2.34335e+06,2.3433e+06,-0.0021337,-1.425,-0.1227,1.3023,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,0.33,0.001,-84.61,-84.61,0,-16.34,-16.34,0,1.99888e+06,1.99886e+06,-0.00100056,-2.411,-0.2516,2.1594,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,0.33,0.05,-73.89,-73.9,-0.01,-15.43,-15.43,0,2.01378e+06,2.01369e+06,-0.00446921,-2.184,-0.2072,1.9768,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,0.33,0.2,-53.68,-53.69,-0.01,-12.69,-12.69,0,2.20841e+06,2.20826e+06,-0.00679222,-2.008,-0.1885,1.8195,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,0.33,0.5,-50.98,-51,-0.02,-11.26,-11.26,0,2.80114e+06,2.80082e+06,-0.0114239,-1.842,-0.1501,1.6919,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,1,0.001,-36.67,-36.67,0,-6.69,-6.69,0,1.28654e+06,1.28644e+06,-0.00777279,-1.328,-0.1318,1.1962,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,1,0.05,-18.24,-18.25,-0.01,-3.89,-3.89,0,1.33711e+06,1.33701e+06,-0.00747882,-1.403,-0.1565,1.2465,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,1,0.2,-11.85,-11.86,-0.01,-2.13,-2.13,0,1.89565e+06,1.89564e+06,-0.000527524,-0.9081,-0.1899,0.7182,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,1,0.5,-36.85,-36.86,-0.01,-7.16,-7.16,0,2.75064e+06,2.75062e+06,-0.000727104,-1.101,-0.1623,0.9387,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,4.7,0.001,35.69,35.7,0.01,7,7,0,492174,492096,-0.0158481,-0.7179,-0.07499,0.64291,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,4.7,0.05,64.09,64.1,0.01,10.68,10.68,0,618899,618760,-0.0224592,-0.5342,-0.06501,0.46919,PASS,PASS,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,4.7,0.2,10.22,10.22,0,1.53,1.53,0,1.81788e+06,1.81789e+06,0.000550091,-0.7391,-0.1035,0.6356,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,25,4.7,0.5,-31.48,-31.49,-0.01,-5.93,-5.93,0,2.74461e+06,2.74455e+06,-0.0021861,-1.146,-0.2118,0.9342,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,0.33,0.001,-94.35,-94.37,-0.02,-18.57,-18.57,0,2.16987e+06,2.16978e+06,-0.00414771,-1.523,-0.2279,1.2951,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,0.33,0.05,-82.77,-82.77,0,-17.67,-17.67,0,2.18733e+06,2.18733e+06,0,-1.278,-0.1624,1.1156,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,0.33,0.2,-61.51,-61.52,-0.01,-14.96,-14.96,0,2.41304e+06,2.41291e+06,-0.0053874,-2.208,-0.2869,1.9211,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,0.33,0.5,-58.61,-58.63,-0.02,-13.54,-13.54,0,3.05307e+06,3.05274e+06,-0.0108088,-2.079,-0.1629,1.9161,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,1,0.001,-48.89,-48.89,0,-8.94,-8.94,0,1.44482e+06,1.44482e+06,0,-0.9508,-0.1245,0.8263,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,1,0.05,-28.74,-28.74,0,-6.17,-6.17,0,1.50953e+06,1.50951e+06,-0.00132492,-0.9488,-0.1619,0.7869,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,1,0.2,-23.48,-23.5,-0.02,-4.42,-4.42,0,2.13401e+06,2.13394e+06,-0.00328021,-1.424,-0.1492,1.2748,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,1,0.5,-45.87,-45.87,0,-9.43,-9.43,0,3.00906e+06,3.00896e+06,-0.0033233,-1.221,-0.2288,0.9922,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,4.7,0.001,24.87,24.87,0,4.73,4.73,0,597715,597664,-0.00853249,-0.6517,-0.09712,0.55458,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,4.7,0.05,53.24,53.25,0.01,8.4,8.4,0,808972,808840,-0.016317,-0.6449,-0.09195,0.55295,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,4.7,0.2,-4.56,-4.57,-0.01,-0.74,-0.74,0,2.07331e+06,2.07333e+06,0.000964641,-0.9894,-0.1379,0.8515,FAIL,FAIL,PASS,PASS
ff_27c_2.97v,ff,27,2.97,50,4.7,0.5,-41.01,-41.02,-0.01,-8.2,-8.2,0,3.00398e+06,3.00384e+06,-0.00466048,-1.258,-0.2691,0.9889,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,0.33,0.001,20.31,20.31,0,44.27,44.26,-0.01,2572.67,2571.92,-0.0291526,-1.118,-0.1789,0.9391,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,0.33,0.05,20.33,20.32,-0.01,44.26,44.25,-0.01,2572.67,2571.92,-0.0291526,-1.118,-0.1789,0.9391,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,0.33,0.2,20.38,20.37,-0.01,44.23,44.22,-0.01,2572.67,2571.92,-0.0291526,-1.118,-0.1789,0.9391,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,0.33,0.5,20.47,20.46,-0.01,44.16,44.15,-0.01,2572.67,2571.93,-0.0287639,-1.118,-0.1789,0.9391,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,1,0.001,11.85,11.85,0,44.24,44.24,0,1448.2,1448.14,-0.00414307,-1.535,-0.1644,1.3706,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,1,0.05,11.88,11.88,0,44.23,44.23,0,1448.2,1448.14,-0.00414307,-1.535,-0.1644,1.3706,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,1,0.2,11.96,11.95,-0.01,44.2,44.2,0,1448.2,1448.14,-0.00414307,-1.535,-0.1644,1.3706,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,1,0.5,12.11,12.11,0,44.13,44.13,0,1448.2,1448.15,-0.00345256,-1.534,-0.1643,1.3697,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,4.7,0.001,5.78,5.78,0,44.23,44.23,0,662.85,662.806,-0.006638,-1.538,-0.144,1.394,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,4.7,0.05,5.83,5.83,0,44.22,44.22,0,662.85,662.807,-0.00648714,-1.538,-0.144,1.394,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,4.7,0.2,6,6,0,44.19,44.19,0,662.852,662.809,-0.00648712,-1.537,-0.1439,1.3931,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0,4.7,0.5,6.34,6.34,0,44.13,44.12,-0.01,662.866,662.822,-0.00663784,-1.537,-0.1436,1.3934,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,0.33,0.001,72.34,72.34,0,18.83,18.83,0,169396,169359,-0.0218423,-0.6348,-0.07477,0.56003,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,0.33,0.05,73.32,73.32,0,20.08,20.08,0,169422,169385,-0.021839,-0.6333,-0.07341,0.55989,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,0.33,0.2,76.29,76.3,0.01,24.05,24.05,0,169811,169773,-0.0223778,-0.6101,-0.05303,0.55707,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,0.33,0.5,82.1,82.1,0,24.79,24.79,0,172024,171996,-0.0162768,-0.4829,-0.08821,0.39469,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,1,0.001,85.3,85.3,0,29.11,29.11,0,51037.8,51025.2,-0.0246876,-0.5549,-0.08118,0.47372,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,1,0.05,86.2,86.2,0,34.11,34.11,0,51045.4,51032.7,-0.0248798,-0.5537,-0.08005,0.47365,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,1,0.2,88.96,88.96,0,33.37,33.37,0,51160.3,51147.2,-0.0256058,-0.5343,-0.06303,0.47127,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,1,0.5,94.53,94.54,0.01,27.68,27.68,0,51816.4,51805.1,-0.0218078,-0.4275,-0.05225,0.37525,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,4.7,0.001,59.45,59.45,0,45.2,45.2,0,10937.3,10936.5,-0.00731442,-0.5326,-0.09208,0.44052,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,4.7,0.05,60.36,60.36,0,41.99,41.99,0,10938.4,10937.6,-0.00731368,-0.5314,-0.09094,0.44046,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,4.7,0.2,63.18,63.18,0,35.11,35.11,0,10954.7,10954.4,-0.00273855,-0.5128,-0.07376,0.43904,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,0.1,4.7,0.5,69,69,0,28.48,28.48,0,11052.4,11050,-0.0217147,-0.8934,-0.1026,0.7908,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,0.33,0.001,2.4,2.4,0,0.5,0.5,0,874241,874205,-0.00411786,-1.297,-0.1124,1.1846,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,0.33,0.05,7.3,7.3,0,1.62,1.62,0,876529,876468,-0.00695927,-1.253,-0.1575,1.0955,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,0.33,0.2,20.12,20.12,0,5.09,5.09,0,910173,910149,-0.00263686,-0.6566,-0.1058,0.5508,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,0.33,0.5,33.18,33.19,0.01,6.4,6.39,-0.01,1.1153e+06,1.11512e+06,-0.0161392,-0.8449,-0.06849,0.77641,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,1,0.001,46.14,46.14,0,10.23,10.23,0,398622,398615,-0.00175605,-0.9726,-0.1082,0.8644,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,1,0.05,52.9,52.9,0,13.79,13.79,0,401267,401225,-0.0104668,-0.8909,-0.09896,0.79194,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,1,0.2,70.33,70.33,0,15.38,15.38,0,445183,445076,-0.0240351,-0.6454,-0.083,0.5624,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,1,0.5,74.45,74.46,0.01,9.91,9.91,0,835747,835720,-0.00323064,-0.5821,-0.04388,0.53822,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,4.7,0.001,82.55,82.55,0,24.3,24.3,0,89845,89827.7,-0.0192554,-0.488,-0.07478,0.41322,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,4.7,0.05,89.92,89.92,0,27.92,27.92,0,90712.7,90704,-0.00959072,-0.4027,-0.0875,0.3152,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,4.7,0.2,112.7,112.7,0,18.4,18.4,0,108016,107981,-0.0324026,-0.3428,-0.054,0.2888,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,1,4.7,0.5,97.34,97.33,-0.01,10.96,10.95,-0.01,749195,749222,0.00360387,-0.2894,-0.03196,0.25744,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,10,0.33,0.001,-63.97,-63.98,-0.01,-12.82,-12.82,0,1.84558e+06,1.84547e+06,-0.00596019,-1.772,-0.1984,1.5736,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,10,0.33,0.05,-54.07,-54.08,-0.01,-11.75,-11.75,0,1.85942e+06,1.85927e+06,-0.00806703,-1.581,-0.1592,1.4218,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,10,0.33,0.2,-35.03,-35.03,0,-8.44,-8.44,0,2.04801e+06,2.04783e+06,-0.00878902,-1.356,-0.1718,1.1842,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,10,0.33,0.5,-34.71,-34.73,-0.02,-7.08,-7.08,0,2.67975e+06,2.6796e+06,-0.00559754,-1.584,-0.2146,1.3694,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,10,1,0.001,-15.74,-15.74,0,-3.15,-3.15,0,1.10396e+06,1.10389e+06,-0.00634081,-1.404,-0.1698,1.2342,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,10,1,0.05,0.87,0.87,0,0.21,0.21,0,1.14083e+06,1.14075e+06,-0.00701244,-0.8149,-0.09937,0.71553,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,10,1,0.2,11.28,11.28,0,1.94,1.94,0,1.65303e+06,1.65301e+06,-0.0012099,-0.678,-0.1296,0.5484,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,10,1,0.5,-19.46,-19.47,-0.01,-3.42,-3.43,-0.01,2.61891e+06,2.61889e+06,-0.000763676,-1.013,-0.1993,0.8137,FAIL,FAIL,PASS,PASS
ff_27c_3.30v,ff,27,3.3,10,4.7,0.001,47.95,47.96,0.01,10.6,10.6,0,386530,386465,-0.0168163,-0.796,-0.06923,0.72677,PASS,PASS,PASS,PASS
ff_27c_3.30v,ff,27,3.3,10,4.7,0.05,74.24,74.25,0.01,14.66,14.66,0,448484,448370,-0.025419,-0.5381,-0.06384,0.47426,PASS,PASS,PASS,PASS
