corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,pm_base,pm_head,d_pm,gm_base,gm_head,d_gm,f0_base,f0_head,d_f0_pct,res_base,res_head,d_res,result_base,result_head,res_result_base,res_result_head
fs_-40c_3.63v,fs,-40,3.63,0.1,1,0.2,75.48,75.27,-0.21,46.92,47.06,0.14,50567.9,50297.7,-0.534331,-0.4483,-0.4457,0.0026,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,0.1,1,0.5,80.83,80.9,0.07,40.98,41.5,0.52,51142.5,51176.2,0.0658943,-0.394,-0.4351,-0.0411,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,0.1,4.7,0.001,56.93,56.95,0.02,45.39,43.18,-2.21,11121.7,11122.7,0.00899143,-0.536,-0.535,0.001,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,0.1,4.7,0.05,57.85,57.88,0.03,52.92,60.48,7.56,11122.9,11123.9,0.00899046,-0.5348,-0.5337,0.0011,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,0.1,4.7,0.2,60.72,60.49,-0.23,48.15,50.51,2.36,11140.6,11115.1,-0.228893,-0.5774,-0.5414,0.036,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,0.1,4.7,0.5,66.61,66.64,0.03,41.74,42.58,0.84,11241.6,11242.6,0.00889553,-0.5302,-0.5291,0.0011,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,0.33,0.001,42.91,43.1,0.19,11.2,11.34,0.14,347470,347398,-0.0207212,-0.5546,-0.5576,-0.003,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,0.33,0.05,44.91,45.1,0.19,12.48,12.64,0.16,347645,347572,-0.0209984,-0.5484,-0.5515,-0.0031,FAIL,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,0.33,0.2,50.81,51.01,0.2,17.17,17.39,0.22,350320,350238,-0.0234072,-0.5839,-0.5873,-0.0034,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,0.33,0.5,61.58,61.78,0.2,20.79,20.97,0.18,366132,366010,-0.0333213,-0.503,-0.5072,-0.0042,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,1,0.001,67.71,67.77,0.06,20.94,21.02,0.08,129126,129217,0.0704738,-0.4388,-0.4839,-0.0451,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,1,0.05,69.98,70.04,0.06,25.38,25.42,0.04,129228,129320,0.071192,-0.4821,-0.4761,0.006,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,1,0.2,76.84,76.9,0.06,30.01,30.14,0.13,130820,130914,0.0718545,-0.4643,-0.4583,0.006,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,1,0.5,90.38,90.45,0.07,24.74,24.91,0.17,140902,141012,0.0780684,-0.4067,-0.401,0.0057,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,4.7,0.001,56.1,56.14,0.04,35.09,34.75,-0.34,29062.4,29070.8,0.0289033,-0.5358,-0.5326,0.0032,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,4.7,0.05,58.53,58.57,0.04,42.85,43.04,0.19,29083.5,29091.9,0.0288824,-0.5271,-0.5239,0.0032,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,4.7,0.2,66.23,66.28,0.05,33.27,33.57,0.3,29409.4,29418.2,0.0299224,-0.5159,-0.5126,0.0033,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,1,4.7,0.5,83.09,83.15,0.06,25.84,26.03,0.19,31466,31477.9,0.0378186,-0.4461,-0.4426,0.0035,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,0.33,0.001,20.94,21.35,0.41,5.13,5.28,0.15,613715,613312,-0.0656657,-0.6623,-0.6709,-0.0086,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,0.33,0.05,24.43,24.85,0.42,6.45,6.63,0.18,614541,614132,-0.0665537,-0.6431,-0.6518,-0.0087,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,0.33,0.2,34.29,34.71,0.42,11.1,11.38,0.28,627266,626819,-0.0712616,-0.6543,-0.6633,-0.009,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,0.33,0.5,49.48,49.98,0.5,13.94,14.13,0.19,705702,705115,-0.0831796,-0.5291,-0.5376,-0.0085,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,1,0.001,52.85,52.95,0.1,14.82,14.96,0.14,257636,257705,0.026782,-0.4891,-0.4871,0.002,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,1,0.05,57.33,57.44,0.11,19.25,19.45,0.2,258370,258438,0.0263188,-0.5151,-0.5133,0.0018,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,1,0.2,70.42,70.53,0.11,23.02,23.18,0.16,270241,270298,0.0210923,-0.4835,-0.4823,0.0012,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,1,0.5,91.85,92.03,0.18,17.63,17.75,0.12,370440,370253,-0.0504805,-0.2784,-0.2822,-0.0038,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,4.7,0.001,55.94,55.99,0.05,28.69,28.69,0,63966.8,64006.5,0.0620634,-0.5145,-0.5079,0.0066,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,4.7,0.05,61.3,61.36,0.06,35.8,35.96,0.16,64201.3,64241.6,0.0627713,-0.5314,-0.5248,0.0066,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,4.7,0.2,78.69,78.76,0.07,26.21,26.36,0.15,68103.2,68153.1,0.0732712,-0.4498,-0.4431,0.0067,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,10,4.7,0.5,121.34,121.47,0.13,18.69,18.8,0.11,119313,119611,0.249763,-0.1492,-0.1421,0.0071,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,0.33,0.001,8.72,9.25,0.53,2.14,2.29,0.15,743203,742916,-0.0386166,-0.7083,-0.7127,-0.0044,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,0.33,0.05,12.94,13.47,0.53,3.43,3.61,0.18,744522,744227,-0.0396227,-0.7639,-0.7684,-0.0045,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,0.33,0.2,24.52,25.06,0.54,7.99,8.28,0.29,765021,764712,-0.040391,-0.6742,-0.6786,-0.0044,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,0.33,0.5,40.34,40.99,0.65,10.98,11.18,0.2,890005,889916,-0.00999994,-0.6104,-0.6092,0.0012,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,1,0.001,44.2,44.36,0.16,11.82,11.96,0.14,336714,336694,-0.00593976,-0.5563,-0.5578,-0.0015,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,1,0.05,50,50.16,0.16,16.14,16.35,0.21,338245,338222,-0.0067998,-0.5646,-0.5662,-0.0016,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,1,0.2,66.12,66.3,0.18,20.08,20.25,0.17,363636,363558,-0.02145,-0.4673,-0.4702,-0.0029,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,1,0.5,82.85,83.26,0.41,14.75,14.87,0.12,586600,585802,-0.136038,-0.3082,-0.3168,-0.0086,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,4.7,0.001,57.59,57.65,0.06,25.63,25.68,0.05,85204,85265.6,0.0722971,-0.5069,-0.4996,0.0073,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,4.7,0.05,64.73,64.8,0.07,32.88,33.03,0.15,85783.9,85846.8,0.0733238,-0.4889,-0.4817,0.0072,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,4.7,0.2,88.03,88.12,0.09,23.35,23.48,0.13,96265.1,96356.7,0.0951539,-0.3767,-0.4124,-0.0357,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,25,4.7,0.5,115.98,116.27,0.29,15.83,15.93,0.1,435494,434775,-0.1651,-0.1647,-0.1523,0.0124,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,0.33,0.001,-0.09,0.54,0.63,-0.02,0.13,0.15,850540,849932,-0.071484,-0.8042,-0.8128,-0.0086,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,0.33,0.05,4.74,5.35,0.61,1.25,1.43,0.18,851820,851756,-0.00751332,-0.7779,-0.7768,0.0011,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,0.33,0.2,17.64,18.27,0.63,5.72,6,0.28,880553,880533,-0.0022713,-0.7582,-0.7562,0.002,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,0.33,0.5,33.26,34.02,0.76,8.72,8.92,0.2,1.05262e+06,1.05348e+06,0.0817009,-0.6268,-0.6132,0.0136,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,1,0.001,37.24,37.48,0.24,9.64,9.79,0.15,405344,404869,-0.117184,-0.5762,-0.5901,-0.0139,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,1,0.05,44.18,44.4,0.22,13.87,14.1,0.23,407495,407370,-0.0306752,-0.5748,-0.5791,-0.0043,FAIL,FAIL,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,1,0.2,62.41,62.66,0.25,17.83,18,0.17,449965,449724,-0.0535597,-0.4782,-0.4841,-0.0059,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,1,0.5,72.11,72.71,0.6,12.53,12.64,0.11,791062,790487,-0.0726871,-0.3659,-0.3698,-0.0039,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,4.7,0.001,58.35,58.41,0.06,23.41,23.5,0.09,105075,105045,-0.028551,-0.5285,-0.5313,-0.0028,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,4.7,0.05,67.11,67.18,0.07,30.63,30.77,0.14,106080,106162,0.0773002,-0.4803,-0.473,0.0073,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,4.7,0.2,95.71,95.8,0.09,21.14,21.26,0.12,128628,128771,0.111173,-0.3369,-0.3299,0.007,PASS,PASS,PASS,PASS
fs_-40c_3.63v,fs,-40,3.63,50,4.7,0.5,94.87,95.44,0.57,13.61,13.7,0.09,710054,709092,-0.135483,-0.2691,-0.2758,-0.0067,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,0.33,0.001,18.96,18.98,0.02,52.96,61.57,8.61,1933.1,1933.22,0.00620765,-0.802,-0.8008,0.0012,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,0.33,0.05,18.99,19,0.01,52.95,62.45,9.5,1933.22,1933.22,0,-0.8009,-0.8008,0.0001,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,0.33,0.2,19.03,19.03,0,52.95,65.83,12.88,1933.22,1933.22,0,-0.8009,-0.8008,0.0001,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,0.33,0.5,19.09,19.1,0.01,52.93,78.44,25.51,1933.22,1933.22,0,-0.8009,-0.8008,0.0001,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,1,0.001,11.04,11.06,0.02,52.95,71.05,18.1,1089.46,1089.48,0.00183577,-0.8938,-0.8935,0.0003,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,1,0.05,11.08,11.08,0,52.94,74.1,21.16,1089.48,1089.48,0,-0.8934,-0.8935,-0.0001,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,1,0.2,11.13,11.14,0.01,52.93,78.32,25.39,1089.48,1089.48,0,-0.8934,-0.8935,-0.0001,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,1,0.5,11.25,11.25,0,52.92,78.41,25.49,1089.49,1089.49,0,-0.8934,-0.8934,0,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,4.7,0.001,5.31,5.32,0.01,52.94,83.62,30.68,498.822,498.823,0.000200472,-0.8785,-0.8785,0,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,4.7,0.05,5.36,5.36,0,52.94,78.27,25.33,498.825,498.822,-0.000601413,-0.8784,-0.8785,-0.0001,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,4.7,0.2,5.49,5.49,0,52.93,78.31,25.38,498.825,498.823,-0.000400942,-0.8784,-0.8784,0,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0,4.7,0.5,5.74,5.74,0,52.91,78.39,25.48,498.831,498.829,-0.000400937,-0.8782,-0.8782,0,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,0.33,0.001,68.11,68.71,0.6,24.19,24.27,0.08,59418.7,60194.9,1.30632,-0.469,-0.4546,0.0144,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,0.33,0.05,68.45,69.06,0.61,25.18,25.26,0.08,59419.8,60196,1.3063,-0.4688,-0.4544,0.0144,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,0.33,0.2,69.5,70.12,0.62,29.05,28.99,-0.06,59436.7,60213.6,1.3071,-0.4661,-0.4516,0.0145,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,0.33,0.5,71.59,72.24,0.65,38.82,37.37,-1.45,59532.4,60313.6,1.31223,-0.4508,-0.436,0.0148,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,1,0.001,67.11,67.69,0.58,34.26,33.94,-0.32,18739.1,18886.2,0.78499,-0.4692,-0.4481,0.0211,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,1,0.05,67.44,68.03,0.59,38.27,37.28,-0.99,18739.4,18886.5,0.784977,-0.469,-0.4479,0.0211,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,1,0.2,68.46,69.05,0.59,49.84,47.97,-1.87,18743.9,18891.1,0.785322,-0.4666,-0.4454,0.0212,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,1,0.5,70.51,71.12,0.61,44.73,44.95,0.22,18769.5,18917.5,0.788513,-0.4527,-0.4831,-0.0304,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,4.7,0.001,37.18,37.57,0.39,53.71,47.6,-6.11,5861.5,5873.89,0.211379,-0.7112,-0.7594,-0.0482,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,4.7,0.05,37.66,38.06,0.4,53.07,62.34,9.27,5861.62,5874.02,0.211546,-0.7109,-0.7591,-0.0482,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,4.7,0.2,39.16,39.56,0.4,50.49,54.19,3.7,5863.64,5876.04,0.211473,-0.7055,-0.7537,-0.0482,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,0.1,4.7,0.5,42.19,42.59,0.4,45.55,46.66,1.11,5874.96,5887.44,0.212427,-0.7553,-0.7233,0.032,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,0.33,0.001,59.73,59.89,0.16,13.83,13.97,0.14,182800,182597,-0.11105,-0.4867,-0.4975,-0.0108,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,0.33,0.05,60.79,60.95,0.16,14.57,14.72,0.15,182830,182627,-0.111032,-0.485,-0.4959,-0.0109,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,0.33,0.2,63.98,64.15,0.17,16.99,17.17,0.18,183295,183089,-0.112387,-0.4592,-0.4702,-0.011,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,0.33,0.5,70.19,70.35,0.16,20.24,20.44,0.2,185980,185760,-0.118292,-0.4709,-0.4821,-0.0112,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,1,0.001,69.94,69.97,0.03,23.57,23.63,0.06,59692.4,59677.3,-0.0252964,-0.4189,-0.4213,-0.0024,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,1,0.05,71,71.02,0.02,25.96,26,0.04,59702.5,59687.4,-0.0252921,-0.4173,-0.4197,-0.0024,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,1,0.2,74.24,74.27,0.03,30.11,30.23,0.12,59862.9,59847.6,-0.0255584,-0.4405,-0.443,-0.0025,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,1,0.5,80.85,80.87,0.02,26.54,26.75,0.21,60795.9,60779.1,-0.0276334,-0.4403,-0.3964,0.0439,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,4.7,0.001,40.93,40.93,0,37.74,37.25,-0.49,16601,16602.9,0.0114451,-0.6933,-0.6919,0.0014,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,4.7,0.05,42.31,42.31,0,43.46,43.57,0.11,16604.1,16605.9,0.0108407,-0.6905,-0.6891,0.0014,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,4.7,0.2,46.6,46.61,0.01,35.36,35.84,0.48,16651.8,16653.6,0.0108096,-0.7238,-0.7224,0.0014,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,1,4.7,0.5,55.51,55.52,0.01,28.26,28.53,0.27,16925.5,16927.4,0.0112257,-0.6342,-0.6328,0.0014,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,0.33,0.001,40.89,41.29,0.4,7.38,7.55,0.17,372348,371455,-0.239829,-0.478,-0.5025,-0.0245,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,0.33,0.05,43.03,43.43,0.4,8.07,8.25,0.18,372588,371691,-0.240748,-0.4711,-0.4957,-0.0246,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,0.33,0.2,49.28,49.67,0.39,10.17,10.39,0.22,376379,375440,-0.249483,-0.4753,-0.5004,-0.0251,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,0.33,0.5,60.36,60.78,0.42,12.33,12.55,0.22,399738,398540,-0.299696,-0.4527,-0.4308,0.0219,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,1,0.001,60.23,60.3,0.07,17.05,17.19,0.14,131108,131033,-0.0572047,-0.4782,-0.484,-0.0058,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,1,0.05,62.54,62.61,0.07,19.16,19.34,0.18,131205,131129,-0.0579246,-0.4706,-0.4764,-0.0058,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,1,0.2,69.63,69.69,0.06,21.88,22.07,0.19,132768,132688,-0.0602555,-0.4554,-0.4613,-0.0059,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,1,0.5,84.11,84.18,0.07,17.99,18.12,0.13,142777,142665,-0.078444,-0.4051,-0.4117,-0.0066,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,4.7,0.001,42.85,42.85,0,30.79,30.79,0,36949.2,36952,0.00757797,-0.6508,-0.6501,0.0007,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,4.7,0.05,45.93,45.94,0.01,34.99,35.21,0.22,36985.1,36987.9,0.00757062,-0.6371,-0.6364,0.0007,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,4.7,0.2,55.68,55.69,0.01,26.92,27.11,0.19,37554.1,37556.7,0.00692335,-0.6375,-0.6369,0.0006,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,10,4.7,0.5,76.71,76.72,0.01,19.67,19.78,0.11,41202,41204.2,0.00533955,-0.5053,-0.505,0.0003,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,0.33,0.001,27.08,27.67,0.59,4.7,4.86,0.16,474039,472853,-0.25019,-0.5323,-0.5594,-0.0271,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,0.33,0.05,29.78,30.37,0.59,5.38,5.56,0.18,474483,473288,-0.251853,-0.5213,-0.5485,-0.0272,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,0.33,0.2,37.42,38.01,0.59,7.5,7.72,0.22,481592,480331,-0.26184,-0.5336,-0.5613,-0.0277,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,0.33,0.5,49.53,50.2,0.67,9.77,9.98,0.21,526119,524487,-0.310196,-0.4501,-0.4783,-0.0282,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,1,0.001,56.35,56.45,0.1,14.35,14.5,0.15,173392,173252,-0.0807419,-0.503,-0.4576,0.0454,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,1,0.05,59.4,59.5,0.1,16.46,16.65,0.19,173611,173470,-0.0812161,-0.4898,-0.498,-0.0082,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,1,0.2,68.63,68.73,0.1,19.34,19.53,0.19,177266,177109,-0.0885675,-0.4365,-0.445,-0.0085,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,1,0.5,86.97,87.08,0.11,15.51,15.62,0.11,203185,202893,-0.143711,-0.3391,-0.3497,-0.0106,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,4.7,0.001,45.52,45.53,0.01,28.04,28.09,0.05,47276,47277.4,0.00296133,-0.6337,-0.6336,0.0001,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,4.7,0.05,49.47,49.48,0.01,32.47,32.67,0.2,47353.8,47355.1,0.00274529,-0.6115,-0.6114,0.0001,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,4.7,0.2,62.05,62.06,0.01,24.46,24.61,0.15,48621.7,48622.5,0.00164536,-0.5995,-0.5995,0,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,25,4.7,0.5,89.93,89.94,0.01,17.18,17.28,0.1,57796.2,57792,-0.00726691,-0.4011,-0.4019,-0.0008,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,0.33,0.001,16.52,17.27,0.75,2.79,2.95,0.16,556434,555184,-0.224645,-0.5928,-0.6178,-0.025,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,0.33,0.05,19.68,20.42,0.74,3.47,3.64,0.17,557066,555805,-0.226365,-0.5782,-0.6034,-0.0252,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,0.33,0.2,28.35,29.11,0.76,5.56,5.77,0.21,567542,566216,-0.233639,-0.6128,-0.5719,0.0409,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,0.33,0.5,40.58,41.46,0.88,7.83,8.04,0.21,633025,631508,-0.239643,-0.542,-0.5049,0.0371,FAIL,FAIL,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,1,0.001,53.1,53.25,0.15,12.42,12.57,0.15,210822,210599,-0.105776,-0.5066,-0.4636,0.043,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,1,0.05,56.79,56.94,0.15,14.51,14.7,0.19,211205,210980,-0.106532,-0.4875,-0.4983,-0.0108,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,1,0.2,67.8,67.94,0.14,17.38,17.57,0.19,217833,217571,-0.120276,-0.4379,-0.4493,-0.0114,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,1,0.5,88.28,88.46,0.18,13.57,13.68,0.11,270936,270256,-0.250982,-0.2884,-0.3041,-0.0157,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,4.7,0.001,47.72,47.74,0.02,26.08,26.16,0.08,55888.9,55887.8,-0.00196819,-0.6061,-0.6066,-0.0005,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,4.7,0.05,52.4,52.41,0.01,30.52,30.71,0.19,56019.6,56018.4,-0.00214211,-0.5758,-0.5763,-0.0005,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,4.7,0.2,67.36,67.38,0.02,22.53,22.66,0.13,58223.9,58221.4,-0.00429377,-0.542,-0.5427,-0.0007,PASS,PASS,PASS,PASS
fs_125c_2.97v,fs,125,2.97,50,4.7,0.5,101.46,101.47,0.01,15.25,15.33,0.08,76981.3,76957.8,-0.0305269,-0.3051,-0.2758,0.0293,PASS,PASS,PASS,PASS
fs_125c_3.30v,fs,125,3.3,0,0.33,0.001,19.99,19.99,0,52.9,61.43,8.53,2043.45,2043.45,0,-0.8302,-0.8301,0.0001,FAIL,FAIL,PASS,PASS
fs_125c_3.30v,fs,125,3.3,0,0.33,0.05,20,20,0,52.89,62.41,9.52,2043.45,2043.45,0,-0.8302,-0.8301,0.0001,FAIL,FAIL,PASS,PASS
fs_125c_3.30v,fs,125,3.3,0,0.33,0.2,20.03,20.04,0.01,52.89,66.25,13.36,2043.45,2043.45,0,-0.8302,-0.8301,0.0001,FAIL,FAIL,PASS,PASS
fs_125c_3.30v,fs,125,3.3,0,0.33,0.5,20.11,20.11,0,52.88,77.97,25.09,2043.45,2043.45,0,-0.8302,-0.8301,0.0001,FAIL,FAIL,PASS,PASS
fs_125c_3.30v,fs,125,3.3,0,1,0.001,11.66,11.66,0,52.89,70.89,18,1149.17,1149.16,-0.000870193,-0.8656,-0.8657,-0.0001,FAIL,FAIL,PASS,PASS
fs_125c_3.30v,fs,125,3.3,0,1,0.05,11.68,11.68,0,52.88,74.29,21.41,1149.17,1149.16,-0.000870193,-0.8656,-0.8657,-0.0001,FAIL,FAIL,PASS,PASS
fs_125c_3.30v,fs,125,3.3,0,1,0.2,11.74,11.75,0.01,52.88,77.85,24.97,1149.17,1149.16,-0.000870193,-0.8656,-0.8657,-0.0001,FAIL,FAIL,PASS,PASS
fs_125c_3.30v,fs,125,3.3,0,1,0.5,11.87,11.87,0,52.86,77.93,25.07,1149.17,1149.17,0,-0.8656,-0.8656,0,FAIL,FAIL,PASS,PASS
fs_125c_3.30v,fs,125,3.3,0,4.7,0.001,5.63,5.63,0,52.88,83.32,30.44,525.718,525.715,-0.000570648,-0.8659,-0.866,-0.0001,FAIL,FAIL,PASS,PASS
fs_125c_3.30v,fs,125,3.3,0,4.7,0.05,5.67,5.68,0.01,52.88,77.79,24.91,525.718,525.715,-0.000570648,-0.8659,-0.866,-0.0001,FAIL,FAIL,PASS,PASS
