corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result
fs_-40c_3.30v,fs,-40,3.3,0,0.33,0.5,1.80243,90.18,72370.8,52.20,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,0,1,0.001,1.80243,90.18,30031,69.48,2.45786e+06,67.40,PASS
fs_-40c_3.30v,fs,-40,3.3,0,1,0.05,1.80243,90.18,30032.2,70.01,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,0,1,0.2,1.80243,90.18,30049.8,71.62,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,0,1,0.5,1.80243,90.18,30148.7,74.81,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,0,4.7,0.001,1.80243,90.18,6798.56,85.17,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,0,4.7,0.05,1.80243,90.18,6798.89,85.73,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,0,4.7,0.2,1.80243,90.18,6803.97,87.45,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,0,4.7,0.5,1.80243,90.18,6832.55,90.89,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,0.1,0.33,0.001,1.80234,96.1,316777,12.43,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,0.1,0.33,0.05,1.80234,96.1,316863,14.27,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,0.1,0.33,0.2,1.80234,96.1,318193,19.85,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,0.1,0.33,0.5,1.80234,96.1,325680,30.72,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,0.1,1,0.001,1.80234,96.1,177716,21.45,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,0.1,1,0.05,1.80234,96.1,177863,24.57,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,0.1,1,0.2,1.80234,96.1,180089,33.88,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,0.1,1,0.5,1.80234,96.1,193184,51.06,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,0.1,4.7,0.001,1.80234,96.1,72039.2,44.12,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,0.1,4.7,0.05,1.80234,96.1,72304.5,49.99,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,0.1,4.7,0.2,1.80234,96.1,76547.1,66.59,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,0.1,4.7,0.5,1.80234,96.1,105671,90.69,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,1,0.33,0.001,1.80225,96.54,811276,4.75,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,1,0.33,0.05,1.80225,96.54,812665,9.46,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,1,0.33,0.2,1.80225,96.54,834219,23.60,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,1,0.33,0.5,1.80225,96.54,964496,48.90,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,1,1,0.001,1.80225,96.54,464528,8.16,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,1,1,0.05,1.80225,96.54,467012,16.30,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,1,1,0.2,1.80225,96.54,505887,39.79,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,1,1,0.5,1.80225,96.54,741104,71.77,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,1,4.7,0.001,1.80225,96.54,210458,17.51,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,1,4.7,0.05,1.80225,96.54,215844,34.42,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,1,4.7,0.2,1.80225,96.54,305937,73.01,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,1,4.7,0.5,1.80225,96.54,683739,89.75,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,10,0.33,0.001,1.80208,94.65,1.58188e+06,2.62,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,10,0.33,0.05,1.80208,94.65,1.59222e+06,11.79,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,10,0.33,0.2,1.80208,94.65,1.7584e+06,38.28,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,10,0.33,0.5,1.80208,94.65,2.73776e+06,71.98,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,10,1,0.001,1.80208,94.65,908062,4.35,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,10,1,0.05,1.80208,94.65,926658,20.17,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,10,1,0.2,1.80208,94.65,1.23248e+06,60.10,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,10,1,0.5,1.80208,94.65,2.60155e+06,84.41,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,10,4.7,0.001,1.80208,94.65,417026,9.24,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,10,4.7,0.05,1.80208,94.65,458626,41.87,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,10,4.7,0.2,1.80208,94.65,1.04793e+06,84.23,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,10,4.7,0.5,1.80208,94.65,2.58333e+06,89.87,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,25,0.33,0.001,1.80194,92.59,1.90658e+06,2.31,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,25,0.33,0.05,1.80194,92.59,1.92484e+06,13.34,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,25,0.33,0.2,1.80194,92.59,2.21977e+06,44.40,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,25,0.33,0.5,1.80194,92.59,3.8556e+06,76.96,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,25,1,0.001,1.80194,92.59,1.09471e+06,3.74,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,25,1,0.05,1.80194,92.59,1.12738e+06,22.75,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,25,1,0.2,1.80194,92.59,1.6652e+06,66.65,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,25,1,0.5,1.80194,92.59,3.75364e+06,86.11,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,25,4.7,0.001,1.80194,92.59,503538,7.87,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,25,4.7,0.05,1.80194,92.59,577486,46.57,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,25,4.7,0.2,1.80194,92.59,1.51157e+06,85.95,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,25,4.7,0.5,1.80194,92.59,3.74095e+06,89.89,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,50,0.33,0.001,1.80176,90.24,2.15646e+06,2.16,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,50,0.33,0.05,1.80176,90.24,2.18193e+06,14.63,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,50,0.33,0.2,1.80176,90.24,2.61234e+06,48.85,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,50,0.33,0.5,1.80176,90.24,4.86006e+06,79.60,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,50,1,0.001,1.80176,90.24,1.23833e+06,3.42,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,50,1,0.05,1.80176,90.24,1.28535e+06,24.85,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,50,1,0.2,1.80176,90.24,2.05792e+06,70.63,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,50,1,0.5,1.80176,90.24,4.7767e+06,86.94,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,50,4.7,0.001,1.80176,90.24,569926,7.13,,inf,FAIL
fs_-40c_3.30v,fs,-40,3.3,50,4.7,0.05,1.80176,90.24,678194,50.21,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,50,4.7,0.2,1.80176,90.24,1.92653e+06,86.79,,inf,PASS
fs_-40c_3.30v,fs,-40,3.3,50,4.7,0.5,1.80176,90.24,4.76684e+06,89.91,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0,0.33,0.001,1.80275,90.27,72398.5,48.04,2.16534e+06,55.52,PASS
fs_-40c_3.63v,fs,-40,3.63,0,0.33,0.05,1.80275,90.27,72399.9,48.46,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0,0.33,0.2,1.80275,90.27,72420.6,49.74,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0,0.33,0.5,1.80275,90.27,72540.1,52.28,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0,1,0.001,1.80275,90.27,30078.8,69.54,2.49149e+06,67.58,PASS
fs_-40c_3.63v,fs,-40,3.63,0,1,0.05,1.80275,90.27,30080,70.07,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0,1,0.2,1.80275,90.27,30097.6,71.68,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0,1,0.5,1.80275,90.27,30197,74.87,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0,4.7,0.001,1.80275,90.26,6807.02,85.18,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0,4.7,0.05,1.80275,90.26,6807.35,85.75,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0,4.7,0.2,1.80275,90.26,6812.44,87.47,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0,4.7,0.5,1.80275,90.26,6841.09,90.92,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0.1,0.33,0.001,1.80266,96.26,317374,12.46,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,0.1,0.33,0.05,1.80266,96.26,317460,14.30,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,0.1,0.33,0.2,1.80266,96.26,318795,19.90,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,0.1,0.33,0.5,1.80266,96.26,326312,30.78,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,0.1,1,0.001,1.80266,96.26,178025,21.50,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,0.1,1,0.05,1.80266,96.26,178172,24.62,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,0.1,1,0.2,1.80266,96.26,180406,33.94,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,0.1,1,0.5,1.80266,96.26,193585,51.15,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0.1,4.7,0.001,1.80266,96.26,72121.5,44.21,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,0.1,4.7,0.05,1.80266,96.26,72387.8,50.08,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0.1,4.7,0.2,1.80266,96.26,76652.9,66.70,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,0.1,4.7,0.5,1.80266,96.26,105944,90.80,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,1,0.33,0.001,1.80257,96.77,813782,4.75,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,1,0.33,0.05,1.80257,96.77,815181,9.47,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,1,0.33,0.2,1.80257,96.77,837002,23.66,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,1,0.33,0.5,1.80257,96.77,968550,49.01,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,1,1,0.001,1.80257,96.77,465967,8.17,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,1,1,0.05,1.80257,96.77,468468,16.33,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,1,1,0.2,1.80257,96.77,507743,39.88,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,1,1,0.5,1.80257,96.77,745085,71.87,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,1,4.7,0.001,1.80257,96.77,211111,17.52,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,1,4.7,0.05,1.80257,96.77,216531,34.48,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,1,4.7,0.2,1.80257,96.77,307502,73.12,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,1,4.7,0.5,1.80257,96.77,687901,89.77,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,10,0.33,0.001,1.8024,95.18,1.59285e+06,2.61,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,10,0.33,0.05,1.8024,95.18,1.6035e+06,11.84,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,10,0.33,0.2,1.8024,95.18,1.77324e+06,38.49,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,10,0.33,0.5,1.8024,95.18,2.77215e+06,72.19,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,10,1,0.001,1.8024,95.18,914271,4.34,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,10,1,0.05,1.8024,95.18,933323,20.27,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,10,1,0.2,1.8024,95.18,1.24556e+06,60.36,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,10,1,0.5,1.8024,95.18,2.6369e+06,84.49,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,10,4.7,0.001,1.8024,95.18,419956,9.22,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,10,4.7,0.05,1.8024,95.18,462467,42.06,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,10,4.7,0.2,1.8024,95.18,1.06234e+06,84.32,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,10,4.7,0.5,1.8024,95.18,2.61888e+06,89.88,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,25,0.33,0.001,1.80226,93.41,1.9233e+06,2.29,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,25,0.33,0.05,1.80226,93.41,1.94192e+06,13.43,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,25,0.33,0.2,1.80226,93.41,2.24495e+06,44.71,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,25,0.33,0.5,1.80226,93.41,3.91992e+06,77.17,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,25,1,0.001,1.80226,93.41,1.10425e+06,3.73,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,25,1,0.05,1.80226,93.41,1.13758e+06,22.90,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,25,1,0.2,1.80226,93.41,1.69008e+06,66.95,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,25,1,0.5,1.80226,93.41,3.81893e+06,86.18,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,25,4.7,0.001,1.80226,93.41,507943,7.86,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,25,4.7,0.05,1.80226,93.41,583949,46.85,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,25,4.7,0.2,1.80226,93.41,1.53795e+06,86.03,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,25,4.7,0.5,1.80226,93.41,3.8061e+06,89.90,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,50,0.33,0.001,1.80208,91.39,2.17982e+06,2.14,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,50,0.33,0.05,1.80208,91.39,2.20683e+06,14.74,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,50,0.33,0.2,1.80208,91.39,2.65244e+06,49.26,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,50,0.33,0.5,1.80208,91.39,4.96664e+06,79.81,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,50,1,0.001,1.80208,91.39,1.25178e+06,3.41,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,50,1,0.05,1.80208,91.39,1.30054e+06,25.07,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,50,1,0.2,1.80208,91.39,2.09836e+06,70.98,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,50,1,0.5,1.80208,91.39,4.88634e+06,87.01,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,50,4.7,0.001,1.80208,91.39,576108,7.12,,inf,FAIL
fs_-40c_3.63v,fs,-40,3.63,50,4.7,0.05,1.80208,91.39,688089,50.60,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,50,4.7,0.2,1.80208,91.39,1.96939e+06,86.88,,inf,PASS
fs_-40c_3.63v,fs,-40,3.63,50,4.7,0.5,1.80208,91.39,4.87645e+06,89.91,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0,0.33,0.001,1.80223,88.77,61687.6,54.16,2.08941e+06,56.53,PASS
fs_27c_2.97v,fs,27,2.97,0,0.33,0.05,1.80223,88.77,61688.5,54.52,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0,0.33,0.2,1.80223,88.77,61702.5,55.61,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0,0.33,0.5,1.80223,88.77,61781.4,57.77,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0,1,0.001,1.80223,88.77,24149.6,74.22,2.35887e+06,68.26,PASS
fs_27c_2.97v,fs,27,2.97,0,1,0.05,1.80223,88.77,24150.2,74.65,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0,1,0.2,1.80223,88.77,24160.1,75.95,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0,1,0.5,1.80223,88.77,24215.3,78.52,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0,4.7,0.001,1.80223,88.76,5329.32,86.44,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0,4.7,0.05,1.80223,88.76,5329.48,86.88,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0,4.7,0.2,1.80223,88.76,5331.97,88.23,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0,4.7,0.5,1.80223,88.76,5345.93,90.93,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0.1,0.33,0.001,1.80212,95.43,288193,14.26,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,0.1,0.33,0.05,1.80212,95.43,288255,15.94,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,0.1,0.33,0.2,1.80212,95.43,289259,21.02,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,0.1,0.33,0.5,1.80212,95.43,294953,30.92,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,0.1,1,0.001,1.80212,95.43,160435,24.56,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,0.1,1,0.05,1.80212,95.43,160546,27.37,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,0.1,1,0.2,1.80212,95.43,162234,35.78,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,0.1,1,0.5,1.80212,95.43,172003,51.40,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0.1,4.7,0.001,1.80212,95.43,62551.1,49.55,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0.1,4.7,0.05,1.80212,95.43,62736.7,54.65,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0.1,4.7,0.2,1.80212,95.43,65679.7,69.25,,inf,PASS
fs_27c_2.97v,fs,27,2.97,0.1,4.7,0.5,1.80212,95.43,86176.2,92.13,,inf,PASS
fs_27c_2.97v,fs,27,2.97,1,0.33,0.001,1.80201,95.88,744068,5.25,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,1,0.33,0.05,1.80201,95.88,745133,9.57,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,1,0.33,0.2,1.80201,95.88,761739,22.56,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,1,0.33,0.5,1.80201,95.88,861450,46.21,,inf,PASS
fs_27c_2.97v,fs,27,2.97,1,1,0.001,1.80201,95.88,425729,9.03,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,1,1,0.05,1.80201,95.88,427636,16.49,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,1,1,0.2,1.80201,95.88,457367,38.16,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,1,1,0.5,1.80201,95.88,639442,69.45,,inf,PASS
fs_27c_2.97v,fs,27,2.97,1,4.7,0.001,1.80201,95.88,192064,19.36,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,1,4.7,0.05,1.80201,95.88,196196,34.82,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,1,4.7,0.2,1.80201,95.88,265161,71.46,,inf,PASS
fs_27c_2.97v,fs,27,2.97,1,4.7,0.5,1.80201,95.88,575515,89.84,,inf,PASS
fs_27c_2.97v,fs,27,2.97,10,0.33,0.001,1.80181,93.45,1.4739e+06,2.77,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,10,0.33,0.05,1.80181,93.45,1.48218e+06,11.32,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,10,0.33,0.2,1.80181,93.45,1.61561e+06,36.18,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,10,0.33,0.5,1.80181,93.45,2.41396e+06,69.79,,inf,PASS
fs_27c_2.97v,fs,27,2.97,10,1,0.001,1.80181,93.45,845924,4.61,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,10,1,0.05,1.80181,93.45,860776,19.36,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,10,1,0.2,1.80181,93.45,1.1065e+06,57.56,,inf,PASS
fs_27c_2.97v,fs,27,2.97,10,1,0.5,1.80181,93.45,2.26375e+06,83.59,,inf,PASS
fs_27c_2.97v,fs,27,2.97,10,4.7,0.001,1.80181,93.45,388272,9.80,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,10,4.7,0.05,1.80181,93.45,421681,40.33,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,10,4.7,0.2,1.80181,93.45,912760,83.40,,inf,PASS
fs_27c_2.97v,fs,27,2.97,10,4.7,0.5,1.80181,93.45,2.24284e+06,89.85,,inf,PASS
fs_27c_2.97v,fs,27,2.97,25,0.33,0.001,1.80164,90.79,1.77484e+06,2.42,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,25,0.33,0.05,1.80164,90.79,1.7892e+06,12.70,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,25,0.33,0.2,1.80164,90.79,2.02512e+06,41.95,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,25,0.33,0.5,1.80164,90.79,3.37124e+06,75.17,,inf,PASS
fs_27c_2.97v,fs,27,2.97,25,1,0.001,1.80164,90.79,1.01896e+06,3.94,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,25,1,0.05,1.80164,90.79,1.04478e+06,21.65,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,25,1,0.2,1.80164,90.79,1.47842e+06,64.15,,inf,PASS
fs_27c_2.97v,fs,27,2.97,25,1,0.5,1.80164,90.79,3.2565e+06,85.52,,inf,PASS
fs_27c_2.97v,fs,27,2.97,25,4.7,0.001,1.80164,90.79,468472,8.29,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,25,4.7,0.05,1.80164,90.79,527623,44.58,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,25,4.7,0.2,1.80164,90.79,1.31196e+06,85.32,,inf,PASS
fs_27c_2.97v,fs,27,2.97,25,4.7,0.5,1.80164,90.79,3.24182e+06,89.87,,inf,PASS
fs_27c_2.97v,fs,27,2.97,50,0.33,0.001,1.80144,87.68,2.00363e+06,2.27,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,50,0.33,0.05,1.80144,87.68,2.02454e+06,13.86,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,50,0.33,0.2,1.80144,87.68,2.3671e+06,46.18,,inf,PASS
fs_27c_2.97v,fs,27,2.97,50,0.33,0.5,1.80144,87.68,4.22464e+06,78.08,,inf,PASS
fs_27c_2.97v,fs,27,2.97,50,1,0.001,1.80144,87.68,1.15043e+06,3.60,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,50,1,0.05,1.80144,87.68,1.18816e+06,23.55,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,50,1,0.2,1.80144,87.68,1.81045e+06,68.28,,inf,PASS
fs_27c_2.97v,fs,27,2.97,50,1,0.5,1.80144,87.68,4.13062e+06,86.46,,inf,PASS
fs_27c_2.97v,fs,27,2.97,50,4.7,0.001,1.80144,87.68,529385,7.50,,inf,FAIL
fs_27c_2.97v,fs,27,2.97,50,4.7,0.05,1.80144,87.68,615637,47.95,,inf,PASS
fs_27c_2.97v,fs,27,2.97,50,4.7,0.2,1.80144,87.68,1.66573e+06,86.29,,inf,PASS
fs_27c_2.97v,fs,27,2.97,50,4.7,0.5,1.80144,87.68,4.11913e+06,89.89,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0,0.33,0.001,1.80255,88.89,61831,54.25,2.12081e+06,56.73,PASS
fs_27c_3.30v,fs,27,3.3,0,0.33,0.05,1.80255,88.89,61831.9,54.61,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0,0.33,0.2,1.80255,88.89,61846,55.71,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0,0.33,0.5,1.80255,88.89,61925.4,57.88,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0,1,0.001,1.80255,88.88,24185.2,74.29,2.40107e+06,68.51,PASS
fs_27c_3.30v,fs,27,3.3,0,1,0.05,1.80255,88.88,24185.8,74.72,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0,1,0.2,1.80255,88.88,24195.7,76.02,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0,1,0.5,1.80255,88.88,24251.2,78.60,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0,4.7,0.001,1.80255,88.87,5335.5,86.46,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0,4.7,0.05,1.80255,88.87,5335.66,86.90,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0,4.7,0.2,1.80255,88.87,5338.15,88.25,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0,4.7,0.5,1.80255,88.87,5352.14,90.96,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0.1,0.33,0.001,1.80244,95.68,289087,14.31,,inf,FAIL
fs_27c_3.30v,fs,27,3.3,0.1,0.33,0.05,1.80244,95.68,289153,15.99,,inf,FAIL
fs_27c_3.30v,fs,27,3.3,0.1,0.33,0.2,1.80244,95.68,290170,21.09,,inf,FAIL
fs_27c_3.30v,fs,27,3.3,0.1,0.33,0.5,1.80244,95.68,295902,31.01,,inf,FAIL
fs_27c_3.30v,fs,27,3.3,0.1,1,0.001,1.80244,95.68,160899,24.63,,inf,FAIL
fs_27c_3.30v,fs,27,3.3,0.1,1,0.05,1.80244,95.68,161011,27.45,,inf,FAIL
fs_27c_3.30v,fs,27,3.3,0.1,1,0.2,1.80244,95.68,162710,35.89,,inf,FAIL
fs_27c_3.30v,fs,27,3.3,0.1,1,0.5,1.80244,95.68,172564,51.54,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0.1,4.7,0.001,1.80244,95.68,62666.3,49.68,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0.1,4.7,0.05,1.80244,95.68,62853,54.78,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0.1,4.7,0.2,1.80244,95.68,65817.6,69.42,,inf,PASS
fs_27c_3.30v,fs,27,3.3,0.1,4.7,0.5,1.80244,95.68,86500.2,92.31,,inf,PASS
fs_27c_3.30v,fs,27,3.3,1,0.33,0.001,1.80233,96.24,747490,5.25,,inf,FAIL
fs_27c_3.30v,fs,27,3.3,1,0.33,0.05,1.80233,96.24,748567,9.59,,inf,FAIL
fs_27c_3.30v,fs,27,3.3,1,0.33,0.2,1.80233,96.24,765506,22.65,,inf,FAIL
