corner_id,corner,temp_c,vin_v,cout,esr_ohm,rload_ohm,t_v04,t_v14,t_startup,vout_max_en,vout_settled,icap_peak_ma,isup_peak_ma,dvout_max,dvout_min,ssr_end,hg_end,vout_pp_late,vout_off_tran,pg_off_tran,ssr_off_tran,hg_off_tran,slope_vpms,t_startup_ms
sf_125c_2.97v_1u_0.1_36,sf,125,2.97,1u,0.1,36,0.000343255,0.000841455,0.00100601,1.79875,1.79875,60.2944,61.3776,44.225,-2.29503,2.00869,2.97,1.15697e-07,3.26498e-06,2.97,9.11914e-09,2.23808e-06,2.00723,1.00601
sf_125c_3.30v_1u_0.1_36,sf,125,3.30,1u,0.1,36,0.000515954,0.00102246,0.00119589,1.7832,1.7832,5.97319,49.6074,5.11049,-0.00015243,2.08859,3.3,3.82967e-09,3.66203e-06,3.30002,-1.30787e-07,2.90307e-06,1.97431,1.19589
sf_27c_2.97v_1u_0.1_36,sf,27,2.97,1u,0.1,36,0.000318475,0.000845034,0.00100451,1.79938,1.79938,169.486,171.238,156.164,-24.2994,2.11132,2.97,3.59096e-07,2.35444e-09,2.97003,3.11269e-08,5.65439e-06,1.89912,1.00451
sf_27c_3.30v_1u_0.1_36,sf,27,3.30,1u,0.1,36,0.000494899,0.00104247,0.00121312,1.79931,1.79931,5.41579,50.0137,4.74569,-0.000129562,2.19209,3.3,4.39617e-08,1.68962e-08,3.29998,-5.15899e-08,4.90216e-06,1.82625,1.21312
sf_27c_3.63v_1u_0.1_36,sf,27,3.63,1u,0.1,36,0.000710543,0.00125875,0.00143098,1.79519,1.79519,5.75355,49.9399,5.21891,-0.00166108,2.26873,3.63,2.35674e-09,3.12331e-08,3.62997,8.32901e-08,6.0965e-06,1.82413,1.43098
ss_-40c_2.97v_0.33u_0.001_36,ss,-40,2.97,0.33u,0.001,36,0.000367004,0.00110289,0.00127707,2.36771,1.72575,159.454,208.114,414.454,-193.195,2.34765,2.96887,0.691127,1.21459e-09,2.97002,-3.6415e-08,9.717e-06,1.35891,1.27707
ss_-40c_2.97v_0.33u_0.5_36,ss,-40,2.97,0.33u,0.5,36,0.000367005,0.00110289,0.00127707,1.79948,1.79948,108.701,113.762,351.632,-219.117,2.34765,2.97,2.58573e-06,-3.48928e-08,2.97004,-3.3952e-08,1.68099e-05,1.35891,1.27707
ss_-40c_2.97v_1u_0.1_1e9,ss,-40,2.97,1u,0.1,1e9,0.000366869,0.0011028,0.00127697,1.80102,1.79949,156.826,156.854,167.721,-41.4904,2.34765,2.97,3.27379e-06,1.79768,2.97001,-1.42023e-09,8.31615e-06,1.35882,1.27697
ss_-40c_2.97v_1u_0.1_36,ss,-40,2.97,1u,0.1,36,0.000367,0.00110289,0.00127707,1.79948,1.79948,161.46,164.238,171.102,-97.9077,2.34765,2.97,1.37362e-06,-7.64897e-09,2.97005,-9.82601e-08,1.58903e-05,1.3589,1.27707
ss_-40c_2.97v_4.7u_0.001_36,ss,-40,2.97,4.7u,0.001,36,0.000366979,0.00110288,0.00127705,1.79959,1.79948,177.858,178.775,37.2081,-1.08463,2.34765,2.97,4.48334e-09,0.00882636,2.96999,-2.60447e-10,7.17414e-06,1.35888,1.27705
ss_-40c_2.97v_4.7u_0.5_36,ss,-40,2.97,4.7u,0.5,36,0.000366982,0.00110288,0.00127705,1.79974,1.79948,181.101,184.492,307.634,-1572.59,2.34765,2.97,7.33946e-06,0.00936515,2.96995,1.3216e-07,1.48765e-05,1.35888,1.27705
ss_-40c_3.30v_1u_0.1_36,ss,-40,3.30,1u,0.1,36,0.000417017,0.00114425,0.00135469,1.79946,1.79946,115.084,116.91,126.107,-28.8795,2.43766,3.3,1.92946e-06,9.80936e-09,3.29997,1.16469e-08,1.59037e-05,1.37508,1.35469
ss_-40c_3.63v_0.33u_0.001_36,ss,-40,3.63,0.33u,0.001,36,0.00054834,0.00135513,0.00163396,2.7245,1.80021,299.174,353.031,813.523,-224.131,2.52275,3.62987,1.10246,8.73823e-09,3.62999,-1.48171e-08,1.67161e-06,1.23948,1.63396
ss_-40c_3.63v_0.33u_0.5_36,ss,-40,3.63,0.33u,0.5,36,0.00054834,0.00135513,0.00163396,1.79939,1.79939,1.38966,50.0008,4.01328,-0.000407423,2.52275,3.63,2.41996e-07,-4.14521e-08,3.63005,3.27885e-09,1.81155e-05,1.23948,1.63396
ss_-40c_3.63v_1u_0.1_1e9,ss,-40,3.63,1u,0.1,1e9,0.000548233,0.00135505,0.00163371,1.7996,1.7994,3.68746,3.72608,3.47174,-0.00106665,2.52275,3.63,6.72941e-08,1.7976,3.62998,1.07554e-08,9.32753e-06,1.23944,1.63371
ss_-40c_3.63v_1u_0.1_36,ss,-40,3.63,1u,0.1,36,0.000548337,0.00135513,0.00163395,1.79939,1.79939,3.33327,50.0039,3.27842,-0.000134303,2.52275,3.63,5.14049e-08,9.02369e-09,3.63,1.20416e-08,1.61014e-05,1.23948,1.63395
ss_-40c_3.63v_4.7u_0.001_36,ss,-40,3.63,4.7u,0.001,36,0.000548323,0.00135512,0.00163388,1.79939,1.79939,22.3812,51.6581,4.68665,-5.35049e-07,2.52275,3.63,1.34434e-09,0.00882547,3.63005,1.40997e-08,1.92803e-05,1.23947,1.63388
ss_-40c_3.63v_4.7u_0.5_36,ss,-40,3.63,4.7u,0.5,36,0.000548323,0.00135512,0.00163388,1.79939,1.79939,16.8759,51.7003,3.87539,-4.34057e-06,2.52275,3.63,1.99561e-09,0.00936019,3.63002,9.58132e-09,9.29109e-06,1.23947,1.63388
ss_125c_2.97v_0.33u_0.001_36,ss,125,2.97,0.33u,0.001,36,0.00015943,0.000895084,0.00107473,1.79923,1.79923,91.5862,95.9036,205.759,-35.9783,2.17711,2.97,7.99029e-09,4.83165e-08,2.96998,1.72336e-08,3.48597e-06,1.35933,1.07473
ss_125c_2.97v_0.33u_0.5_36,ss,125,2.97,0.33u,0.5,36,0.000299424,0.000895085,0.00107473,1.79923,1.79923,68.567,74.3238,149.362,-30.8788,2.17711,2.97,1.3618e-06,5.0357e-08,2.97,8.70577e-08,2.15304e-06,1.67881,1.07473
ss_125c_2.97v_1u_0.1_1e9,ss,125,2.97,1u,0.1,1e9,0.000299213,0.000894933,0.00107403,1.7997,1.79924,148.562,148.594,156.049,-23.1303,2.17711,2.97,9.59165e-06,1.79744,2.97,6.98106e-10,1.28078e-06,1.67864,1.07403
ss_125c_2.97v_1u_0.1_36,ss,125,2.97,1u,0.1,36,0.000299416,0.000895082,0.00107469,1.79923,1.79923,125.307,130.274,116.588,-4.16025,2.17711,2.97,2.83641e-07,4.85695e-08,2.97,1.40992e-08,3.05214e-06,1.67879,1.07469
ss_125c_2.97v_4.7u_0.001_36,ss,125,2.97,4.7u,0.001,36,0.000299386,0.00089507,0.00107449,1.79923,1.79923,184.16,188.473,39.06,-1.41122,2.17711,2.97,5.86703e-08,0.00882365,2.96999,5.90126e-09,2.62919e-06,1.67874,1.07449
ss_125c_2.97v_4.7u_0.5_36,ss,125,2.97,4.7u,0.5,36,0.000299385,0.000895067,0.00107448,1.79924,1.79923,184.558,188.983,261.672,-883.921,2.17711,2.97,1.22355e-05,0.00935935,2.97002,-4.15423e-08,4.33204e-06,1.67875,1.07448
ss_125c_3.30v_1u_0.1_36,ss,125,3.30,1u,0.1,36,0.000369102,0.00103573,0.0012886,1.79919,1.79919,96.9902,99.8191,69.7732,-3.27904,2.26496,3.3,3.43296e-08,5.61655e-08,3.29999,3.00897e-08,4.00622e-06,1.50009,1.2886
ss_125c_3.63v_0.33u_0.001_36,ss,125,3.63,0.33u,0.001,36,0.000569403,0.00126768,0.00153778,1.79904,1.79904,1.55946,49.9905,4.53424,-0.000130327,2.34843,3.63,4.49792e-09,6.64232e-08,3.63,-5.29514e-09,1.37725e-06,1.4321,1.53778
ss_125c_3.63v_0.33u_0.5_36,ss,125,3.63,0.33u,0.5,36,0.000569403,0.00126768,0.00153778,1.79904,1.79904,1.48624,49.9905,4.3904,-0.000825484,2.34843,3.63,2.16549e-09,7.34198e-08,3.62999,6.83618e-08,3.35486e-06,1.4321,1.53778
ss_125c_3.63v_1u_0.1_1e9,ss,125,3.63,1u,0.1,1e9,0.00056923,0.00126756,0.00153724,1.79938,1.79904,4.15391,4.19329,3.83405,-0.000979013,2.34843,3.63,3.23578e-06,1.79724,3.63001,7.3759e-08,1.20602e-06,1.43199,1.53724
ss_125c_3.63v_1u_0.1_36,ss,125,3.63,1u,0.1,36,0.000569396,0.00126768,0.00153776,1.79904,1.79904,3.86071,49.9908,3.62625,-0.000114267,2.34843,3.63,5.2341e-08,6.52517e-08,3.63001,1.20845e-07,2.23012e-06,1.43208,1.53776
ss_125c_3.63v_4.7u_0.001_36,ss,125,3.63,4.7u,0.001,36,0.00056937,0.00126767,0.00153764,1.79904,1.79904,26.9624,51.3599,5.68968,-6.38436e-07,2.34843,3.63,3.10592e-09,0.00882034,3.63,-2.43051e-08,1.73044e-06,1.43205,1.53764
ss_125c_3.63v_4.7u_0.5_36,ss,125,3.63,4.7u,0.5,36,0.00056937,0.00126767,0.00153764,1.79904,1.79904,20.9426,51.4019,4.71521,-0.00085927,2.34843,3.63,5.27856e-10,0.00935583,3.63001,-3.39614e-08,1.7884e-06,1.43205,1.53764
ss_27c_2.97v_1u_0.1_36,ss,27,2.97,1u,0.1,36,0.000329886,0.000993898,0.00114408,1.79939,1.79939,148.896,151.383,84.212,-7.7071,2.2787,2.97,3.33911e-07,-3.39942e-09,2.97003,-1.07376e-08,1.00569e-05,1.506,1.14408
ss_27c_3.30v_1u_0.1_36,ss,27,3.30,1u,0.1,36,0.00037579,0.00106096,0.00129586,1.79936,1.79936,128.465,130.459,143.769,-82.0556,2.36777,3.3,1.93435e-06,6.73859e-09,3.29998,6.45288e-08,1.20311e-05,1.45949,1.29586
ss_27c_3.63v_1u_0.1_36,ss,27,3.63,1u,0.1,36,0.000544008,0.00129546,0.00156677,1.79928,1.79928,3.65948,49.998,3.43076,-0.000117307,2.45215,3.63,8.45725e-10,2.62645e-09,3.63003,1.76287e-08,1.42608e-05,1.33076,1.56677
tt_-40c_2.97v_0.33u_0.001_36,tt,-40,2.97,0.33u,0.001,36,0.000326199,0.000852883,0.000959313,1.79947,1.79947,80.4513,83.6092,240.488,-25.7884,2.25312,2.97,3.34385e-09,1.73834e-09,2.97002,-1.31733e-08,6.00191e-06,1.89867,0.959313
tt_-40c_2.97v_0.33u_0.5_36,tt,-40,2.97,0.33u,0.5,36,0.000326204,0.000852881,0.000959316,1.79948,1.79946,129.357,138.017,354.231,-467.448,2.25312,2.97,1.97538e-05,1.54099e-08,2.96999,6.22635e-09,1.12001e-05,1.8987,0.959316
tt_-40c_2.97v_1u_0.1_1e9,tt,-40,2.97,1u,0.1,1e9,0.000326105,0.00085282,0.000959101,1.79984,1.79947,131.96,131.993,155.094,-87.6282,2.25312,2.97,2.62693e-06,1.79768,2.97001,5.68082e-09,5.65339e-06,1.89856,0.959101
tt_-40c_2.97v_1u_0.1_36,tt,-40,2.97,1u,0.1,36,0.000326197,0.000852883,0.000959295,1.79947,1.79947,216.387,218.848,197.372,-243.681,2.25312,2.97,4.64284e-06,-1.57624e-09,2.97002,1.56952e-08,1.151e-05,1.89866,0.959295
tt_-40c_2.97v_4.7u_0.001_36,tt,-40,2.97,4.7u,0.001,36,0.000326178,0.000852876,0.000959188,1.79947,1.79947,255.804,257.545,53.854,-0.756075,2.25312,2.97,1.90033e-08,0.0088246,2.97002,2.39085e-08,6.10175e-06,1.89862,0.959188
tt_-40c_2.97v_4.7u_0.5_36,tt,-40,2.97,4.7u,0.5,36,0.000326168,0.000852881,0.0009592,1.79949,1.79948,206.239,210.332,374.417,-1967.52,2.25312,2.97,3.92062e-05,0.00936272,2.97007,2.65076e-08,1.23289e-05,1.89857,0.9592
tt_-40c_3.30v_1u_0.1_36,tt,-40,3.30,1u,0.1,36,0.000397178,0.000973463,0.00114311,1.79944,1.79944,4.17805,50.0526,3.907,-1.59133e-06,2.33774,3.3,3.54025e-08,4.42314e-09,3.3,1.08123e-08,1.29314e-05,1.73525,1.14311
tt_-40c_3.63v_0.33u_0.001_36,tt,-40,3.63,0.33u,0.001,36,0.000609836,0.00120251,0.00138108,1.79937,1.79937,2.10318,50.0017,5.91395,-0.000165092,2.41779,3.63,1.84686e-09,1.41084e-08,3.63006,6.5449e-09,1.43718e-05,1.68727,1.38108
tt_-40c_3.63v_0.33u_0.5_36,tt,-40,3.63,0.33u,0.5,36,0.000609836,0.00120251,0.00138108,1.79937,1.79937,2.00501,50.0017,5.70902,-0.000173518,2.41779,3.63,3.35807e-07,6.79024e-08,3.62995,3.15793e-08,6.94024e-06,1.68727,1.38108
tt_-40c_3.63v_1u_0.1_1e9,tt,-40,3.63,1u,0.1,1e9,0.000609761,0.00120246,0.00138089,1.79959,1.79937,5.47535,5.51714,4.8967,-0.00101658,2.41779,3.63,7.00818e-08,1.79758,3.63,8.68867e-09,7.41229e-06,1.6872,1.38089
tt_-40c_3.63v_1u_0.1_36,tt,-40,3.63,1u,0.1,36,0.000609833,0.00120251,0.00138107,1.79937,1.79937,5.11877,50.0394,4.73265,-0.000148375,2.41779,3.63,6.93678e-08,2.16654e-08,3.62997,6.55359e-08,6.40487e-06,1.68726,1.38107
tt_-40c_3.63v_4.7u_0.001_36,tt,-40,3.63,4.7u,0.001,36,0.000609821,0.0012025,0.001381,1.79937,1.79937,34.4666,52.8211,6.83348,-6.86869e-07,2.41779,3.63,1.44148e-09,0.00882155,3.63002,1.43814e-08,5.42675e-06,1.68725,1.381
tt_-40c_3.63v_4.7u_0.5_36,tt,-40,3.63,4.7u,0.5,36,0.000609821,0.0012025,0.00138101,1.79937,1.79937,23.3273,52.8855,5.39255,-5.12523e-07,2.41779,3.63,1.02614e-09,0.00935882,3.62998,1.7438e-08,9.60122e-06,1.68725,1.38101
tt_125c_2.97v_0.33u_0.001_36,tt,125,2.97,0.33u,0.001,36,0.000286222,0.00076082,0.000912917,1.79919,1.79919,69.7577,76.369,185.627,-28.0248,2.08262,2.97,6.32048e-09,5.08893e-07,2.97002,-3.629e-08,2.3639e-06,2.10705,0.912917
tt_125c_2.97v_0.33u_0.5_36,tt,125,2.97,0.33u,0.5,36,0.000286222,0.000760819,0.000912917,1.79919,1.79919,59.8706,66.143,154.019,-24.0494,2.08262,2.97,1.15813e-06,5.1606e-07,2.96999,4.38289e-09,2.9791e-06,2.10705,0.912917
tt_125c_2.97v_1u_0.1_1e9,tt,125,2.97,1u,0.1,1e9,0.000286067,0.00076071,0.00091242,1.79964,1.7992,91.0153,91.052,74.0872,-1.05217,2.08262,2.97,9.35791e-06,1.7974,2.97,2.25023e-08,5.40074e-07,2.10685,0.91242
tt_125c_2.97v_1u_0.1_36,tt,125,2.97,1u,0.1,36,0.000286214,0.000760818,0.000912891,1.79919,1.79919,94.7731,96.2826,72.4042,-3.60539,2.08262,2.97,2.53601e-09,5.08491e-07,2.97,2.67221e-08,6.43628e-07,2.10702,0.912891
tt_125c_2.97v_4.7u_0.001_36,tt,125,2.97,4.7u,0.001,36,0.000286188,0.000760805,0.000912746,1.79919,1.79919,190.273,192.053,39.7226,-1.01544,2.08262,2.97,2.18764e-08,0.00882171,2.97002,-1.45253e-08,2.77913e-06,2.10696,0.912746
tt_125c_2.97v_4.7u_0.5_36,tt,125,2.97,4.7u,0.5,36,0.000286189,0.000760805,0.000912747,1.79919,1.79919,158.088,162.031,248.899,-872.933,2.08262,2.97,8.4714e-07,0.00935712,2.97003,2.5465e-08,2.93537e-06,2.10697,0.912747
tt_125c_3.30v_1u_0.1_36,tt,125,3.30,1u,0.1,36,0.000423491,0.000926661,0.00109332,1.79886,1.79886,5.62814,49.9929,4.85477,-7.28917e-05,2.16543,3.3,4.40547e-08,5.72106e-07,3.29998,-4.59233e-08,2.61192e-06,1.9874,1.09332
tt_125c_3.63v_0.33u_0.001_36,tt,125,3.63,0.33u,0.001,36,0.000604268,0.00111201,0.00128465,1.78564,1.78564,2.39139,49.6232,6.69047,-0.000169546,2.24416,3.63,4.34086e-09,6.4675e-07,3.63,4.05613e-08,2.26793e-06,1.9695,1.28465
tt_125c_3.63v_0.33u_0.5_36,tt,125,3.63,0.33u,0.5,36,0.000604268,0.00111201,0.00128465,1.78564,1.78564,2.27562,49.6232,6.42539,-0.000169788,2.24416,3.63,2.25605e-07,6.41205e-07,3.63001,6.01934e-08,1.79694e-06,1.9695,1.28465
tt_125c_3.63v_1u_0.1_1e9,tt,125,3.63,1u,0.1,1e9,0.000604149,0.00111193,0.00128413,1.78617,1.78564,6.22422,6.26627,5.46138,-0.000716923,2.24416,3.63,6.26896e-06,1.78386,3.63,2.67377e-07,2.62195e-07,1.96935,1.28413
tt_125c_3.63v_1u_0.1_36,tt,125,3.63,1u,0.1,36,0.000604262,0.00111201,0.00128462,1.78564,1.78564,5.46923,49.6722,5.17197,-0.000168489,2.24416,3.63,4.80698e-08,6.46334e-07,3.63,8.73928e-08,1.56005e-06,1.96948,1.28462
tt_125c_3.63v_4.7u_0.001_36,tt,125,3.63,4.7u,0.001,36,0.00060424,0.001112,0.00128448,1.78564,1.78564,38.8036,52.5662,8.05972,-8.5538e-07,2.24416,3.63,2.2222e-09,0.00875319,3.63,2.4257e-08,1.81368e-06,1.96943,1.28448
tt_125c_3.63v_4.7u_0.5_36,tt,125,3.63,4.7u,0.5,36,0.00060424,0.001112,0.00128448,1.78564,1.78564,27.7397,52.6351,6.39682,-4.99088e-07,2.24416,3.63,2.30612e-07,0.00928464,3.62999,-9.46441e-08,1.6413e-06,1.96943,1.28448
tt_27c_2.97v_1u_0.1_36,tt,27,2.97,1u,0.1,36,0.000297157,0.000781303,0.000910568,1.79938,1.79938,176.693,178.78,187.143,-72.064,2.18417,2.97,2.04553e-07,1.15045e-08,2.96994,3.0847e-09,1.00147e-05,2.06549,0.910568
tt_27c_3.30v_1u_0.1_36,tt,27,3.30,1u,0.1,36,0.000397098,0.000936507,0.00110234,1.79934,1.79934,4.75976,50.0191,4.46419,-6.25728e-07,2.26799,3.3,4.08457e-08,1.56373e-08,3.29994,-5.76594e-08,5.3851e-06,1.85388,1.10234
tt_27c_3.63v_1u_0.1_36,tt,27,3.63,1u,0.1,36,0.00059566,0.00114426,0.00131581,1.79924,1.79924,5.61393,50.0136,4.93885,-0.000174897,2.34746,3.63,2.70928e-09,7.06806e-09,3.63004,-5.00255e-08,5.62381e-06,1.82282,1.31581
