corner_id,process,temp_c,vin_v,variant,phase,ssr_cmd,ssr_v,load_model,iload_ma,rload_ohm,ceff_uf,esr_ohm,vout_v,fb_v,iinj_ua,isup_ma,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,resurgence_db,margin_vs_dr0001,resurgence_vs_dr0008
sf_27c_3.63v,sf,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899176,1.19945,3,24.99,117.5,73107.8,55.70,843129,26.17,-0.5648,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899176,1.19945,3,24.99,117.5,73371.6,61.81,2.03753e+06,32.77,-0.5217,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899176,1.19945,3,24.99,117.5,74367.7,68.18,2.27609e+06,28.77,-0.5416,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899176,1.19945,3,24.99,117.5,78977.6,81.51,2.39133e+06,23.64,-0.4468,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899176,1.19945,3,24.99,117.5,191444,126.94,2.4548e+06,16.21,-0.09396,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899159,1.19944,3,24.99,115.4,181587,57.03,701813,13.91,-0.5013,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899159,1.19944,3,24.99,115.4,181613,60.22,828070,16.03,-0.4983,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899159,1.19944,3,24.99,115.4,182188,63.44,992932,17.93,-0.4645,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899159,1.19944,3,24.99,115.4,185076,69.80,1.28461e+06,18.98,-0.4602,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.899159,1.19944,3,24.99,115.4,212859,88.29,1.56433e+06,15.23,-0.3286,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899159,1.19944,3,24.99,115.4,48821.8,47.54,707440,27.45,-0.5843,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899159,1.19944,3,24.99,115.4,48861.3,51.60,1.3491e+06,32.08,-0.6398,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899159,1.19944,3,24.99,115.4,49085.3,55.81,1.55234e+06,28.94,-0.5784,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899159,1.19944,3,24.99,115.4,50120.4,64.46,1.65434e+06,24.14,-0.571,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899159,1.19944,3,24.99,115.4,59987.5,92.76,1.71268e+06,16.89,-0.3643,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899079,1.19939,3,24.99,114.7,203890,56.17,749618,13.85,-0.4983,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899079,1.19939,3,24.99,114.7,204000,59.75,905865,16.35,-0.4913,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899079,1.19939,3,24.99,114.7,204888,63.35,1.11823e+06,18.60,-0.4985,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899079,1.19939,3,24.99,114.7,209152,70.40,1.46909e+06,19.53,-0.4457,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.899079,1.19939,3,24.99,114.7,251768,90.39,1.76832e+06,15.37,-0.2983,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899079,1.19939,3,24.99,114.7,53609.9,49.61,756766,27.42,-0.6162,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899079,1.19939,3,24.99,114.7,53676.2,54.07,1.54067e+06,32.54,-0.5988,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899079,1.19939,3,24.99,114.7,53995.8,58.71,1.75626e+06,29.10,-0.5869,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899079,1.19939,3,24.99,114.7,55455.4,68.28,1.86193e+06,24.18,-0.5698,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899079,1.19939,3,24.99,114.7,70578.9,100.23,1.92198e+06,16.87,-0.2956,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.898857,1.19924,3,24.99,112.3,225546,55.17,794088,13.80,-0.4746,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.898857,1.19924,3,24.99,112.3,225764,59.12,983452,16.69,-0.4633,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.898857,1.19924,3,24.99,112.3,227027,63.08,1.25039e+06,19.28,-0.4584,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.898857,1.19924,3,24.99,112.3,232950,70.79,1.65753e+06,20.00,-0.4592,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.898857,1.19924,3,24.99,112.3,294868,91.80,1.97206e+06,15.50,-0.2962,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.898857,1.19924,3,24.99,112.3,58344.9,51.40,802843,27.40,-0.5552,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.898857,1.19924,3,24.99,112.3,58445.3,56.26,1.73485e+06,32.93,-0.5962,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.898857,1.19924,3,24.99,112.3,58882.6,61.33,1.96005e+06,29.25,-0.5657,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.898857,1.19924,3,24.99,112.3,60872.4,71.80,2.06876e+06,24.23,-0.533,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.898857,1.19924,3,24.99,112.3,83979.7,107.60,2.13023e+06,16.86,-0.2599,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899482,1.19966,3,25,120.4,254895,47.24,636418,10.80,-0.5471,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899482,1.19966,3,25,120.4,255284,51.68,758785,13.27,-0.5287,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899482,1.19966,3,25,120.4,257108,56.03,934866,15.82,-0.5069,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899482,1.19966,3,25,120.4,265453,64.22,1.28043e+06,17.84,-0.5,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.899482,1.19966,3,25,120.4,350612,82.43,1.60059e+06,14.35,-0.3228,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899482,1.19966,3,25,120.4,61570.6,59.17,641187,24.35,-0.5241,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899482,1.19966,3,25,120.4,61714.1,64.29,1.35711e+06,31.05,-0.4972,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899482,1.19966,3,25,120.4,62314.2,69.62,1.58829e+06,28.06,-0.5021,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899482,1.19966,3,25,120.4,65087.5,80.67,1.69973e+06,23.27,-0.4241,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899482,1.19966,3,25,120.4,109318,119.29,1.76202e+06,16.02,-0.1412,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899457,1.19964,3,25,120.8,283339,44.88,682117,10.80,-0.5463,FAIL,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899457,1.19964,3,25,120.8,283936,49.80,837205,13.74,-0.5208,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899457,1.19964,3,25,120.8,286439,54.59,1.07396e+06,16.80,-0.5395,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899457,1.19964,3,25,120.8,297745,63.51,1.49751e+06,18.62,-0.5169,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.899457,1.19964,3,25,120.8,413419,81.33,1.83549e+06,14.59,-0.3464,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899457,1.19964,3,25,120.8,69257.5,60.57,688409,24.37,-0.4888,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899457,1.19964,3,25,120.8,69491.8,66.34,1.58182e+06,31.70,-0.5063,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899457,1.19964,3,25,120.8,70398.4,72.33,1.82349e+06,28.33,-0.4769,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899457,1.19964,3,25,120.8,74637.1,84.79,1.9377e+06,23.39,-0.4087,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899457,1.19964,3,25,120.8,178226,125.27,2.00121e+06,16.06,-0.09365,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899396,1.1996,3,25,120.2,309751,42.79,724152,10.79,-0.536,FAIL,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899396,1.1996,3,25,120.2,310576,48.15,915694,14.21,-0.5657,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899396,1.1996,3,25,120.2,313814,53.35,1.22405e+06,17.77,-0.5662,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899396,1.1996,3,25,120.2,328337,62.91,1.71765e+06,19.26,-0.5301,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.899396,1.1996,3,25,120.2,475380,80.12,2.06779e+06,14.79,-0.3508,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899396,1.1996,3,25,120.2,76891.7,61.54,732059,24.39,-0.473,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899396,1.1996,3,25,120.2,77242.1,67.94,1.80742e+06,32.23,-0.4782,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899396,1.1996,3,25,120.2,78538.9,74.58,2.05623e+06,28.54,-0.465,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899396,1.1996,3,25,120.2,84720.4,88.42,2.17256e+06,23.49,-0.3848,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899396,1.1996,3,25,120.2,289856,121.12,2.23703e+06,16.11,-0.1239,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899391,1.1996,3,24.99,119.2,207460,53.49,617828,11.93,-0.4998,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899391,1.1996,3,24.99,119.2,207598,57.12,720434,14.00,-0.4915,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899391,1.1996,3,24.99,119.2,208544,60.74,858928,16.06,-0.4969,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899391,1.1996,3,24.99,119.2,213055,67.72,1.13695e+06,17.86,-0.4372,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.899391,1.1996,3,24.99,119.2,257667,86.15,1.43036e+06,14.76,-0.305,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899391,1.1996,3,24.99,119.2,50636.8,55.24,621825,25.45,-0.5593,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899391,1.1996,3,24.99,119.2,50692,59.45,1.20379e+06,31.14,-0.5451,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899391,1.1996,3,24.99,119.2,50979.5,63.82,1.41797e+06,28.45,-0.5373,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899391,1.1996,3,24.99,119.2,52312.2,72.84,1.52491e+06,23.80,-0.4759,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899391,1.1996,3,24.99,119.2,66656.3,103.39,1.58546e+06,16.61,-0.2964,PASS,PASS
ss_27c_3.30v,ss,27,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899362,1.19958,3,24.99,119.5,232537,51.49,661420,11.91,-0.5242,PASS,PASS
ss_27c_3.30v,ss,27,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899362,1.19958,3,24.99,119.5,232804,55.55,789934,14.37,-0.5105,PASS,PASS
ss_27c_3.30v,ss,27,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899362,1.19958,3,24.99,119.5,234186,59.58,972338,16.83,-0.5018,PASS,PASS
ss_27c_3.30v,ss,27,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899362,1.19958,3,24.99,119.5,240602,67.26,1.3172e+06,18.60,-0.4381,PASS,PASS
ss_27c_3.30v,ss,27,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.899362,1.19958,3,24.99,119.5,305962,86.31,1.63236e+06,14.98,-0.3015,PASS,PASS
ss_27c_3.30v,ss,27,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899362,1.19958,3,24.99,119.5,56470.9,57.19,666693,25.46,-0.5456,PASS,PASS
ss_27c_3.30v,ss,27,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899362,1.19958,3,24.99,119.5,56567.4,61.89,1.39256e+06,31.77,-0.5247,PASS,PASS
ss_27c_3.30v,ss,27,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899362,1.19958,3,24.99,119.5,56999.4,66.78,1.62001e+06,28.70,-0.4957,PASS,PASS
ss_27c_3.30v,ss,27,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899362,1.19958,3,24.99,119.5,58986,76.90,1.73033e+06,23.89,-0.4574,PASS,PASS
ss_27c_3.30v,ss,27,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899362,1.19958,3,24.99,119.5,84098.5,112.02,1.79237e+06,16.63,-0.2145,PASS,PASS
ss_27c_3.63v,ss,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899281,1.19952,3,24.99,118.6,256099,49.62,701651,11.88,-0.4951,PASS,PASS
ss_27c_3.63v,ss,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899281,1.19952,3,24.99,118.6,256488,54.09,858860,14.74,-0.5345,PASS,PASS
ss_27c_3.63v,ss,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899281,1.19952,3,24.99,118.6,258374,58.48,1.09245e+06,17.62,-0.5104,PASS,PASS
ss_27c_3.63v,ss,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899281,1.19952,3,24.99,118.6,266940,66.81,1.50151e+06,19.23,-0.4958,PASS,PASS
ss_27c_3.63v,ss,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.899281,1.19952,3,24.99,118.6,356015,85.94,1.83294e+06,15.18,-0.3232,PASS,PASS
ss_27c_3.63v,ss,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899281,1.19952,3,24.99,118.6,62266.3,58.70,708272,25.46,-0.5346,PASS,PASS
ss_27c_3.63v,ss,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899281,1.19952,3,24.99,118.6,62413.9,63.89,1.58376e+06,32.30,-0.5069,PASS,PASS
ss_27c_3.63v,ss,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899281,1.19952,3,24.99,118.6,63029.5,69.28,1.8204e+06,28.91,-0.5104,PASS,PASS
ss_27c_3.63v,ss,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899281,1.19952,3,24.99,118.6,65861.5,80.49,1.93333e+06,23.97,-0.4272,PASS,PASS
ss_27c_3.63v,ss,27,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899281,1.19952,3,24.99,118.6,110881,119.97,1.997e+06,16.66,-0.1505,PASS,PASS
ss_125c_2.97v,ss,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899232,1.19949,3,24.99,117.1,158293,58.67,590589,13.28,-0.4824,PASS,PASS
ss_125c_2.97v,ss,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899232,1.19949,3,24.99,117.1,158260,61.45,673236,14.95,-0.483,PASS,PASS
ss_125c_2.97v,ss,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899232,1.19949,3,24.99,117.1,158597,64.27,777837,16.54,-0.4603,PASS,PASS
ss_125c_2.97v,ss,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899232,1.19949,3,24.99,117.1,160430,69.79,989634,18.05,-0.4468,PASS,PASS
ss_125c_2.97v,ss,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.899232,1.19949,3,24.99,117.1,177684,85.81,1.24758e+06,15.35,-0.3658,PASS,PASS
ss_125c_2.97v,ss,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899232,1.19949,3,24.99,117.1,40683.5,49.96,593723,26.79,-0.6123,PASS,PASS
ss_125c_2.97v,ss,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899232,1.19949,3,24.99,117.1,40693.8,53.34,1.04459e+06,31.38,-0.6077,PASS,PASS
ss_125c_2.97v,ss,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899232,1.19949,3,24.99,117.1,40813.2,56.83,1.23547e+06,29.02,-0.5689,PASS,PASS
ss_125c_2.97v,ss,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899232,1.19949,3,24.99,117.1,41393.6,63.98,1.33602e+06,24.53,-0.5809,PASS,PASS
ss_125c_2.97v,ss,125,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899232,1.19949,3,24.99,117.1,46670.3,87.15,1.394e+06,17.44,-0.4373,PASS,PASS
ss_125c_3.30v,ss,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899195,1.19946,3,24.99,117.1,178254,57.50,631604,13.24,-0.4545,PASS,PASS
ss_125c_3.30v,ss,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899195,1.19946,3,24.99,117.1,178274,60.64,733836,15.22,-0.452,PASS,PASS
ss_125c_3.30v,ss,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899195,1.19946,3,24.99,117.1,178820,63.78,868565,17.12,-0.4724,PASS,PASS
ss_125c_3.30v,ss,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899195,1.19946,3,24.99,117.1,181574,69.94,1.13262e+06,18.70,-0.4725,PASS,PASS
ss_125c_3.30v,ss,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.899195,1.19946,3,24.99,117.1,207836,87.42,1.41518e+06,15.55,-0.3379,PASS,PASS
ss_125c_3.30v,ss,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899195,1.19946,3,24.99,117.1,44863.5,52.16,635756,26.77,-0.5926,PASS,PASS
ss_125c_3.30v,ss,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899195,1.19946,3,24.99,117.1,44888.8,55.88,1.19624e+06,31.95,-0.5842,PASS,PASS
ss_125c_3.30v,ss,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899195,1.19946,3,24.99,117.1,45066.4,59.74,1.40285e+06,29.24,-0.5968,PASS,PASS
ss_125c_3.30v,ss,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899195,1.19946,3,24.99,117.1,45904.2,67.68,1.50744e+06,24.60,-0.5558,PASS,PASS
ss_125c_3.30v,ss,125,3.3,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899195,1.19946,3,24.99,117.1,53908.4,93.84,1.56717e+06,17.42,-0.3782,PASS,PASS
ss_125c_3.63v,ss,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899079,1.19939,3,24.99,115.8,197526,56.26,669538,13.21,-0.4698,PASS,PASS
ss_125c_3.63v,ss,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899079,1.19939,3,24.99,115.8,197615,59.73,793034,15.49,-0.4638,PASS,PASS
ss_125c_3.63v,ss,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899079,1.19939,3,24.99,115.8,198412,63.20,962274,17.71,-0.4746,PASS,PASS
ss_125c_3.63v,ss,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899079,1.19939,3,24.99,115.8,202273,69.95,1.2792e+06,19.27,-0.4365,PASS,PASS
ss_125c_3.63v,ss,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.5,0.899079,1.19939,3,24.99,115.8,239991,88.58,1.5811e+06,15.71,-0.322,PASS,PASS
ss_125c_3.63v,ss,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.001,0.899079,1.19939,3,24.99,115.8,49009,54.02,674765,26.75,-0.5539,PASS,PASS
ss_125c_3.63v,ss,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.05,0.899079,1.19939,3,24.99,115.8,49054.4,58.10,1.35006e+06,32.44,-0.5415,PASS,PASS
ss_125c_3.63v,ss,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.1,0.899079,1.19939,3,24.99,115.8,49304.8,62.33,1.56873e+06,29.42,-0.5405,PASS,PASS
ss_125c_3.63v,ss,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.2,0.899079,1.19939,3,24.99,115.8,50467.3,71.05,1.6765e+06,24.65,-0.5056,PASS,PASS
ss_125c_3.63v,ss,125,3.63,binj,ramp,0.6,0.6,resistive-36ohm,0,36,4.7,0.5,0.899079,1.19939,3,24.99,115.8,62379.4,100.32,1.73764e+06,17.41,-0.3115,PASS,PASS
tt_-40c_2.97v,tt,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.001,0.899473,1.19965,3,25,121.4,286784,47.76,768514,11.72,-0.5215,PASS,PASS
tt_-40c_2.97v,tt,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.05,0.899473,1.19965,3,25,121.4,287428,52.75,966431,14.93,-0.4953,PASS,PASS
tt_-40c_2.97v,tt,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.1,0.899473,1.19965,3,25,121.4,290120,57.64,1.26446e+06,18.01,-0.507,PASS,PASS
tt_-40c_2.97v,tt,-40,2.97,binj,ramp,0.6,0.6,resistive-36ohm,0,36,1,0.2,0.899473,1.19965,3,25,121.4,302372,66.85,1.71887e+06,18.98,-0.4582,PASS,PASS
